Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MDY,Predicted_Covariance,Future_Cov_45_MDY,Beta_Predicted
2015-04-20,4.305137811564542e-05,0.9053519393266031,5.550115751874017e-05,0.9206464819653992,4.4254963377634435e-05,3.474260073350522e-05,1.027956950849655
2015-04-21,4.4326391543702614e-05,0.902400807742478,5.4477926023835656e-05,0.9334349035676852,4.4344620989018075e-05,3.636441331123789e-05,1.0004112548908362
2015-04-22,3.760113128202133e-05,0.906621751728665,5.256081094114828e-05,0.938942602206702,4.030487873127707e-05,3.626638775588121e-05,1.0719060133849887
2015-04-23,3.981692672329287e-05,0.9093487785665179,5.1284920091129695e-05,0.9349104337623568,4.109218146559179e-05,3.596442053624894e-05,1.032027955124746
2015-04-24,4.472325784062566e-05,0.9133031675482152,5.064286023489261e-05,0.9542104399211768,4.346511098277494e-05,4.592047066961014e-05,0.9718681751151893
2015-04-27,4.8016264703360416e-05,0.9143858328972188,5.154538122731899e-05,0.9466453061799288,4.5490274008891463e-05,4.54371190038285e-05,0.9473930196346121
2015-04-28,4.837591330570472e-05,0.9147847236984122,5.209925832654022e-05,0.9303560006597,4.592501032595328e-05,4.588587036495362e-05,0.9493362954356374
2015-04-29,4.7158652268819175e-05,0.9202577494309804,5.276800072043163e-05,0.926310717887342,4.5906638809056675e-05,4.5397755961827465e-05,0.9734510339136575
2015-04-30,4.7296624411946914e-05,0.9177074530032094,5.5341576878950273e-05,0.917929653708937,4.6951027016294826e-05,4.312083771435972e-05,0.9926929796798608
2015-05-01,5.0018555724514286e-05,0.9179093380622723,5.6028136607393474e-05,0.9273896465360912,4.8592411367014717e-05,4.189786152474187e-05,0.9714876941798499
2015-05-04,4.992916004912971e-05,0.9188507109760206,5.562450112904034e-05,0.9146457699909296,4.842338556278343e-05,4.668901799227091e-05,0.9698417821396432
2015-05-05,5.102770643270727e-05,0.9177915739526602,5.795660978540614e-05,0.8982468858449073,4.991126497327681e-05,4.352465375938026e-05,0.9781208771179484
2015-05-06,5.61480236098465e-05,0.9278803982776429,5.618264276610205e-05,0.8987082814419604,5.211470925290287e-05,4.656379852533012e-05,0.9281664055538311
2015-05-07,5.2055366505413186e-05,0.9341772756924177,5.5550727112004336e-05,0.8949443781787069,5.0235060180120574e-05,4.849195237374273e-05,0.9650313416753425
2015-05-08,4.9463315458690945e-05,0.9349616581087407,5.6868184227513106e-05,0.9137899611681248,4.958725795954447e-05,4.634841190371853e-05,1.0025057459190545
2015-05-11,4.237087867236375e-05,0.9368750518827826,5.347998921841826e-05,0.9239084043058272,4.459755655757879e-05,4.6387816375607416e-05,1.0525520818775793
2015-05-12,4.7490306282055044e-05,0.9383695938343115,5.372940119483215e-05,0.911269928090303,4.7400444279896435e-05,4.683768219849156e-05,0.9981077822150715
2015-05-13,4.663897325113825e-05,0.9447367400323341,5.2410707139886274e-05,0.9091536328814784,4.670843381807943e-05,4.6736171545263354e-05,1.0014893245305199
2015-05-14,4.9144732522979803e-05,0.9424024609399954,5.4149871607050037e-05,0.9013382240705394,4.861537219267e-05,4.419575990254281e-05,0.9892285438716698
2015-05-15,5.102390807027307e-05,0.945418052930229,5.473258817057498e-05,0.9082551781493402,4.9961301509262786e-05,4.4830867869611404e-05,0.9791743400065162
2015-05-18,5.1224895533544154e-05,0.9484599476971686,5.802766772471858e-05,0.8958557716604487,5.171030440471599e-05,4.406334632900261e-05,1.009476034379689
2015-05-19,5.107054978153525e-05,0.9493081897090327,6.0010956033768966e-05,0.899645359824371,5.255424083179128e-05,4.4847042412463365e-05,1.029051793188106
2015-05-20,4.960583034370502e-05,0.9444221952117858,6.0290083605821383e-05,0.8972404305109478,5.1648235612285816e-05,4.6772257031815664e-05,1.0411726858401429
2015-05-21,4.7917991249736124e-05,0.9436346349063539,5.8637297318100276e-05,0.902476541408618,5.001959224428804e-05,4.7350248136478906e-05,1.0438582866213844
2015-05-22,4.8649795894238564e-05,0.9423804706567183,5.911269874020291e-05,0.9040258249290196,5.053673524091491e-05,5.0704590628690325e-05,1.0387861719045735
2015-05-26,5.2044924254716454e-05,0.9366000289827642,6.0457905350672605e-05,0.916246095061004,5.253756078302033e-05,5.007432015377473e-05,1.0094656017922676
2015-05-27,5.41376103742017e-05,0.9364227737272509,6.119908632839819e-05,0.9133424684530304,5.39006468932965e-05,4.8027790310940205e-05,0.9956229416247355
2015-05-28,5.2639353679274204e-05,0.9362801841848091,5.920853345108285e-05,0.9112322515484136,5.227009122577317e-05,4.793495824661707e-05,0.9929850496312909
2015-05-29,4.7121939363217764e-05,0.9376020455802617,5.62471029605907e-05,0.9082380432277236,4.82703228565568e-05,4.723184290082138e-05,1.0243704632886022
2015-06-01,4.566975475334599e-05,0.9375701104866752,5.7968150292015525e-05,0.9069056478353216,4.824061266067039e-05,4.712537295883797e-05,1.0562923519342098
2015-06-02,4.848176142599366e-05,0.9373926946921532,5.894142428655716e-05,0.9114654620397932,5.010961577997658e-05,4.759869674139698e-05,1.0335766338949506
2015-06-03,4.583723039523311e-05,0.9388744878680008,5.6606402006746895e-05,0.9141880167201846,4.7824396465424924e-05,4.888380691169192e-05,1.0433526644838138
2015-06-04,5.208668778062701e-05,0.9342238674337136,5.906619020409518e-05,0.9096276860009797,5.181837729546131e-05,4.731014972142571e-05,0.9948487704517565
2015-06-05,5.356843740955158e-05,0.9351815906818318,5.915462602999632e-05,0.9331913443262992,5.264350473743034e-05,5.184277144703207e-05,0.9827336260520395
2015-06-08,5.4875341169450945e-05,0.9337777350473796,5.9881883533664455e-05,0.9372373913017826,5.3527857069515935e-05,5.3013512410579295e-05,0.9754446337604703
2015-06-10,5.7400521339002106e-05,0.9310755348701484,5.957792508307271e-05,0.9317646420361156,5.444844994344095e-05,4.9701174275099076e-05,0.9485706518565137
2015-06-11,5.7399555912391706e-05,0.9318121496736959,5.854379419408649e-05,0.93245916879972,5.401608048346759e-05,4.980304934162505e-05,0.9410539789874285
2015-06-12,5.544172754801711e-05,0.9293669675689648,5.7686654393819395e-05,0.953375200223892,5.255853914690589e-05,5.036268951081189e-05,0.9479960576875217
2015-06-15,5.424960916028536e-05,0.9274907086557682,5.6915936415716256e-05,0.9538192826129476,5.153767437968189e-05,5.016408522772324e-05,0.950010058642251
2015-06-16,5.423174022350414e-05,0.9289712032284908,5.6312155064058096e-05,0.959362333398874,5.1336953898119535e-05,5.115176894355439e-05,0.9466219171014173
2015-06-17,5.412494915971205e-05,0.928515223401658,5.508006818974574e-05,0.9744371864859932,5.0697321397808594e-05,6.129953074614535e-05,0.9366719449141799
2015-06-18,5.572982074389677e-05,0.92776015392046,5.555488312335411e-05,0.9185094062375292,5.1622693211142034e-05,7.43032803166089e-05,0.9263028755891966
2015-06-19,6.241618085312648e-05,0.9303211925162961,5.6601127914866554e-05,0.9498194221263462,5.529604281153545e-05,0.0001097804715452989,0.8859248043653031
2015-06-22,6.257165974145031e-05,0.9325065177469036,5.583001287723486e-05,0.9419794416563112,5.511560480941101e-05,0.00010956863072214536,0.8808397449764296
2015-06-23,5.295413252336654e-05,0.9341976549102942,5.6193822854030894e-05,0.8839958904795777,5.096041907397766e-05,0.00013479819874654336,0.9623501820465261
2015-06-24,5.124155217210486e-05,0.9343438576274707,5.895779159614099e-05,0.8945099344867127,5.135567916321386e-05,0.00014948488741340314,1.0022272352470059
2015-06-25,5.1531038942745836e-05,0.9312525231918108,5.951058075381743e-05,0.895301804051612,5.157022259724403e-05,0.0001495777344234924,1.0007603893750663
2015-06-26,9.885673436567757e-05,0.9369969296049594,7.11456259459992e-05,0.8945380520045161,7.858061076999038e-05,0.00015038859372001892,0.7948938559847175
2015-06-29,0.00010219846828200267,0.9330059893749949,8.942444190591028e-05,0.8949205591941649,8.919381588412008e-05,0.00015946463385601824,0.872751004819387
2015-06-30,8.697755639475864e-05,0.9325840591814775,9.34795605355939e-05,0.8917090136403378,8.409107797533655e-05,0.00016687828473439903,0.9668135259362606
2015-07-01,9.667073925185136e-05,0.9335172490709512,9.454190459037623e-05,0.8958337742521685,8.924461913159639e-05,0.00016599679202735544,0.923181304107874
2015-07-02,9.521395937942913e-05,0.9324810442007629,9.471185212387929e-05,0.8927437112281248,8.855080006614281e-05,0.0001692678481559401,0.930019092192842
2015-07-06,0.000172264093177785,0.9402847616067762,9.291916816059599e-05,0.8992601553619806,0.00011896232287270251,0.00018443165632260383,0.6905810762892273
2015-07-07,0.00016730584927433944,0.9449690108165296,9.45062781558747e-05,0.8974272940288905,0.00011882380601366712,0.0001859516068106691,0.7102190779882777
2015-07-08,0.00018325021701855255,0.950032013007536,9.979662706829259e-05,0.8975684857629801,0.00012847493903961931,0.00018184690042521545,0.7010902422375429
2015-07-09,0.00017483634785152047,0.9490672051908173,9.56152146485473e-05,0.8993881877320419,0.00012270897596852924,0.00018267304163062294,0.7018504874783799
2015-07-10,0.0001852458943863911,0.9472357001155112,9.66005912765778e-05,0.9010568681710556,0.00012671331294049007,0.00017936837332333924,0.6840276453101188
2015-07-13,0.00021177015433928543,0.947678030763329,9.465580031880581e-05,0.902915816615326,0.00013417351747331278,0.00018050632711794377,0.6335808645553898
2015-07-14,0.0001959846645507268,0.9451712397647188,9.800270610946193e-05,0.9049113604979696,0.00013099073441749456,0.00018226081534399038,0.6683723684083974
2015-07-15,0.00017788056160659394,0.944882863808165,0.00010411621282726173,0.9051696252494372,0.00012858828378366883,0.00018232341040102135,0.7228911502317976
2015-07-16,0.00018174519139179188,0.9444089936493967,0.00010787230600241182,0.9116066700171104,0.00013223504282367494,0.00019016514394956132,0.7275848225255827
2015-07-17,0.00017984339911716185,0.9439585376812801,0.000113098290471871,0.9149500681462508,0.0001346257668717598,0.00019172066577665274,0.7485721885408522
2015-07-20,0.0001933298802508964,0.9502845627750443,0.00011956375649329366,0.9182091893947496,0.00014447840580827752,0.00019488691351116715,0.7473154466385576
2015-07-21,0.00019419877324157122,0.9541977213638398,0.00013122466162428532,0.917299425178538,0.00015232435469988151,0.00019461887135959166,0.7843734136795987
2015-07-22,0.00018582236281108658,0.9575912319823129,0.00013565927971444664,0.9174754630235512,0.0001520386144998913,0.0001947093411129684,0.8181933121497277
2015-07-23,0.00018795658724473803,0.9580452675541871,0.00014372934530408398,0.9163830953797923,0.00015746626595299483,0.00019425753369550682,0.8377799802672423
2015-07-24,0.00019329917782205091,0.9561344815272306,0.00015309249992785664,0.9212663588745702,0.00016447918353610342,0.00020523852646108596,0.8509047239069022
