Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_NKE,Predicted_Covariance,Future_Cov_45_NKE,Beta_Predicted
2015-04-28,4.837591330570472e-05,0.6296058498871203,7.441602327300506e-05,0.8954342702912844,3.777605240362506e-05,4.416350388215708e-05,0.7808855651965608
2015-04-29,4.7158652268819175e-05,0.602676695879128,7.81351751016066e-05,0.9024706690192196,3.6583763936869234e-05,4.422937401424366e-05,0.7757593183183068
2015-04-30,4.7296624411946914e-05,0.5996476315049787,8.177844267542014e-05,0.8707824427529927,3.729328272272507e-05,4.0906041379911505e-05,0.7884977667307892
2015-05-01,5.0018555724514286e-05,0.5964976181571899,8.476682876583174e-05,0.845769914802519,3.884071853338532e-05,3.821042309944495e-05,0.7765261905463082
2015-05-04,4.992916004912971e-05,0.5792384345319367,8.674768580290339e-05,0.8992265426647496,3.812092674235953e-05,4.590192794530556e-05,0.763500261267143
2015-05-05,5.102770643270727e-05,0.5607393598484504,0.00010617642719270408,0.9165836274219662,4.127414821133338e-05,4.4413162632379186e-05,0.808857601032169
2015-05-06,5.61480236098465e-05,0.5731186915776196,0.00010704395881180754,0.8938522322398617,4.443169597418226e-05,4.631219730906817e-05,0.7913314328376541
2015-05-07,5.2055366505413186e-05,0.585812932697378,0.00010942657438504396,0.9058438026309458,4.4213318351119824e-05,4.908253027369553e-05,0.8493517829044989
2015-05-08,4.9463315458690945e-05,0.5930523178887831,0.00010926364001903267,0.9180508736558834,4.359859073333916e-05,4.656452997839737e-05,0.8814328422798573
2015-05-11,4.237087867236375e-05,0.587352477000172,0.00011215683940692513,0.9312899164582534,4.0489780363195814e-05,4.6758429121097606e-05,0.9556039815998699
2015-05-12,4.7490306282055044e-05,0.5844365113579834,0.00011811193896306025,0.9082014382428554,4.3771025779692066e-05,4.667996718137797e-05,0.9216833751234751
2015-05-13,4.663897325113825e-05,0.5952963071929279,0.0001165425774231095,0.9084619676106188,4.388842423494087e-05,4.670061563305938e-05,0.9410246661866585
2015-05-14,4.9144732522979803e-05,0.6020691748328921,0.00011539302195908781,0.9034877131214896,4.5339283619164396e-05,4.430115685506532e-05,0.9225664947502563
2015-05-15,5.102390807027307e-05,0.5965506467502585,0.00013200547509878413,0.8964966707175744,4.895873104397985e-05,4.4250475810530324e-05,0.9595253067748369
2015-05-18,5.1224895533544154e-05,0.5878080754674999,0.00014522910679876593,0.8994557534611449,5.06994119506088e-05,4.424041416724216e-05,0.9897416368064383
2015-05-19,5.107054978153525e-05,0.5941605917784879,0.00015658904301614463,0.89398712490352,5.313366765890061e-05,4.4564981154986916e-05,1.040397408803915
2015-05-20,4.960583034370502e-05,0.6075577528749782,0.00014637642711329155,0.9013964970021938,5.177135121913547e-05,4.698890867117539e-05,1.0436545635951693
2015-05-21,4.7917991249736124e-05,0.6119053114552773,0.0001662842476199273,0.9301175052880516,5.46209286702995e-05,4.880048693867533e-05,1.1398835227801893
2015-05-22,4.8649795894238564e-05,0.6196361166244208,0.00018279894884345627,0.9402471810801312,5.843379354396187e-05,5.273615763154941e-05,1.2011107645958694
2015-05-26,5.2044924254716454e-05,0.6239027584934898,0.0001928880120731752,0.9438409864395312,6.251132650317057e-05,5.1582425271980054e-05,1.2011032276121647
2015-05-27,5.41376103742017e-05,0.6003837270233928,0.00017703390322055908,1.0138582263237663,5.877689987424311e-05,5.331337584835393e-05,1.085694390054796
2015-05-28,5.2639353679274204e-05,0.6090262753806907,0.0001675722619253538,1.0107591395201228,5.719951810907295e-05,5.317052493253383e-05,1.0866303271423758
2015-05-29,4.7121939363217764e-05,0.5773411481026781,0.00015597065160185346,1.0074934328629048,4.9495479144098875e-05,5.239350179109253e-05,1.0503701633030376
2015-06-01,4.566975475334599e-05,0.5665002759691795,0.00014719010777204642,1.0059816851223622,4.6446583852568515e-05,5.2273643034760455e-05,1.0170097059513028
2015-06-02,4.848176142599366e-05,0.5551445636151524,0.00013959323807993302,1.0094920348488772,4.5669628310317036e-05,5.271785627739981e-05,0.9419960613442381
2015-06-03,4.583723039523311e-05,0.5442742436326883,0.00014142279788907912,1.0414916848361493,4.382144353934972e-05,5.569103673478407e-05,0.9560229351009605
2015-06-04,5.208668778062701e-05,0.5811045926187304,0.00014346972271931052,1.0475354043306428,5.023400539809689e-05,5.44827928833773e-05,0.9644307891042516
2015-06-05,5.356843740955158e-05,0.6005477990135567,0.00014496229651884707,1.0038826563181755,5.292118972277595e-05,5.5769976251456866e-05,0.9879173685461988
2015-06-08,5.4875341169450945e-05,0.6141335241340603,0.00014649185306225224,1.0033113183237414,5.506278304087932e-05,5.675089099011851e-05,1.0034157759648286
2015-06-10,5.7400521339002106e-05,0.634735571014093,0.00014907067014505358,0.9671193747533948,5.871470152757396e-05,5.15870279048219e-05,1.0228949172919604
2015-06-11,5.7399555912391706e-05,0.6343671328705509,0.00014980691396259847,0.9688095240234094,5.882485545426779e-05,5.174453760767049e-05,1.0248311945836568
2015-06-12,5.544172754801711e-05,0.6364936470173692,0.000145425007449778,0.9769607725863064,5.715207433430783e-05,5.160861331661708e-05,1.0308494497183447
2015-06-15,5.424960916028536e-05,0.6502780717995537,0.00014151004137336696,0.9738435832431062,5.697588045391069e-05,5.12172204932268e-05,1.0502542107827968
2015-06-16,5.423174022350414e-05,0.6516061549433109,0.0001385439189385424,0.9419143611944804,5.648142982193407e-05,5.022146908534489e-05,1.0414828952410218
2015-06-17,5.412494915971205e-05,0.6543679075110804,0.00013611328915738376,0.9865814070797706,5.6165678149815723e-05,6.20634948415233e-05,1.037704035233029
2015-06-18,5.572982074389677e-05,0.6598099367674536,0.00013430065681660063,1.1622826880604618,5.708233673108199e-05,9.40234425381215e-05,1.0242691609111867
2015-06-19,6.241618085312648e-05,0.6611904203379914,0.0001394801917278737,1.0419437902408426,6.16923645423156e-05,0.00012042823925442978,0.9884033867353383
2015-06-22,6.257165974145031e-05,0.6591022042798633,0.00014349634262508977,1.035704435783913,6.245425291205014e-05,0.00012047048145993402,0.9981236420787735
2015-06-23,5.295413252336654e-05,0.6475913739155504,0.00014698503083937863,1.083186993569427,5.713306696836123e-05,0.0001651723240021283,1.078916115624228
2015-06-24,5.124155217210486e-05,0.6514047250327637,0.00014550973465757815,1.1010864360435972,5.624812721038036e-05,0.0001840066561349607,1.097705374370002
2015-06-25,5.1531038942745836e-05,0.6532984912022853,0.00014664719220145516,1.0982166773292568,5.67914530464511e-05,0.0001834786457009489,1.1020824383057735
2015-06-26,9.885673436567757e-05,0.6791480957943511,0.00017551345638777506,1.0926807067874529,8.945875024790466e-05,0.0001837000835353306,0.9049332938410737
2015-06-29,0.00010219846828200267,0.7180518807066913,0.00019461827255041802,1.088251070533131,0.00010126743832012095,0.00019391392534578536,0.9908899812538026
2015-06-30,8.697755639475864e-05,0.731249470525781,0.0002079326029450501,1.080248128397333,9.834005815910505e-05,0.0002021623107952592,1.1306371693494843
2015-07-01,9.667073925185136e-05,0.7519215507143717,0.0002177241036260046,1.0770356617416563,0.00010908707769811958,0.00019957325777030714,1.1284394692991906
2015-07-02,9.521395937942913e-05,0.7582868048626094,0.0002252387990761253,1.0698937894209009,0.00011104663758896784,0.0002028562253791156,1.166285262294841
2015-07-06,0.000172264093177785,0.7896782706949651,0.00023032562181601933,1.0424341184843529,0.0001572963681257034,0.00021379558510726287,0.9131117531461754
2015-07-07,0.00016730584927433944,0.7497905456363744,0.0002322816234443098,1.0439713291791628,0.00014780970449035507,0.00021631629371736706,0.8834700348580425
2015-07-08,0.00018325021701855255,0.7816655450966766,0.00023871608455363247,1.0390232268826458,0.00016348731421499316,0.00021050555615018398,0.892153454849341
2015-07-09,0.00017483634785152047,0.7636932438222728,0.00024182674557841547,1.043766879728352,0.0001570315715900962,0.00021199752595604384,0.8981631881458372
2015-07-10,0.0001852458943863911,0.7625453381798762,0.00024260597965693482,1.0502341649451286,0.0001616555861330655,0.0002090642671168695,0.8726540832040236
2015-07-13,0.00021177015433928543,0.817787115231818,0.0002456796500091471,1.0490058384267409,0.0001865336690031576,0.000209711899531782,0.8808307742190363
2015-07-14,0.0001959846645507268,0.8371945617752165,0.00024728108383896335,1.0581668581583628,0.00018430320659591025,0.00021312844854970151,0.94039606118369
2015-07-15,0.00017788056160659394,0.8501964906074818,0.00024868326483742904,1.058941799950236,0.00017881618872882962,0.00021329690590304428,1.0052598615261006
2015-07-16,0.00018174519139179188,0.8482937669893003,0.00024988241363745295,1.024548375744317,0.0001807780038502293,0.00021372527841755524,0.9946783321519765
2015-07-17,0.00017984339911716185,0.8404722685739842,0.00025094829649405454,1.028320854975059,0.00017855119680665262,0.00021547663179836111,0.9928148471567344
2015-07-20,0.0001933298802508964,0.7965766933374526,0.00025213171253212895,1.0214647660617062,0.00017586961919958626,0.00021680257376795835,0.9096866918416809
2015-07-21,0.00019419877324157122,0.7806751836586626,0.000252526981255366,1.0212621896874827,0.000172881096633727,0.0002166761356909366,0.890227542368013
2015-07-22,0.00018582236281108658,0.7627214813200957,0.0002537245995048558,1.0217786774983282,0.0001656136980833177,0.00021684487605078633,0.891247401970054
2015-07-23,0.00018795658724473803,0.7555716414790035,0.0002556379977856821,1.0376426166719217,0.00016562165821675505,0.00021996247703423623,0.8811697458684931
2015-07-24,0.00019329917782205091,0.719521116680458,0.000258674065101504,1.037777888585842,0.00016089220057528453,0.00023119481417670457,0.8323480854295207
