Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_TGT,Predicted_Covariance,Future_Cov_45_TGT,Beta_Predicted
2015-04-22,3.760113128202133e-05,0.42117944022188586,0.000125777765600227,0.67736761572667,2.896473479967343e-05,2.616312919180136e-05,0.7703155147760855
2015-04-23,3.981692672329287e-05,0.4156165930703971,0.0001268787390852712,0.6702844603612058,2.9540726578619866e-05,2.578470764769599e-05,0.741913779129984
2015-04-24,4.472325784062566e-05,0.4099158759001791,0.00012651184716572895,0.7612448512301209,3.083380014382007e-05,3.663418508205806e-05,0.6894354667474896
2015-04-27,4.8016264703360416e-05,0.4231454121442025,0.0001328710594388031,0.7290296067370027,3.3798624138860776e-05,3.499199201894881e-05,0.7038994879686129
2015-04-28,4.837591330570472e-05,0.43696012339422985,0.00013236333583113577,0.7706547912085685,3.496554049813285e-05,3.800928442494271e-05,0.7227882247343441
2015-04-29,4.7158652268819175e-05,0.4864183758605969,0.00015267859612039456,0.7196003884877217,4.127430269103261e-05,3.526704613880425e-05,0.875222270046143
2015-04-30,4.7296624411946914e-05,0.49740113742326864,0.00015132315339588004,0.7347429123647824,4.20798844409064e-05,3.45154225684313e-05,0.8897016428571425
2015-05-01,5.0018555724514286e-05,0.4997978280674297,0.00015231771550790259,0.7688124831499974,4.3624970566027966e-05,3.4733619334468084e-05,0.8721757342674971
2015-05-04,4.992916004912971e-05,0.49908465938066165,0.000152107312928682,0.764634721355308,4.349370436081495e-05,3.903155236067732e-05,0.8711082725609175
2015-05-05,5.102770643270727e-05,0.5007882701449562,0.0001531632522584888,0.7152890260498979,4.427254233236718e-05,3.465941011019718e-05,0.8676177203996331
2015-05-06,5.61480236098465e-05,0.49367430753773567,0.00014757800955526436,0.7216601522386736,4.49385015354765e-05,3.7390595620955985e-05,0.800357673276959
2015-05-07,5.2055366505413186e-05,0.4910180984692935,0.00014483734700272916,0.67628418898489,4.263541896238614e-05,3.6643998759017786e-05,0.8190398382451601
2015-05-08,4.9463315458690945e-05,0.48768854943256645,0.000142359593353929,0.6804375835903667,4.092394947145457e-05,3.4512527757147016e-05,0.8273596117031826
2015-05-11,4.237087867236375e-05,0.483549013951355,0.00013782674697580035,0.6814012255319977,3.695225873776374e-05,3.421195735505965e-05,0.872114525249761
2015-05-12,4.7490306282055044e-05,0.47597500025065204,0.00013368719557614237,0.6863604761248276,3.792551915808615e-05,3.527772931310246e-05,0.7985949581550057
2015-05-13,4.663897325113825e-05,0.48656331175069134,0.0001314431729151792,0.6845691175456672,3.8096305984871246e-05,3.5191125630550887e-05,0.8168341481218496
2015-05-14,4.9144732522979803e-05,0.43580286108770594,0.00014426383174107087,0.8780504662089542,3.6695034177202084e-05,4.3053879831739836e-05,0.7466727824806797
2015-05-15,5.102390807027307e-05,0.41584012882020843,0.0001528135201706775,0.9099549167097158,3.671927912121747e-05,4.491476582763729e-05,0.71964850420014
2015-05-18,5.1224895533544154e-05,0.4209114153378511,0.00016105053627643595,0.9139180697005284,3.823070726841549e-05,4.4951754172335026e-05,0.746330604879037
2015-05-19,5.107054978153525e-05,0.39600686184340234,0.00017082026266173863,0.93933421856544,3.6987729297159864e-05,4.682551972224524e-05,0.7242477211501044
2015-05-20,4.960583034370502e-05,0.4764255827486042,0.00017148143155161925,0.9798264654582008,4.394100501755656e-05,5.107738542598735e-05,0.8858032354886823
2015-05-21,4.7917991249736124e-05,0.5489410823180053,0.00017598888750117303,0.9716189395365626,5.04101116313131e-05,5.097794321539967e-05,1.0520080311503188
2015-05-22,4.8649795894238564e-05,0.5833828449897527,0.00017776449969908223,0.9740404035504356,5.4252116140706334e-05,5.463153657331304e-05,1.115156089424236
2015-05-26,5.2044924254716454e-05,0.5865160991508324,0.00018408074580189546,1.0311234928176554,5.740811810204202e-05,5.6352554380045734e-05,1.103049316030843
2015-05-27,5.41376103742017e-05,0.6302540832964276,0.00019395750664698508,1.0110775565205723,6.458304319936288e-05,5.316715531132139e-05,1.19294225868046
2015-05-28,5.2639353679274204e-05,0.677743321263989,0.00017883108794138192,1.0100810611723137,6.575700585107836e-05,5.3134854929375994e-05,1.249198579673462
2015-05-29,4.7121939363217764e-05,0.6749563336632929,0.00017095501587503545,1.0222059838828097,6.057984794303442e-05,5.315861056805238e-05,1.2855975106644608
2015-06-01,4.566975475334599e-05,0.6384521227560749,0.00016179120686156517,1.0243590779123486,5.488076193944938e-05,5.3228584148321924e-05,1.2016872487240267
2015-06-02,4.848176142599366e-05,0.6143192603410595,0.00015414182723877886,1.0210968267699936,5.310599841815666e-05,5.3323883597583716e-05,1.095380960925312
2015-06-03,4.583723039523311e-05,0.6022794579850181,0.00014898518431392404,1.0127158822333795,4.977127616451262e-05,5.415232614961415e-05,1.0858264283281966
2015-06-04,5.208668778062701e-05,0.6470558965619139,0.00014241992548621739,1.0299357994452212,5.573019299135661e-05,5.3567429427557374e-05,1.0699507948379232
2015-06-05,5.356843740955158e-05,0.6841285622529044,0.00013775964830941195,0.9581722798968356,5.8769666240740534e-05,5.323056928848272e-05,1.097095026151753
2015-06-08,5.4875341169450945e-05,0.6976898752125414,0.00013269512526689,0.9358723624855984,5.9535844951826746e-05,5.293630147900627e-05,1.084928925871905
2015-06-10,5.7400521339002106e-05,0.7137949605117522,0.00012838308189609614,0.9431088233550406,6.127527857476506e-05,5.030628323427598e-05,1.067503868351282
2015-06-11,5.7399555912391706e-05,0.7211173103942802,0.00012976060885575336,0.9420455062639632,6.223456014260214e-05,5.031505979067431e-05,1.0842341748704476
2015-06-12,5.544172754801711e-05,0.717345715147794,0.00013734588924666232,0.9174734826784948,6.259717275583788e-05,4.846615700900256e-05,1.1290624503290156
2015-06-15,5.424960916028536e-05,0.6931966524719307,0.00014536144436395987,0.9234143884350848,6.155727387702634e-05,4.8565004845641e-05,1.1347044675501685
2015-06-16,5.423174022350414e-05,0.6966205103831786,0.00015057037923061635,0.87180435271272,6.294957459024589e-05,4.648330798641554e-05,1.160751514349588
2015-06-17,5.412494915971205e-05,0.7042090329097931,0.00015744005398728736,0.7462002441628514,6.500667561949642e-05,4.6941686384932944e-05,1.2010482527692459
2015-06-18,5.572982074389677e-05,0.7362634654574668,0.000163732478704661,0.7702326929039377,7.03306274541811e-05,6.230836102625365e-05,1.2619927090270309
2015-06-19,6.241618085312648e-05,0.6236045639546773,0.00015683179042432066,0.8477779020216247,6.169854620141787e-05,9.798647583060066e-05,0.9885024261033
2015-06-22,6.257165974145031e-05,0.5270041350223607,0.00014871109737595972,0.8515119726131813,5.083637205706154e-05,9.904568694056518e-05,0.8124504331053443
2015-06-23,5.295413252336654e-05,0.47813549663326094,0.0001463470398339529,0.8900812102577477,4.209135308302113e-05,0.0001357261330884658,0.7948643680348818
2015-06-24,5.124155217210486e-05,0.5301675546853836,0.00014823864030364807,0.8630396263550619,4.620670455219973e-05,0.0001442257669871732,0.9017428745523828
2015-06-25,5.1531038942745836e-05,0.562430039131453,0.0001523828664947584,0.8648822815016787,4.983919589800043e-05,0.00014449555627454625,0.9671684662398299
2015-06-26,9.885673436567757e-05,0.6253845534103858,0.0001583402215357571,0.8621241827845101,7.824307394642272e-05,0.0001449392154648427,0.7914794520421485
2015-06-29,0.00010219846828200267,0.7239841414513677,0.00017036723246011433,0.8625271975646283,9.553099055350026e-05,0.00015369250637660173,0.9347595141044147
2015-06-30,8.697755639475864e-05,0.7263005420464299,0.00017250828032018095,0.8801013521168757,8.896617977452407e-05,0.0001647059767110623,1.0228636381866123
2015-07-01,9.667073925185136e-05,0.7670926420095823,0.0001801142830917927,0.870164868604182,0.00010122071803154177,0.00016124037837687063,1.047066763065053
2015-07-02,9.521395937942913e-05,0.7569878928124623,0.00016622942271278415,0.8703705832271494,9.523425625052124e-05,0.00016502581185188985,1.000213171169694
2015-07-06,0.000172264093177785,0.7753393661414885,0.00017189512998447065,0.8838067605002631,0.0001334200202968582,0.0001812622784810977,0.7745085922181252
2015-07-07,0.00016730584927433944,0.7883562958861848,0.00017828611258329343,0.8773353915273666,0.00013615602391935645,0.00018178846002551996,0.8138150848276373
2015-07-08,0.00018325021701855255,0.807759290718047,0.00018291797971187434,0.88079448221909,0.00014788782056234176,0.00017844849618023478,0.8070267144478708
2015-07-09,0.00017483634785152047,0.7727026977804078,0.00017746479862520832,0.8870940184986557,0.00013610823485897658,0.0001801759960625159,0.7784893503641834
2015-07-10,0.0001852458943863911,0.7884386558345111,0.00018022278751394613,0.8887171901429,0.00014406120925116968,0.00017691198233024197,0.777675584813139
2015-07-13,0.00021177015433928543,0.7911152030504707,0.0001771373637739173,0.8955256556103226,0.0001532241411139301,0.000179028923803841,0.7235398283199226
2015-07-14,0.0001959846645507268,0.7939852507642868,0.00017432379484503985,0.8992891432435542,0.00014675801048963518,0.00018112842829973142,0.7488239491904212
2015-07-15,0.00017788056160659394,0.7947976244436791,0.00017248896463709085,0.89925486356139,0.0001392199469795249,0.0001811320320200059,0.7826596999813166
2015-07-16,0.00018174519139179188,0.803331656320044,0.00017274813756695543,0.8944803749849888,0.00014234198986188962,0.00018659252379744597,0.7831953559367634
2015-07-17,0.00017984339911716185,0.8051613249011539,0.00016943984537963968,0.9084558473982162,0.00014055229139451627,0.0001903598523630462,0.7815259947514184
2015-07-20,0.0001933298802508964,0.8298499394835873,0.0001497704508201868,0.8989926720319241,0.00014120891827782976,0.00019080827021230925,0.7304040021882495
2015-07-21,0.00019419877324157122,0.8358441185884536,0.00016337770305497318,0.8952093192868051,0.00014888293612742192,0.0001899321231083039,0.7666522998176759
2015-07-22,0.00018582236281108658,0.8264759517970881,0.0001654422038066938,0.893962434384267,0.0001449113370591067,0.0001897193370219187,0.7798379854120603
2015-07-23,0.00018795658724473803,0.82110892768574,0.0001733486345791414,0.8898534391069848,0.00014821418223130142,0.00018863370058102858,0.7885554020956548
2015-07-24,0.00019329917782205091,0.8141447304924521,0.00017854337105079697,0.8724139497665666,0.00015124759751815108,0.000194355250020113,0.7824533928301959
