Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_UPS,Predicted_Covariance,Future_Cov_45_UPS,Beta_Predicted
2015-04-16,4.176974619173272e-05,0.6160532266522517,6.403637683630682e-05,0.946806174152528,3.186122947876294e-05,3.986733693033396e-05,0.7627824534176624
2015-04-17,4.332386275975345e-05,0.616510421725509,6.577700875997501e-05,0.9594945956895348,3.291099921066501e-05,3.7883165849932715e-05,0.7596506201021006
2015-04-20,4.305137811564542e-05,0.6309617907677436,6.677901127069621e-05,0.8937359953026043,3.383113606302916e-05,3.3727074891627273e-05,0.7858316630922086
2015-04-21,4.4326391543702614e-05,0.6302587226299379,6.824099148624252e-05,0.9280652571677468,3.46635244662135e-05,3.615522460372724e-05,0.7820064584331835
2015-04-22,3.760113128202133e-05,0.6285303603933332,7.084549898368516e-05,0.9299769581287052,3.244014958177819e-05,3.5920092333935557e-05,0.8627439780592235
2015-04-23,3.981692672329287e-05,0.6275703581894811,7.338026746482133e-05,0.9326482766112884,3.392235038331404e-05,3.5877399183013246e-05,0.8519580282792015
2015-04-24,4.472325784062566e-05,0.6188511358871102,7.380816946649908e-05,0.9512135790489208,3.5555363713359636e-05,4.5776249587941016e-05,0.7950083565035349
2015-04-27,4.8016264703360416e-05,0.6167326149965789,7.350025690763304e-05,0.937325524379124,3.663831825022927e-05,4.49897877468007e-05,0.7630397423993112
2015-04-28,4.837591330570472e-05,0.6634295874736827,7.383404335326713e-05,0.8578614031311756,3.9649503279395886e-05,4.231038130270792e-05,0.8196125007260633
2015-04-29,4.7158652268819175e-05,0.670947024095224,7.47271975708794e-05,0.872210282525275,3.982981335572964e-05,4.274633639540237e-05,0.8445918498409826
2015-04-30,4.7296624411946914e-05,0.6800058262966915,7.587108706030861e-05,0.8861776577041606,4.0734825483042944e-05,4.162924992078885e-05,0.861262848871589
2015-05-01,5.0018555724514286e-05,0.6877163464276951,7.645853986455941e-05,0.90111211365778,4.252926928646427e-05,4.071068800187623e-05,0.8502698382716498
2015-05-04,4.992916004912971e-05,0.6931989978665978,7.732728252665486e-05,0.9393054922388644,4.307263395765354e-05,4.794779844421532e-05,0.8626749161265796
2015-05-05,5.102770643270727e-05,0.7023538146126055,7.829274819720417e-05,0.9326377467082192,4.439353600368498e-05,4.519106678585537e-05,0.8699888571756386
2015-05-06,5.61480236098465e-05,0.7195233976471063,7.789662807147405e-05,0.932768408478238,4.758515488877034e-05,4.832851898670132e-05,0.847494743883122
2015-05-07,5.2055366505413186e-05,0.7298208732391509,7.726643898198579e-05,0.9240477799791204,4.628544921992957e-05,5.006890040362103e-05,0.8891580700928575
2015-05-08,4.9463315458690945e-05,0.7397979320842122,7.678859299964464e-05,0.9451944967879532,4.559351547446792e-05,4.794128380471003e-05,0.9217642418762877
2015-05-11,4.237087867236375e-05,0.7440925349800749,7.691068817411869e-05,0.960729706767812,4.247701906269679e-05,4.823654922548403e-05,1.0025050316080006
2015-05-12,4.7490306282055044e-05,0.7563393923543644,7.713659949624502e-05,0.9447534580978286,4.5777223727489116e-05,4.855867714086033e-05,0.9639277425504151
2015-05-13,4.663897325113825e-05,0.781540186780046,7.599198500077886e-05,0.9449261014431304,4.6527498016927085e-05,4.8575099716287746e-05,0.9976098265797811
2015-05-14,4.9144732522979803e-05,0.7972335515156994,7.523230955219224e-05,0.9293785498379288,4.847594150171929e-05,4.557067497006096e-05,0.986391399710075
2015-05-15,5.102390807027307e-05,0.801636520586628,7.5659611883319e-05,0.9072067739221906,4.980769095391441e-05,4.477911933845851e-05,0.9761637796406418
2015-05-18,5.1224895533544154e-05,0.7844413092213184,7.606674884464122e-05,0.917164887695592,4.8966427946685614e-05,4.511145138064625e-05,0.9559107429437391
2015-05-19,5.107054978153525e-05,0.7689393188318386,7.647066423987009e-05,0.9306807078196891,4.805347137173487e-05,4.6394144893048985e-05,0.9409233222922692
2015-05-20,4.960583034370502e-05,0.7813889683056304,7.735288566757529e-05,0.945794141580656,4.840295735313395e-05,4.930331401138989e-05,0.9757513787746985
2015-05-21,4.7917991249736124e-05,0.7841157089087645,7.913007524278886e-05,0.9234948691942214,4.828366697825771e-05,4.8453017006801944e-05,1.0076312825096483
2015-05-22,4.8649795894238564e-05,0.7911557094240328,8.116908392017128e-05,1.1204157232200196,4.971618553488062e-05,6.284136914371857e-05,1.021919714585449
2015-05-26,5.2044924254716454e-05,0.7969059572988592,8.329997584834345e-05,1.1386721457410816,5.247092272967849e-05,6.223026093467649e-05,1.0081852069353994
2015-05-27,5.41376103742017e-05,0.8017884418876864,8.507032300533523e-05,1.1681474293469505,5.4412461565908886e-05,6.142661895922174e-05,1.0050768992167811
2015-05-28,5.2639353679274204e-05,0.8091848152468825,9.050763146524544e-05,1.1582068492162294,5.585288340053966e-05,6.09269446552028e-05,1.061048046692312
2015-05-29,4.7121939363217764e-05,0.7980354039814196,9.352845416318017e-05,1.1481469605985029,5.2979226712752516e-05,5.970802178394026e-05,1.1243006427300573
2015-06-01,4.566975475334599e-05,0.7969156913871871,9.6703328116208e-05,1.1486235742883546,5.295993317153281e-05,5.968571753506306e-05,1.1596281490356088
2015-06-02,4.848176142599366e-05,0.7984032086467444,0.00010098330466104073,1.1457881808370212,5.586454399388508e-05,5.9835535652098495e-05,1.152279586193688
2015-06-03,4.583723039523311e-05,0.7993915356377121,0.00010346028302271002,1.1240846702794278,5.504977658358429e-05,6.010748004712864e-05,1.200983918725361
2015-06-04,5.208668778062701e-05,0.7890930610303146,0.00010535793690359826,1.138652953790303,5.84554790451292e-05,5.922185807843259e-05,1.1222729172437604
2015-06-05,5.356843740955158e-05,0.7800442839452011,0.00010696322195423125,1.1302618498429071,5.904606849708156e-05,6.279088111239179e-05,1.1022548230341565
2015-06-08,5.4875341169450945e-05,0.7893791753540501,0.00010832028512285215,1.0955258291269994,6.0859611962144575e-05,6.196687485746502e-05,1.1090520927098138
2015-06-10,5.7400521339002106e-05,0.7957941697146842,0.00010898816131172295,1.1252432687495195,6.294312984522964e-05,6.0021500364932823e-05,1.0965602467875406
2015-06-11,5.7399555912391706e-05,0.8012253433008584,0.00010951702275073461,1.1301760314884972,6.352574376222383e-05,6.036319288210388e-05,1.1067288370520227
2015-06-12,5.544172754801711e-05,0.7956783016995107,0.000110745059428851,1.1132941954117457,6.234736052444862e-05,5.881051854982577e-05,1.1245565981047518
2015-06-15,5.424960916028536e-05,0.7913433555535584,0.00011166110401127019,1.1177131982412567,6.159057034163842e-05,5.8783735198901496e-05,1.135318231688334
2015-06-16,5.423174022350414e-05,0.7811319200399895,0.00011235671111591545,1.1111012482875713,6.0974839308721986e-05,5.9242261600936435e-05,1.1243386079337978
2015-06-17,5.412494915971205e-05,0.7690834568214999,0.00011301705554234875,1.0359737470239665,6.0151188744648526e-05,6.517064972336008e-05,1.111339404073235
2015-06-18,5.572982074389677e-05,0.7635393565016195,0.00011342011010592287,0.9350313392950008,6.070441565945697e-05,7.563983039982513e-05,1.0892627115816622
2015-06-19,6.241618085312648e-05,0.7555382355094813,0.00011417471449789749,0.9325430383018756,6.378080706536692e-05,0.00010778366086880011,1.0218633404605704
2015-06-22,6.257165974145031e-05,0.7484952974234729,0.00011472373308624353,0.9344371359095588,6.341683285714492e-05,0.00010869132907774198,1.013507282996598
2015-06-23,5.295413252336654e-05,0.7334245923997894,0.00011509008187812898,0.857988848649179,5.725644066030148e-05,0.0001308324536212332,1.081245937416433
2015-06-24,5.124155217210486e-05,0.7366358014668631,0.00011543303024438843,0.8654923012323834,5.6653795278791336e-05,0.00014463564262271692,1.1056221538432012
2015-06-25,5.1531038942745836e-05,0.7349882110704137,0.00011564099331227756,0.8637316540309451,5.673756969532242e-05,0.00014430332137737638,1.1010367898532254
2015-06-26,9.885673436567757e-05,0.7517071045805384,0.00012463718231102837,0.8668891607793412,8.344024987367714e-05,0.00014574029747375618,0.8440522581398063
2015-06-29,0.00010219846828200267,0.772182544354627,0.00013045967901757858,0.8586693170756635,8.916210768526915e-05,0.00015300507608649068,0.872440743820529
2015-06-30,8.697755639475864e-05,0.7800984244173599,0.00013355574768913624,0.8583368928805125,8.407837188674142e-05,0.00016063288159821965,0.9666674412550876
2015-07-01,9.667073925185136e-05,0.7423090646055182,0.00013294417004898658,0.8666471043626177,8.415248252578749e-05,0.00016058854139997634,0.8705062480855691
2015-07-02,9.521395937942913e-05,0.7387421402845086,0.00013021401430870342,0.8716520903084092,8.225684536018193e-05,0.0001652687908203363,0.8639158154571338
2015-07-06,0.000172264093177785,0.761812352934302,0.0001404014525696784,0.8840005479112681,0.00011847622072811894,0.00018130202285648558,0.6877592337588638
2015-07-07,0.00016730584927433944,0.7754036313049112,0.00014879958684547488,0.8801626781499098,0.0001223444451286011,0.000182374288530931,0.7312622102529545
2015-07-08,0.00018325021701855255,0.7750923027821778,0.00015274769616898152,0.8614430646213619,0.00012967701564680113,0.000174527909211331,0.7076499976732492
2015-07-09,0.00017483634785152047,0.7818013365654687,0.00015676840090342176,0.8606252366861484,0.00012943196237158184,0.00017479997161845383,0.7403035121821565
2015-07-10,0.0001852458943863911,0.7743566637060612,0.00015973618493958378,0.8594562686029366,0.0001332039150726051,0.00017108717361509566,0.7190654104039932
2015-07-13,0.00021177015433928543,0.7688283779439641,0.0001666499798077949,0.8995629730151553,0.00014443232896876315,0.00017983604371773007,0.6820240057877199
2015-07-14,0.0001959846645507268,0.764760141319882,0.00017319398238680318,0.8870448601451336,0.00014089730587090002,0.00017866227181387092,0.7189200552700975
2015-07-15,0.00017788056160659394,0.7577485806219584,0.00017839876814112953,0.8871257070177577,0.0001349849354263214,0.00017868892177344464,0.7588515249061233
2015-07-16,0.00018174519139179188,0.7551976596063454,0.00018198059761368682,0.9057317682882609,0.0001373424035328309,0.0001889396137184857,0.7556865878050056
2015-07-17,0.00017984339911716185,0.7479002969735176,0.00018526731473286797,0.9112936779261558,0.00013651813927722983,0.0001909544976635052,0.7590945230538759
2015-07-20,0.0001933298802508964,0.7696763194868514,0.0001904447725043904,0.9139598980460664,0.00014768695760677307,0.00019398501524536962,0.7639117006388789
2015-07-21,0.00019419877324157122,0.7647903144892402,0.00019425843623514333,0.9146547960059472,0.00014854415394859334,0.00019405777349927846,0.7649077873618368
2015-07-22,0.00018582236281108658,0.76956920708575,0.00019722799857659697,0.9146990195783062,0.0001473265282063795,0.00019412011611933267,0.7928352969882141
2015-07-23,0.00018795658724473803,0.7725658573119005,0.0001994311406836167,0.9133371656854712,0.00014957560672591936,0.00019361184872683835,0.7957986943610397
2015-07-24,0.00019329917782205091,0.7686012184097482,0.00019285283765167584,0.8940442727395888,0.00014839835566001538,0.00019917402536244005,0.7677133308690494
