Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SIG,Predicted_Covariance,Future_Cov_45_SIG,Beta_Predicted
2015-04-27,4.8016264703360416e-05,0.5043070414833953,0.00018344858993821558,0.9233004574096187,4.733107922758666e-05,4.431661202536644e-05,0.9857301379020887
2015-04-28,4.837591330570472e-05,0.5001546367860741,0.0001792292107597997,0.8690908169423583,4.6571827931901495e-05,4.2864224590706304e-05,0.9627069495845471
2015-04-29,4.7158652268819175e-05,0.5190041113009449,0.0001713651967111661,0.8690156944187807,4.665656940799776e-05,4.258977215787751e-05,0.9893533246463578
2015-04-30,4.7296624411946914e-05,0.5317693622126807,0.00016651294595944292,0.8559392637683646,4.7191348455833547e-05,4.020876538542188e-05,0.9977741338325452
2015-05-01,5.0018555724514286e-05,0.5420225446741906,0.00016309018002720794,0.7450419758127178,4.895497471095757e-05,3.36597088929292e-05,0.9787362710068125
2015-05-04,4.992916004912971e-05,0.5453077305146434,0.00015896010358461615,0.8232867990688401,4.8580597622432985e-05,4.2025506962007196e-05,0.9729904844109184
2015-05-05,5.102770643270727e-05,0.5488335237550249,0.00015602551242248756,0.8017594362121344,4.897128093637372e-05,3.884934354837762e-05,0.9596998250539546
2015-05-06,5.61480236098465e-05,0.54392620661046,0.00015199523317663608,0.7993522149442377,5.02483961983567e-05,4.1415970294298103e-05,0.8949272470838101
2015-05-07,5.2055366505413186e-05,0.5323068020536919,0.00014730622570136248,0.8213218088523497,4.6612813915357556e-05,4.450276353424001e-05,0.8954468490873143
2015-05-08,4.9463315458690945e-05,0.5165198097482027,0.0001442607147899984,0.841807828469718,4.363175016460352e-05,4.269740053591038e-05,0.882103226603206
2015-05-11,4.237087867236375e-05,0.5161341621364945,0.00014428893831352918,0.8361153166153458,4.035644102036731e-05,4.197987981841871e-05,0.9524570243734324
2015-05-12,4.7490306282055044e-05,0.5133131730304972,0.00014296758257199417,0.8126196297829523,4.229642699450512e-05,4.1767229220207724e-05,0.8906328534353438
2015-05-13,4.663897325113825e-05,0.49932056484026116,0.0001416180500955679,0.8116190681455797,4.058011269616834e-05,4.172228612015421e-05,0.8700901813951909
2015-05-14,4.9144732522979803e-05,0.4806453047278384,0.00014168353642092984,0.9281957164493684,4.0107250100576155e-05,4.551267651948008e-05,0.8161047591788647
2015-05-15,5.102390807027307e-05,0.47269596585158885,0.00014419335243126075,0.9117683872968528,4.054538000870913e-05,4.500427752240469e-05,0.794634937662315
2015-05-18,5.1224895533544154e-05,0.45298015726213947,0.00015177850110634577,0.8961502267047339,3.994154395947576e-05,4.407782932392793e-05,0.7797291442658073
2015-05-19,5.107054978153525e-05,0.4377064136857269,0.00016990452968186151,0.8839566187601895,4.077281114580798e-05,4.4064963531913466e-05,0.7983624871911903
2015-05-20,4.960583034370502e-05,0.4689161622745635,0.00016741919689799309,0.9257283031714528,4.27330795140158e-05,4.825730168323437e-05,0.861452761055105
2015-05-21,4.7917991249736124e-05,0.48368951778209185,0.00016451014365562836,0.9495330815617508,4.294497146170815e-05,4.981916422510921e-05,0.8962181080982738
2015-05-22,4.8649795894238564e-05,0.4753325345840319,0.00016181821216108518,1.0039171712102724,4.217467568007513e-05,5.630725117319135e-05,0.8669034454278098
2015-05-26,5.2044924254716454e-05,0.4429645819791997,0.00016127715057958472,0.9996613811804528,4.058304355209379e-05,5.463309946577387e-05,0.7797694805640156
2015-05-27,5.41376103742017e-05,0.4133507127889165,0.00015834624771415262,1.0704767943212956,3.827120355798108e-05,5.6290643199227e-05,0.7069245076287765
2015-05-28,5.2639353679274204e-05,0.4867657694922511,0.00015967150079000263,1.0702769322819128,4.462610755653437e-05,5.630143135745374e-05,0.847770810949472
2015-05-29,4.7121939363217764e-05,0.5436712869246376,0.00016234374395722546,1.021995775916718,4.7551667810182315e-05,5.314767895193595e-05,1.009119498322261
2015-06-01,4.566975475334599e-05,0.5982422498483226,0.00014558447186913495,1.0162737377622608,4.8780803376527084e-05,5.280844709108632e-05,1.068120545861989
2015-06-02,4.848176142599366e-05,0.6141419659367234,0.0001484106362223228,1.020087183667532,5.209433318510241e-05,5.3271157852229055e-05,1.0745140368842263
2015-06-03,4.583723039523311e-05,0.5972621413634055,0.00015048000444774584,1.0228226278301935,4.9603642517428306e-05,5.469275786740542e-05,1.0821692778930834
2015-06-04,5.208668778062701e-05,0.5982244159333809,0.00015365896468335963,1.0270043293668234,5.351881099760022e-05,5.3414962335309395e-05,1.0274949949400674
2015-06-05,5.356843740955158e-05,0.59822123514045,0.00015659235022449808,1.0262980410233231,5.4790035953634725e-05,5.701524676669633e-05,1.0228044461096288
2015-06-08,5.4875341169450945e-05,0.5792830464039986,0.00015571060578869488,1.0227238515761314,5.354741772611987e-05,5.784893358001872e-05,0.9758010899790026
2015-06-10,5.7400521339002106e-05,0.5309611819009475,0.0001791024392233019,1.0391700653015978,5.383583335251669e-05,5.543027733286645e-05,0.9378979858835653
2015-06-11,5.7399555912391706e-05,0.5006821580540045,0.0001986350791914264,1.0573697352358844,5.346189585839266e-05,5.647457696628064e-05,0.9313991198815361
2015-06-12,5.544172754801711e-05,0.504963333053787,0.00023505291226446715,1.1361508601231454,5.764491978019446e-05,6.001793731616515e-05,1.0397388813375124
2015-06-15,5.424960916028536e-05,0.5127017203865178,0.0002648035880716164,1.1245600025169276,6.145044246403988e-05,5.914382822646257e-05,1.1327352107271227
2015-06-16,5.423174022350414e-05,0.5107957226051911,0.00028883769728411853,1.019426368154673,6.392944867588712e-05,5.435429370472712e-05,1.1788197910009162
2015-06-17,5.412494915971205e-05,0.5159784593938348,0.0003080610762328892,0.8954786462460641,6.662676643020632e-05,5.633243637389275e-05,1.2309806746165042
2015-06-18,5.572982074389677e-05,0.5083917827648509,0.00033090917575872273,0.8390877662559856,6.903935897696812e-05,6.787842681083285e-05,1.2388225559567934
2015-06-19,6.241618085312648e-05,0.5654923538500813,0.0003386277862096523,0.7719882550085936,8.221226784493374e-05,8.922668108065115e-05,1.3171627408346254
2015-06-22,6.257165974145031e-05,0.5966499682538857,0.00033946354281147787,0.7814890158136345,8.695709626831125e-05,9.090079634491487e-05,1.3897201485084936
2015-06-23,5.295413252336654e-05,0.6133248671217554,0.0003402008012444938,0.7937330750255256,8.232053201101303e-05,0.00012103426039791946,1.554562941328295
2015-06-24,5.124155217210486e-05,0.6365352776382659,0.00034614534166317135,1.1856841422699231,8.477403636768753e-05,0.00019814409396893054,1.6544002430480094
2015-06-25,5.1531038942745836e-05,0.6266235048292801,0.0003495044269005552,1.186972633684441,8.409447645615006e-05,0.0001983070698235405,1.6319189013360318
2015-06-26,9.885673436567757e-05,0.6440610515749996,0.0003814411422149531,1.191781086561686,0.0001250673459570435,0.00020036071269243609,1.265137340005701
2015-06-29,0.00010219846828200267,0.6762598301843659,0.00041626083802184463,1.1730136034548813,0.0001394821270591346,0.00020901764169044796,1.3648162189109605
2015-06-30,8.697755639475864e-05,0.6841674581188671,0.00043804758265136363,1.1848939693277534,0.00013354470053595835,0.00022174618644519288,1.5353926469243266
2015-07-01,9.667073925185136e-05,0.6622173971253809,0.00045508593813280493,1.2064105406313588,0.00013889762310924505,0.00022354624861065138,1.4368114300582944
2015-07-02,9.521395937942913e-05,0.6647965201648302,0.00046774281250846036,1.189729178495146,0.00014029513505420106,0.00022557750382264875,1.4734723350293915
2015-07-06,0.000172264093177785,0.6562247660420857,0.0004861263100199444,1.1616538150525668,0.0001898998235108444,0.0002382466696718883,1.1023761249818815
2015-07-07,0.00016730584927433944,0.6214509282665678,0.0004951647836729299,1.1830992792379804,0.0001788699058676119,0.00024514432918926226,1.0691192605843105
2015-07-08,0.00018325021701855255,0.6392562497378069,0.0005236419337057526,1.1584222498460806,0.00019802245500786419,0.00023469573504360076,1.080612390149672
2015-07-09,0.00017483634785152047,0.6281078271112254,0.0005492447193751427,1.162997024193011,0.00019464041119872646,0.00023621413613672684,1.1132720031650658
2015-07-10,0.0001852458943863911,0.6232046786097956,0.0005593930590921966,1.182541166068733,0.00020061506252854703,0.00023540188509541083,1.0829663091485229
2015-07-13,0.00021177015433928543,0.6318996579184002,0.000570168636285299,1.1461839494453745,0.0002195746296174769,0.00022913925208607516,1.0368535183937564
2015-07-14,0.0001959846645507268,0.6319226699603357,0.0005748924606090057,1.1430465843357809,0.00021211348884989009,0.00023022431978592683,1.0822963589326584
2015-07-15,0.00017788056160659394,0.6327924609349735,0.0005791825179187714,1.144778980810086,0.00020311091593459558,0.00023058662389293427,1.1418387377469712
2015-07-16,0.00018174519139179188,0.6264705218722196,0.0005831790721878903,1.134797330679695,0.00020395439590450743,0.0002367236932768732,1.1221996815576745
2015-07-17,0.00017984339911716185,0.6113195709278088,0.000587353286166937,1.1392608937847433,0.00019868507848363332,0.00023872325349103308,1.1047671444098806
2015-07-20,0.0001933298802508964,0.6200819344289286,0.0005847368348808809,1.127789337462877,0.00020848691159782795,0.00023936961817363516,1.0783998382829458
2015-07-21,0.00019419877324157122,0.5883135343413929,0.0005862392400650342,1.1289877613380206,0.000198504119047083,0.00023953173615870539,1.022169788890253
2015-07-22,0.00018582236281108658,0.5640233947319916,0.0005457693016413184,1.129227948668713,0.00017961833201881236,0.00023964807639328668,0.9666131099700769
2015-07-23,0.00018795658724473803,0.5462735610808361,0.0004977070906139359,1.1260908733898136,0.0001670805403662476,0.0002387119937989074,0.8889315496492403
2015-07-24,0.00019329917782205091,0.5579663799645109,0.00045532075115419467,1.0942746587634111,0.00016553192162538895,0.00024378109147789648,0.856350883073987
