Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_EFA,Predicted_Covariance,Future_Cov_45_EFA,Beta_Predicted
2015-04-17,4.332386275975345e-05,0.7795751903953948,5.962216450436892e-05,1.110632672161702,3.9621002904594804e-05,4.385046242769039e-05,0.9145307084990932
2015-04-20,4.305137811564542e-05,0.7726336675384478,5.514086704054518e-05,1.1593588896566922,3.7644709758586885e-05,4.375093350076618e-05,0.8744135822427092
2015-04-21,4.4326391543702614e-05,0.7707214887841629,5.632328095285768e-05,1.1692611833854838,3.850992118516793e-05,4.555164669641452e-05,0.8687808739675985
2015-04-22,3.760113128202133e-05,0.7764817295175527,5.776780208076169e-05,1.2037505494018286,3.6188836387634925e-05,4.649451849704372e-05,0.9624400956504817
2015-04-23,3.981692672329287e-05,0.7795577232771871,5.848154378199511e-05,1.2022656685353768,3.7617641283596174e-05,4.6249123486081085e-05,0.9447650629848808
2015-04-24,4.472325784062566e-05,0.7812274475186628,6.030839679082586e-05,1.2507298979945587,4.057262445178753e-05,6.019018781769789e-05,0.9071929553157958
2015-04-27,4.8016264703360416e-05,0.7773951864908093,6.0574056476177054e-05,1.261651737714777,4.1925607324899344e-05,6.055681021571297e-05,0.8731542860301914
2015-04-28,4.837591330570472e-05,0.7744656508438742,6.150151037980764e-05,1.2539665786118437,4.224347533727751e-05,6.184659187167857e-05,0.8732336497778524
2015-04-29,4.7158652268819175e-05,0.7935720081892162,6.410122498340963e-05,1.2482667310766455,4.363150539729475e-05,6.117656563656197e-05,0.9252067923523646
2015-04-30,4.7296624411946914e-05,0.8052857034857308,6.561717787050145e-05,1.2815933586872208,4.486150467422479e-05,6.02043729739624e-05,0.9485138787810188
2015-05-01,5.0018555724514286e-05,0.8049242787766057,6.66023843405892e-05,1.2690471378018549,4.64585326993948e-05,5.7333356530978936e-05,0.9288259532177036
2015-05-04,4.992916004912971e-05,0.804296834407253,6.506429019727566e-05,1.281004218129462,4.584213518969563e-05,6.539015534835375e-05,0.9181435286431318
2015-05-05,5.102770643270727e-05,0.8065775236374051,6.906870386282127e-05,1.3014974329262092,4.7883930620849685e-05,6.306420431789442e-05,0.9383908070412015
2015-05-06,5.61480236098465e-05,0.8116989558838945,7.302766288176995e-05,1.4094612742645274,5.1976367598057176e-05,7.302688999238635e-05,0.9257025315659062
2015-05-07,5.2055366505413186e-05,0.8153310591001341,7.606060697420323e-05,1.3722130873062397,5.130345746668404e-05,7.435243273073384e-05,0.9855555903414693
2015-05-08,4.9463315458690945e-05,0.8238706583553589,9.090288463100813e-05,1.3452469344469,5.524455505372463e-05,6.823237470266769e-05,1.1168793385850138
2015-05-11,4.237087867236375e-05,0.8272950255873184,9.225731542351524e-05,1.3422313744742986,5.172429198617457e-05,6.7391077126822e-05,1.2207509876332008
2015-05-12,4.7490306282055044e-05,0.8296698286488827,9.314047218770179e-05,1.343412261417394,5.517940332189233e-05,6.904904312346577e-05,1.1619087692163976
2015-05-13,4.663897325113825e-05,0.8260989917641948,7.999589970691148e-05,1.3432283855288782,5.0459209927414684e-05,6.905032326778243e-05,1.0819108228585026
2015-05-14,4.9144732522979803e-05,0.828782855228246,8.54527811040013e-05,1.348232367448266,5.3708416364038036e-05,6.610853996126241e-05,1.09286211577048
2015-05-15,5.102390807027307e-05,0.8307143642896927,8.435837050298426e-05,1.341690376454286,5.4500774114528674e-05,6.622493924153697e-05,1.0681419000572645
2015-05-18,5.1224895533544154e-05,0.8305508212021372,8.553268985284391e-05,1.3549014393402958,5.497595947621639e-05,6.6641856035219e-05,1.0732273614929264
2015-05-19,5.107054978153525e-05,0.8318062241218824,8.151616039608268e-05,1.3404392890079009,5.3669715097953946e-05,6.682048319262744e-05,1.0508936231847348
2015-05-20,4.960583034370502e-05,0.8293755629497587,8.526850006345939e-05,1.3250056600754954,5.394012003146943e-05,6.907123575156988e-05,1.087374602092805
2015-05-21,4.7917991249736124e-05,0.8226621802589328,7.419349186835406e-05,1.3192719499276693,4.90516634477852e-05,6.921825811790026e-05,1.023658591866689
2015-05-22,4.8649795894238564e-05,0.8175778493610947,7.357000826396788e-05,1.3028098394911578,4.891251907819371e-05,7.30714076487977e-05,1.005400293652337
2015-05-26,5.2044924254716454e-05,0.8127775443153569,7.33588519586995e-05,1.2750461283685428,5.022120741194095e-05,6.968331803750443e-05,0.9649587953313192
2015-05-27,5.41376103742017e-05,0.8133237956768989,7.864296139185532e-05,1.281514480371284,5.3069249919871896e-05,6.738798519678251e-05,0.9802658365054303
2015-05-28,5.2639353679274204e-05,0.8178591497252481,8.789767596989478e-05,1.2768105126431433,5.563171993625834e-05,6.716603643954668e-05,1.0568465615139633
2015-05-29,4.7121939363217764e-05,0.8294472692485363,9.392162631050949e-05,1.270496217852931,5.5180186214543836e-05,6.607064988652057e-05,1.1710083871806036
2015-06-01,4.566975475334599e-05,0.8270641997041489,9.210239307245282e-05,1.272395324607985,5.36400308976725e-05,6.61172464482448e-05,1.1745197929652242
2015-06-02,4.848176142599366e-05,0.8273990529525327,9.388298871554839e-05,1.2767692196847706,5.582100713497191e-05,6.667564864226567e-05,1.1513815813021036
2015-06-03,4.583723039523311e-05,0.83712528097018,0.00011021297910829544,1.2509356046772742,5.949986945213995e-05,6.689050112185134e-05,1.2980685992390957
2015-06-04,5.208668778062701e-05,0.8346647491963307,0.00010999601373379968,1.2509073373752375,6.317771524476028e-05,6.506025963109138e-05,1.212934013213611
2015-06-05,5.356843740955158e-05,0.8391748016413487,0.0001234143255087358,1.2277263444300373,6.823225283650281e-05,6.82054507478708e-05,1.2737398389062695
2015-06-08,5.4875341169450945e-05,0.834018769790885,0.00012283651866015874,1.2585586329351748,6.847439299762334e-05,7.118859568105648e-05,1.2478171713990724
2015-06-10,5.7400521339002106e-05,0.841866920272818,0.00014484230752360422,1.2209219057662848,7.676249479982425e-05,6.512508596824848e-05,1.3373135471448445
2015-06-11,5.7399555912391706e-05,0.8416836806202752,0.0001411605984155386,1.2181002177393163,7.576348063821837e-05,6.505926187117108e-05,1.3199314774116948
2015-06-12,5.544172754801711e-05,0.8378616909807551,0.00014009353809059198,1.2058557630442903,7.384137292158853e-05,6.370014593914434e-05,1.3318735939033612
2015-06-15,5.424960916028536e-05,0.8375957039058581,0.00013850646272739077,1.209937306590837,7.260520684680328e-05,6.363406493707307e-05,1.3383544687351507
2015-06-16,5.423174022350414e-05,0.8337611560812661,0.00013092642217374777,1.2187350727038897,7.02557829980557e-05,6.498113660715942e-05,1.2954735125318126
2015-06-17,5.412494915971205e-05,0.8314259438171717,0.00012698831096783427,1.206937415399985,6.892935207708231e-05,7.592556834862558e-05,1.2735227126714779
2015-06-18,5.572982074389677e-05,0.8294242109858312,0.0001304382299982971,1.0848827387265672,7.071686181670134e-05,8.776213471395241e-05,1.268923188209714
2015-06-19,6.241618085312648e-05,0.8222897198902073,0.00013142819930695853,1.0140921416730813,7.447623872524368e-05,0.0001172091356628881,1.1932200545960367
2015-06-22,6.257165974145031e-05,0.8259501059225451,0.0001391820131702414,0.9516797352554583,7.7078669189248e-05,0.00011069694397428231,1.2318463263998667
2015-06-23,5.295413252336654e-05,0.8298552985026446,0.00013713198833455704,0.8801200991399643,7.071665125962406e-05,0.00013420718956095332,1.3354321540140353
2015-06-24,5.124155217210486e-05,0.8295852961025058,0.00013476251068195006,0.8498140480922401,6.89376906558348e-05,0.00014201559133526187,1.3453474325737436
2015-06-25,5.1531038942745836e-05,0.8359707261458593,0.00014705729622244466,0.8463422915104333,7.277275345834856e-05,0.00014139808714561653,1.4122120366950794
2015-06-26,9.885673436567757e-05,0.8355361609180016,0.00014979462306236897,0.8459702879923977,0.00010167554114299137,0.00014222344332363163,1.0285140592130715
2015-06-29,0.00010219846828200267,0.8424474569831542,0.00019066442173943981,0.842627479210564,0.00011759797607571054,0.0001501466035938716,1.1506823737437535
2015-06-30,8.697755639475864e-05,0.8431204295835468,0.00018070701161698797,0.8437053054463358,0.00010570139423668058,0.00015789466299034793,1.2152720611848582
2015-07-01,9.667073925185136e-05,0.8423404815147992,0.00017400628320387245,0.843845142759612,0.00010924904714384335,0.00015636336862036136,1.1301149447013368
2015-07-02,9.521395937942913e-05,0.8420267370476485,0.00016438210053149673,0.8593070590060938,0.00010534246035829884,0.00016292812254378687,1.1063762188326554
2015-07-06,0.000172264093177785,0.8537726694112542,0.0001733600467281163,0.8802306107852591,0.0001475414805099306,0.00018052883642735693,0.8564842375924537
2015-07-07,0.00016730584927433944,0.854176468409261,0.00016602105845115462,0.8736508385832198,0.00014235894292526958,0.00018102500147583922,0.8508904114394518
2015-07-08,0.00018325021701855255,0.8563573577265636,0.00018363052927166388,0.8594057954575703,0.00015709042884528196,0.0001741151595564092,0.8572455269145896
2015-07-09,0.00017483634785152047,0.8627086513883583,0.0001862834014220756,0.8523929666918584,0.00015569228618204277,0.00017312793075790664,0.8905029651744054
2015-07-10,0.0001852458943863911,0.8811129776439071,0.00022461200043345078,0.8192175702722403,0.00017973074375637223,0.00016307708000260748,0.9702279467607784
2015-07-13,0.00021177015433928543,0.880301565324034,0.00021817418822244497,0.8213660787929299,0.0001892193451028022,0.00016420331926176034,0.8935128072846674
2015-07-14,0.0001959846645507268,0.8766596185086216,0.0001871684166924854,0.8277723088584455,0.00016790295145650255,0.00016672401576292982,0.8567147426631646
2015-07-15,0.00017788056160659394,0.8743000583557168,0.00017255090728600383,0.8276500637648964,0.00015317340860974458,0.00016670906538943485,0.8611025691975696
2015-07-16,0.00018174519139179188,0.8725317664766797,0.00016429302608323898,0.8395243325187474,0.00015077254872223732,0.0001751284526467873,0.8295820514844534
2015-07-17,0.00017984339911716185,0.8707409352743138,0.00015479313366578162,0.8368728375113402,0.0001452820834414062,0.00017536018976767174,0.8078254979308964
2015-07-20,0.0001933298802508964,0.8795083548598455,0.00014898909857690476,0.8506234455355853,0.00014926799751311445,0.0001805420592337328,0.7720896393221779
2015-07-21,0.00019419877324157122,0.8834814349842368,0.0001466067820716301,0.850879467059196,0.00014907255658296143,0.0001805268781345641,0.76762872439737
2015-07-22,0.00018582236281108658,0.8880894604424779,0.00014542184848680338,0.8507395983851105,0.0001459891350235441,0.0001805464596452365,0.7856381374935033
2015-07-23,0.00018795658724473803,0.8887213019494365,0.00014559929302691529,0.8538489354877464,0.00014701918081059715,0.00018100136197693692,0.7821975434101901
2015-07-24,0.00019329917782205091,0.8869140635036026,0.0001497698045950698,0.8462199149378088,0.0001509067536032923,0.0001885197768602202,0.7806900955482357
