Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SPXU,Predicted_Covariance,Future_Cov_45_SPXU,Beta_Predicted
2015-05-07,5.2055366505413186e-05,-0.9909419791915867,0.0007460539644127263,-2.932845482358092,-0.00019528374825987497,-0.00015891423748533396,-3.7514623634350475
2015-05-08,4.9463315458690945e-05,-0.9959363357975092,0.0007278336675977055,-2.927232530284518,-0.00018896843205119733,-0.00014847238951734294,-3.820375369075561
2015-05-11,4.237087867236375e-05,-0.9740931857520054,0.0009126473864791901,-2.9260771217018684,-0.00019155158400365436,-0.00014691318705381388,-4.5208310520261445
2015-05-12,4.7490306282055044e-05,-0.9658881751282811,0.0009304791424007679,-2.9244930917844023,-0.00020304049135243038,-0.00015031383545349318,-4.275409178170586
2015-05-13,4.663897325113825e-05,-0.9476431158852034,0.0009348750442882784,-2.924325526446924,-0.00019787735014135065,-0.00015032858530746653,-4.242746706190006
2015-05-14,4.9144732522979803e-05,-0.9568005165471332,0.0011988523149314468,-2.920754738549362,-0.0002322430530511872,-0.000143214801848945,-4.725695738451555
2015-05-15,5.102390807027307e-05,-0.9354735218381398,0.0015466408432496398,-2.9224517292329275,-0.00026279257873032275,-0.00014425026190934294,-5.150381236348843
2015-05-18,5.1224895533544154e-05,-0.9253063851754337,0.0020349649556413987,-2.9254658353932674,-0.0002987476976900301,-0.00014389125834360014,-5.83208017465644
2015-05-19,5.107054978153525e-05,-0.9189981856653907,0.0021369240184958317,-2.925381743253822,-0.000303594892356428,-0.00014582937340771983,-5.9446176642921875
2015-05-20,4.960583034370502e-05,-0.9344957770237539,0.0019983146424554414,-2.927866614361171,-0.00029422233667749997,-0.00015262679342680616,-5.931204752322764
2015-05-21,4.7917991249736124e-05,-0.9146423767219417,0.0018753955986026258,-2.931783648848166,-0.00027418713092748577,-0.0001538219298628598,-5.722008034487374
2015-05-22,4.8649795894238564e-05,-0.9135943190715956,0.0017155410627754206,-2.939027149131076,-0.0002639334656972247,-0.00016484282233308892,-5.4251710792579395
2015-05-26,5.2044924254716454e-05,-1.0752124044984295,0.0015251831055278255,-2.941302226275578,-0.00030293150987778414,-0.00016074688900881803,-5.820577399540199
2015-05-27,5.41376103742017e-05,-1.078411471444131,0.0015416607078100992,-2.9410901003972314,-0.00031155049233855405,-0.00015465618155992373,-5.754788402833122
2015-05-28,5.2639353679274204e-05,-1.057426420102451,0.0014399218886325153,-2.940771657832708,-0.00029112191413988784,-0.00015469795586307424,-5.5304994038046456
2015-05-29,4.7121939363217764e-05,-1.0304666047991002,0.0013142817552390237,-2.941866369381516,-0.0002564423448903326,-0.00015298827353678568,-5.4421008208865285
2015-06-01,4.566975475334599e-05,-1.0192483172039546,0.001862343661278396,-2.942369621203833,-0.00029725163724992736,-0.0001528938165871519,-6.508719804941569
2015-06-02,4.848176142599366e-05,-1.0058972975404599,0.0019235951334488559,-2.9417794238873327,-0.00030718476389870217,-0.0001536260807560714,-6.3360891779398925
2015-06-03,4.583723039523311e-05,-0.9958998886755803,0.00494683590543454,-2.936131233028692,-0.00047422955896162536,-0.0001570019182462053,-10.345947058156971
2015-06-04,5.208668778062701e-05,-0.997510227256074,0.004527572911514252,-2.938538714121384,-0.00048441039507208605,-0.0001528347352074102,-9.300080610083569
2015-06-05,5.356843740955158e-05,-0.9941618417973616,0.004422905274024473,-2.9461348288887814,-0.0004839108927009714,-0.00016367039355309014,-9.033507716517546
2015-06-08,5.4875341169450945e-05,-0.9954001653745189,0.004429112486178699,-2.94526837407361,-0.0004907323408467326,-0.0001665949555048889,-8.94267498640943
2015-06-10,5.7400521339002106e-05,-1.0188783259007188,0.004529352262444827,-2.9414147180848,-0.0005195152392432959,-0.0001568977388961794,-9.050705936538233
2015-06-11,5.7399555912391706e-05,-1.0095350813599073,0.0044928423147954115,-2.94265980024653,-0.0005126680701621588,-0.00015716873846169737,-8.93156858120363
2015-06-12,5.544172754801711e-05,-1.0101299146502385,0.00376910125649043,-2.9422077680152645,-0.00046175808931432166,-0.00015542411451656594,-8.328710336711659
2015-06-15,5.424960916028536e-05,-1.0030033352589913,0.0035116756698799845,-2.941687097429316,-0.0004377819822040937,-0.00015471174147841169,-8.069772095696162
2015-06-16,5.423174022350414e-05,-1.0006212765580573,0.0037068772196663935,-2.9441230438964565,-0.0004486426985530494,-0.00015697625020282338,-8.272695965574176
2015-06-17,5.412494915971205e-05,-0.9989893793504306,0.0038708246735588902,-2.941810069478018,-0.0004572580628497964,-0.0001850622896008295,-8.448193854196852
2015-06-18,5.572982074389677e-05,-0.9971385267537196,0.004063737634871698,-2.925045891934902,-0.0004745283350481087,-0.00023662305837201188,-8.514801029574036
2015-06-19,6.241618085312648e-05,-0.9677402528099083,0.0033168130373630164,-2.8901689529897525,-0.0004403194779785759,-0.0003340467704845406,-7.054572579740272
2015-06-22,6.257165974145031e-05,-0.9258819232656744,0.0037586662680730728,-2.8864426572330144,-0.00044901549246680907,-0.00033574360078911816,-7.176020171466873
2015-06-23,5.295413252336654e-05,-0.9252213900684505,0.0040862278712152835,-2.982790712084196,-0.00043038475995355805,-0.0004548378782719681,-8.127500903987928
2015-06-24,5.124155217210486e-05,-0.9329001919541837,0.004587712747236015,-2.9893650055071554,-0.00045231858176928363,-0.0004995639221628381,-8.827183459433126
2015-06-25,5.1531038942745836e-05,-0.9325765098829916,0.0038343002878257456,-2.989059008868267,-0.0004145357422931061,-0.0004993809602318999,-8.044389377704588
2015-06-26,9.885673436567757e-05,-0.9454073349848555,0.002989721168328544,-2.9920326139597617,-0.0005139696098014116,-0.0005030166980259105,-5.1991360335675685
2015-06-29,0.00010219846828200267,-0.988741689426641,0.0019434687094271057,-2.98964516143259,-0.0004406500420875039,-0.0005327206600958532,-4.311708868978256
2015-06-30,8.697755639475864e-05,-0.9976056895724348,0.0017791320816320808,-3.002905573883991,-0.0003924339881300338,-0.0005619767477098191,-4.5118994416090805
2015-07-01,9.667073925185136e-05,-0.9927893864347448,0.0015191772827070225,-3.0036130789423696,-0.00038045988667868705,-0.0005565654588230498,-3.9356261224763602
2015-07-02,9.521395937942913e-05,-1.001641462586505,0.0021712554206743083,-3.001078087971232,-0.0004554262554240302,-0.0005690166435336874,-4.7831878685891995
2015-07-06,0.000172264093177785,-0.9959037603610582,0.0020001859350971354,-3.013019418233155,-0.0005845880560720372,-0.0006179481638583496,-3.3935572137410763
2015-07-07,0.00016730584927433944,-0.9955866566156942,0.0016558763063640634,-3.018662915219653,-0.0005240208602241673,-0.0006254826694482103,-3.1321132076195686
2015-07-08,0.00018325021701855255,-1.0070733034122634,0.0014671742431809907,-3.0208065493135248,-0.0005221847438002099,-0.0006120138089628915,-2.8495723077225223
2015-07-09,0.00017483634785152047,-1.0148644580227575,0.001377623556733918,-3.020459645258856,-0.0004980686266227655,-0.0006134798722599808,-2.8487704801849874
2015-07-10,0.0001852458943863911,-1.0125951105135085,0.0011528355450540918,-3.020887882527896,-0.00046794391150466755,-0.0006013513293351339,-2.5260690017162646
2015-07-13,0.00021177015433928543,-1.0148897407748643,0.0009883386967022012,-3.0209954267407517,-0.00046430583208294685,-0.0006039420050976913,-2.192498907750069
2015-07-14,0.0001959846645507268,-1.013904041158547,0.0012226599978072143,-3.019671694287819,-0.0004963188281631018,-0.0006082008129163086,-2.5324370623633126
2015-07-15,0.00017788056160659394,-1.0129801733036619,0.0011640082852991725,-3.0197585729567145,-0.00046093875761884476,-0.0006082535982771953,-2.591282338304457
2015-07-16,0.00018174519139179188,-1.0193383835824665,0.0009743187189733382,-2.9878118899135284,-0.00042894377133203046,-0.0006232706460220982,-2.36013821354617
2015-07-17,0.00017984339911716185,-1.0230920606262301,0.0017978568320629303,-2.987815846485616,-0.0005817541874826215,-0.0006260735566333579,-3.2347819844287335
2015-07-20,0.0001933298802508964,-1.0184014011131755,0.0016662630639519608,-2.9896802175820025,-0.0005780165358071982,-0.0006345499007410434,-2.9897941024795007
2015-07-21,0.00019419877324157122,-1.0123283811881865,0.0015398482955824343,-2.9892810413717688,-0.0005535841181580711,-0.0006342209386375304,-2.8506056393541
2015-07-22,0.00018582236281108658,-1.0058909481695932,0.0015009634072810853,-2.989363731229598,-0.0005312328726295952,-0.0006344115629387463,-2.858820997608694
2015-07-23,0.00018795658724473803,-1.0057847349022926,0.001488147486638789,-2.988651796754051,-0.0005319328396533343,-0.0006335430346098578,-2.8300835179599493
2015-07-24,0.00019329917782205091,-1.00574631557191,0.0014627930396898018,-2.989076687258361,-0.0005348043071307161,-0.0006659026337632888,-2.7667179610202535
