Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_USO,Predicted_Covariance,Future_Cov_45_USO,Beta_Predicted
2015-04-16,4.176974619173272e-05,0.19515821303152547,0.000454548568404338,0.1624335465536407,2.6891058541317644e-05,6.839618399235257e-06,0.6437927206423883
2015-04-17,4.332386275975345e-05,0.2153223300815432,0.00045983584292652265,0.1565105237963572,3.0391635135448972e-05,6.179413783958211e-06,0.7014987399434263
2015-04-20,4.305137811564542e-05,0.20546120529004072,0.00044410126335415383,0.1564906549767563,2.8409550668585636e-05,5.905515798828139e-06,0.6598987514934218
2015-04-21,4.4326391543702614e-05,0.2091665475971753,0.0004598777115046909,0.192129728696117,2.9863767660941018e-05,7.4849192343009874e-06,0.6737243123320225
2015-04-22,3.760113128202133e-05,0.1762879978205921,0.0004497091364955175,0.2313285348984915,2.2923929098253198e-05,8.93499807753078e-06,0.6096606223444688
2015-04-23,3.981692672329287e-05,0.15978562327550258,0.00043071705303115494,0.201314673581522,2.0925102902575702e-05,7.74423444143952e-06,0.5255328480772609
2015-04-24,4.472325784062566e-05,0.1422784794940176,0.00042049927377901423,0.4008749557018773,1.9511405567500624e-05,1.9291726306211922e-05,0.4362697734818611
2015-04-27,4.8016264703360416e-05,0.1494338225227615,0.0004092736080115752,0.4125381371320769,2.094835678478879e-05,1.9801021890795904e-05,0.43627626834793587
2015-04-28,4.837591330570472e-05,0.14286190588601366,0.0003930869794739809,0.238844839251902,1.9700414214271672e-05,1.1780010365365224e-05,0.40723601619214295
2015-04-29,4.7158652268819175e-05,0.13698896677446573,0.0004024498781291658,0.2894337829289423,1.8872184891231135e-05,1.4184920881067441e-05,0.40018499221847426
2015-04-30,4.7296624411946914e-05,0.13542487374746415,0.0003870036960169979,0.482903304130505,1.8321923636515035e-05,2.268495731127387e-05,0.387383325222825
2015-05-01,5.0018555724514286e-05,0.1363215903412414,0.0003665756279724562,0.5302926598251867,1.8459163276987532e-05,2.3957705924289812e-05,0.36904630710759656
2015-05-04,4.992916004912971e-05,0.14201364250284587,0.00037284438946738987,0.6075542817215289,1.937630682429016e-05,3.1013222518767094e-05,0.38807596212762446
2015-05-05,5.102770643270727e-05,0.13812220473082143,0.00038357362237210926,0.8028708634174635,1.9323726994136008e-05,3.890319787846545e-05,0.3786908788389137
2015-05-06,5.61480236098465e-05,0.15805058648599973,0.00039207782437691234,0.7693013948169659,2.3450358610811603e-05,3.985897970811794e-05,0.41765243196733265
2015-05-07,5.2055366505413186e-05,0.16424413348937517,0.0004062735102216406,0.7540767252498083,2.3885364533341493e-05,4.0859134420597194e-05,0.45884538207713277
2015-05-08,4.9463315458690945e-05,0.16814700387186113,0.0004031445276954934,0.7527961267687739,2.374439614697837e-05,3.8182631070274536e-05,0.48004052956798643
2015-05-11,4.237087867236375e-05,0.15228187977635646,0.000391939485849813,0.7668272303268882,1.9624177960691536e-05,3.8501046842349724e-05,0.4631524900023216
2015-05-12,4.7490306282055044e-05,0.1494040697817,0.00040135099119293396,0.7560847172659825,2.0626573232857553e-05,3.88614334905728e-05,0.4343322847899094
2015-05-13,4.663897325113825e-05,0.16158803485909984,0.00039213968083067955,0.756124415840282,2.1852648759044665e-05,3.8869514601477983e-05,0.46854909608267026
2015-05-14,4.9144732522979803e-05,0.1711005955862388,0.00039603669714242864,0.7877880111996096,2.38702915842784e-05,3.8627996535909485e-05,0.48571414185877976
2015-05-15,5.102390807027307e-05,0.19524854855234045,0.00039282255116045465,0.7487264895717013,2.764221749062649e-05,3.6956638543873826e-05,0.5417502997331375
2015-05-18,5.1224895533544154e-05,0.20410322987017845,0.00036820875653463265,0.7731513026145213,2.8030927895576453e-05,3.802803385268089e-05,0.5472129831327944
2015-05-19,5.107054978153525e-05,0.23011574526957215,0.0003956969694013888,0.7802740401991127,3.271244188625734e-05,3.889641911895713e-05,0.6405343593556663
2015-05-20,4.960583034370502e-05,0.2374702594934405,0.0003901465745194676,0.758145074880566,3.303615443916072e-05,3.952135359028077e-05,0.6659732174678336
2015-05-21,4.7917991249736124e-05,0.22782105927917737,0.0003808251455452943,0.7372882287266229,3.077556091622663e-05,3.8683310841321774e-05,0.6422548214893317
2015-05-22,4.8649795894238564e-05,0.2255727343746004,0.0003614383165165239,0.7800095089901886,2.9911914496938196e-05,4.37488197230854e-05,0.6148415208558062
2015-05-26,5.2044924254716454e-05,0.2372327981629974,0.0003908733204064494,0.7835692434771422,3.383622746332641e-05,4.282331719832654e-05,0.6501350121623067
2015-05-27,5.41376103742017e-05,0.24202582801678685,0.00040479284758578,0.8403998733957141,3.5828421170310714e-05,4.4192129777074645e-05,0.6618027822554964
2015-05-28,5.2639353679274204e-05,0.26849047992377095,0.0004130707612844559,0.859263922776737,3.9590992837052676e-05,4.520118794208294e-05,0.7521177611388666
2015-05-29,4.7121939363217764e-05,0.2708993420768636,0.0004285473565075864,1.0207820447097844,3.849629543178696e-05,5.308456029915841e-05,0.8169505744459286
2015-06-01,4.566975475334599e-05,0.2631737954024141,0.00039683200143936036,1.0016811664083478,3.542911688894551e-05,5.2050175964290344e-05,0.7757676186415212
2015-06-02,4.848176142599366e-05,0.2919465402392067,0.0003257034366557825,0.9958450095608916,3.6686281868624836e-05,5.200517911610462e-05,0.7567027432496577
2015-06-03,4.583723039523311e-05,0.31216167217429847,0.00037357174161085005,1.0075763236326003,4.084846782188788e-05,5.387750173094229e-05,0.891163525144747
2015-06-04,5.208668778062701e-05,0.3393062597175876,0.00039447485184345007,0.9785114087385104,4.863678992428292e-05,5.0892823474913746e-05,0.9337662269700467
2015-06-05,5.356843740955158e-05,0.36720373051397526,0.00037749802405329954,1.0778785432582183,5.221784143432925e-05,5.988076433149672e-05,0.9747874673868775
2015-06-08,5.4875341169450945e-05,0.3901512105374845,0.0003985047567617781,1.1266863530006226,5.769502027313569e-05,6.372942598317274e-05,1.0513833544100946
2015-06-10,5.7400521339002106e-05,0.4014401286960041,0.00035711218688029507,1.0584963991835243,5.747527227031348e-05,5.646116157662269e-05,1.0013022692053597
2015-06-11,5.7399555912391706e-05,0.4205500464229425,0.0002816502483053303,1.0576120844427552,5.3472072944593154e-05,5.6487520942715624e-05,0.9315764224065946
2015-06-12,5.544172754801711e-05,0.44168279475099953,0.000309838693039309,1.0647010099606546,5.78890850254625e-05,5.6243550675435823e-05,1.0441428791216105
2015-06-15,5.424960916028536e-05,0.4295395640333231,0.0003262770392166903,1.0484031890570988,5.714717088515179e-05,5.513852349975882e-05,1.0534116608343727
2015-06-16,5.423174022350414e-05,0.42275416120874937,0.000344587285647637,1.1241074696330091,5.779154245529403e-05,5.99357339272194e-05,1.0656405679979835
2015-06-17,5.412494915971205e-05,0.4079227547185787,0.0003529276810713015,0.9128306540930088,5.637928239289956e-05,5.742401000559782e-05,1.041650537657512
2015-06-18,5.572982074389677e-05,0.38965519371031604,0.0002854981108307566,0.6653422062669133,4.915027044056233e-05,5.3823192362536e-05,0.8819384269407506
2015-06-19,6.241618085312648e-05,0.41211364099993875,0.0003124915211268263,0.8273106210270844,5.755521819118712e-05,9.562086010777112e-05,0.9221201522506183
2015-06-22,6.257165974145031e-05,0.40199119572816905,0.0003280129861978354,0.7413180231805969,5.7590506474281875e-05,8.622820959523786e-05,0.9203928218022209
2015-06-23,5.295413252336654e-05,0.39390912105393305,0.0003514728176301202,0.6342996196345586,5.373927927456923e-05,9.672267384180935e-05,1.0148269212201
2015-06-24,5.124155217210486e-05,0.4003314075096535,0.00035022519537421113,0.921804581543142,5.362959223782243e-05,0.0001540461975620267,1.0466035856544091
2015-06-25,5.1531038942745836e-05,0.4053457064821438,0.00036017813557468826,0.9330982026811584,5.522283511401915e-05,0.00015589236447426444,1.0716421839539298
2015-06-26,9.885673436567757e-05,0.41901652717058674,0.00038191183160919413,0.8600139047599769,8.14171394355897e-05,0.00014458443822115049,0.8235871835946182
2015-06-29,0.00010219846828200267,0.5408228387874858,0.00044706626400199093,1.0041160163313452,0.00011560141932517389,0.00017892201855036535,1.1311463006097862
2015-06-30,8.697755639475864e-05,0.5453012108531061,0.0004919643904967312,1.0064856237580078,0.0001127994280238762,0.00018835807638287877,1.2968797089667792
2015-07-01,9.667073925185136e-05,0.4601278449046595,0.0005881532992182551,1.0608143747794856,0.00010971633813082532,0.00019656747514001577,1.1349487857436045
2015-07-02,9.521395937942913e-05,0.48612489534030434,0.0005553309338954872,1.0570260818006951,0.00011178257461560526,0.00020041645554127983,1.1740145598834928
2015-07-06,0.000172264093177785,0.5232339827009022,0.0007824410844570923,0.968008435737264,0.00019209636499346514,0.00019853142394084174,1.1151271367690785
2015-07-07,0.00016730584927433944,0.5244491625704104,0.0008038892015889141,0.9942032948256764,0.00019233443949333778,0.00020600409793569818,1.149597819368274
2015-07-08,0.00018325021701855255,0.557781215313719,0.0008221407176292543,1.0098067836655973,0.0002165006536593811,0.00020458632020914792,1.1814482797445323
2015-07-09,0.00017483634785152047,0.6109676224358485,0.0008247460262426308,0.9910850030147156,0.00023200330663277952,0.0002012974091551363,1.3269741074081918
2015-07-10,0.0001852458943863911,0.5885423468840915,0.0008270397008793489,1.01197911896767,0.00023036430786116044,0.00020144904813261825,1.2435595867007994
2015-07-13,0.00021177015433928543,0.5504673337159369,0.0007976934020162102,1.040343794014251,0.0002262465306623386,0.0002079802277707401,1.0683589071756543
2015-07-14,0.0001959846645507268,0.49964430337480575,0.0008158857138828116,1.085421175935369,0.00019979593574473813,0.00021861781954947312,1.0194467827508251
2015-07-15,0.00017788056160659394,0.5103977993091473,0.0008660646496102494,1.0883766791179572,0.00020033101676339828,0.00021922581403793927,1.1262108403191151
2015-07-16,0.00018174519139179188,0.5237298281760624,0.0008482344826210176,1.141591955521687,0.00020563485794323884,0.00023814108177748242,1.1314459346544554
2015-07-17,0.00017984339911716185,0.5432314698148767,0.0008564849828509362,1.160750767512932,0.00021320238002813774,0.0002432262892763326,1.1854890481092588
2015-07-20,0.0001933298802508964,0.5848995662415798,0.0008906079655186669,1.1571655014628897,0.00024270240384136754,0.0002456046134218687,1.2553796832977773
2015-07-21,0.00019419877324157122,0.588439695492771,0.0009296908017112801,1.1596298794590454,0.000250031352534727,0.00024603292244650945,1.2875022244538255
2015-07-22,0.00018582236281108658,0.6035968888405981,0.0009872109440283484,1.1577331148711272,0.0002585240567365808,0.0002456975266001588,1.3912429743421424
2015-07-23,0.00018795658724473803,0.6376764227421613,0.0009175600085094481,1.157140349822938,0.0002648173123861236,0.0002452939514374166,1.408928073594491
2015-07-24,0.00019329917782205091,0.6470690084532478,0.0009096141857800362,1.1474709082955885,0.00027132775125115967,0.00025563208306362845,1.4036673839396305
