Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VZ,Predicted_Covariance,Future_Cov_45_VZ,Beta_Predicted
2015-04-15,4.691423215315267e-05,0.6238751332226984,4.4497836727361664e-05,0.6812526795816729,2.8504894042742566e-05,2.7306391317017136e-05,0.6075958772955643
2015-04-16,4.176974619173272e-05,0.6320611118822378,4.454818898632972e-05,0.677304572704701,2.7264969466590775e-05,2.8519384792398048e-05,0.6527444371205492
2015-04-17,4.332386275975345e-05,0.6484305705714498,4.576433912619287e-05,0.6822846663650198,2.8872917171254035e-05,2.6938247790960394e-05,0.6664437409786114
2015-04-20,4.305137811564542e-05,0.6939367104779174,4.775377712181911e-05,0.6599461720835627,3.146424073331963e-05,2.4904506573855567e-05,0.730853276027536
2015-04-21,4.4326391543702614e-05,0.7121131241246857,4.8251818264734795e-05,0.676957325166332,3.293343425329434e-05,2.6372654239014585e-05,0.7429757556697201
2015-04-22,3.760113128202133e-05,0.7055836708986115,4.9160200974336e-05,0.6494604015350582,3.0335824423742232e-05,2.5085221076139343e-05,0.8067795672479423
2015-04-23,3.981692672329287e-05,0.7006659403693548,4.9950441506014516e-05,0.6353184486633481,3.1247447018270504e-05,2.443962441430385e-05,0.7847779723288079
2015-04-24,4.472325784062566e-05,0.6981680736569514,5.2225451492581496e-05,0.6707500520858987,3.374176549589837e-05,3.2279208867170115e-05,0.7544567888175637
2015-04-27,4.8016264703360416e-05,0.7070246430097165,5.414761398924925e-05,0.6744247092594894,3.605108994540039e-05,3.237106398108663e-05,0.7508099634180281
2015-04-28,4.837591330570472e-05,0.7102720139699333,5.6498974596717904e-05,0.6766725860932437,3.713296041224028e-05,3.337401010255818e-05,0.7675919248817857
2015-04-29,4.7158652268819175e-05,0.7137208228647292,5.476436111539804e-05,0.6794859127922345,3.6270878354206294e-05,3.330106739863185e-05,0.7691245743718641
2015-04-30,4.7296624411946914e-05,0.7098512315861828,5.388741513103412e-05,0.7156253421117542,3.5836541403050986e-05,3.361735195807158e-05,0.7576976549302922
2015-05-01,5.0018555724514286e-05,0.7033621131931681,5.3702610771406455e-05,0.7585855755532606,3.645375284174198e-05,3.4271585323289665e-05,0.7288045868920573
2015-05-04,4.992916004912971e-05,0.7103876505229137,5.3643135347307466e-05,0.7582327714041556,3.676458007795971e-05,3.870475835335589e-05,0.7363348400370403
2015-05-05,5.102770643270727e-05,0.7267936439673438,5.9412968694138006e-05,0.7583639397481687,4.001794393632791e-05,3.674660989232496e-05,0.7842395187622537
2015-05-06,5.61480236098465e-05,0.7253218367330356,6.29257001661984e-05,0.793562066817218,4.3113374628053844e-05,4.111597162244229e-05,0.7678520428009008
2015-05-07,5.2055366505413186e-05,0.721218317601368,6.734236513840669e-05,0.7788076239507884,4.270155450548103e-05,4.219916134429096e-05,0.8203103228759429
2015-05-08,4.9463315458690945e-05,0.7204622824969136,7.354304315116951e-05,0.7877549141154327,4.345338961259094e-05,3.9955778450364234e-05,0.8784973107773343
2015-05-11,4.237087867236375e-05,0.7072113095650097,7.49305426892802e-05,0.7837665043220056,3.9848536087059844e-05,3.935153800355107e-05,0.9404699013960006
2015-05-12,4.7490306282055044e-05,0.7049566120070071,7.799833025312726e-05,0.8019546773242299,4.2904962463289115e-05,4.1219069296868095e-05,0.9034467414985156
2015-05-13,4.663897325113825e-05,0.6839107440790066,7.293199787976302e-05,0.8008247741636227,3.988714686520188e-05,4.116739203294494e-05,0.8552320963504145
2015-05-14,4.9144732522979803e-05,0.694707029247664,7.349679224162648e-05,0.8144121917206546,4.175172020251965e-05,3.9933473057914935e-05,0.8495665366170582
2015-05-15,5.102390807027307e-05,0.6831497763492398,6.410262711316838e-05,0.851533859537284,3.906975649638321e-05,4.203114153579792e-05,0.7657147006962713
2015-05-18,5.1224895533544154e-05,0.671533581806949,6.555618661086646e-05,0.8657142855789409,3.8914828218972754e-05,4.258081445044073e-05,0.7596858483291534
2015-05-19,5.107054978153525e-05,0.6407878984129805,6.53744906139763e-05,0.8558893012583405,3.702573826897698e-05,4.266581645171807e-05,0.7249919655723732
2015-05-20,4.960583034370502e-05,0.6348748533884904,6.744693068694748e-05,0.8414068653710414,3.6722782702892576e-05,4.386170845317086e-05,0.7402916642751591
2015-05-21,4.7917991249736124e-05,0.6166156109936243,6.74513622772278e-05,0.8331052984608508,3.5055743315853885e-05,4.371054625349617e-05,0.7315778980206507
2015-05-22,4.8649795894238564e-05,0.6112831586254456,7.036263213440914e-05,0.7924501205309459,3.576465011201668e-05,4.444658310323467e-05,0.7351449159163311
2015-05-26,5.2044924254716454e-05,0.6099400988723981,7.238500608754698e-05,0.8500128729207036,3.7436969348297586e-05,4.645456822451968e-05,0.719320277325698
2015-05-27,5.41376103742017e-05,0.6116410392273872,7.597513748862432e-05,0.8659613091178725,3.922671191466915e-05,4.553626882383307e-05,0.7245741295844474
2015-05-28,5.2639353679274204e-05,0.6308143564312939,7.67417156956006e-05,0.8637097562376475,4.0093373057766506e-05,4.54350589897309e-05,0.761661575521064
2015-05-29,4.7121939363217764e-05,0.5967672401856893,7.186807678387991e-05,0.8644619352277415,3.4728383118580755e-05,4.495531829223251e-05,0.7369896822559235
2015-06-01,4.566975475334599e-05,0.5568292446559008,7.284337680708817e-05,0.8724099361222288,3.2116736691156946e-05,4.533287857550248e-05,0.7032386502755178
2015-06-02,4.848176142599366e-05,0.527722210152707,7.438247105922572e-05,0.8687155422244592,3.169055671990024e-05,4.5366203516195404e-05,0.6536593512237623
2015-06-03,4.583723039523311e-05,0.49179084933693745,7.139572129550513e-05,0.8453298706596867,2.813362670627017e-05,4.520179811836433e-05,0.6137723955764123
2015-06-04,5.208668778062701e-05,0.5067204202771433,8.536142067575162e-05,0.8038911212805611,3.378800844969951e-05,4.1810742892743484e-05,0.6486879832329546
2015-06-05,5.356843740955158e-05,0.509480272235867,9.64808073378427e-05,0.838558990512683,3.662708242289568e-05,4.658553934765408e-05,0.6837437154059088
2015-06-08,5.4875341169450945e-05,0.5079632246534099,9.308292512399668e-05,0.8061445438711312,3.630411877759089e-05,4.559843021400781e-05,0.6615743611595323
2015-06-10,5.7400521339002106e-05,0.5139673714987806,9.173108201275383e-05,0.8460149250959712,3.7295095696786766e-05,4.5127206307856456e-05,0.6497344418968849
2015-06-11,5.7399555912391706e-05,0.5216082024729254,9.41623929739749e-05,0.8300697187636078,3.834753228960424e-05,4.433438432889936e-05,0.6680806441801335
2015-06-12,5.544172754801711e-05,0.5704505121170119,9.579114056687718e-05,0.80569771429834,4.157181861140119e-05,4.256152647483278e-05,0.7498290628732044
2015-06-15,5.424960916028536e-05,0.6010478267690152,9.501303318350101e-05,0.8007650184964501,4.315180130388088e-05,4.21145235449553e-05,0.7954306394426731
2015-06-16,5.423174022350414e-05,0.6308807933534303,9.795949168129107e-05,0.7710952107863877,4.59830037816105e-05,4.111364672395111e-05,0.8478983634325896
2015-06-17,5.412494915971205e-05,0.649090710781685,9.734215326990606e-05,0.7437803786216878,4.711450352931947e-05,4.678945838686462e-05,0.8704766334337583
2015-06-18,5.572982074389677e-05,0.6598679846767659,0.00010075841768999845,0.6818968682453818,4.9447182472835205e-05,5.5162390068275096e-05,0.8872661317190832
2015-06-19,6.241618085312648e-05,0.6582618856214442,9.958491934923429e-05,0.6952245284970724,5.189721984808456e-05,8.035430187077631e-05,0.83147060808167
2015-06-22,6.257165974145031e-05,0.6441599891250714,9.71401649502807e-05,0.7355314512501497,5.022061209792362e-05,8.555513040162051e-05,0.8026095568734803
2015-06-23,5.295413252336654e-05,0.6267919079640324,9.334979451099002e-05,0.7909671114500371,4.406867502124595e-05,0.00012061248591707648,0.8322046443079811
2015-06-24,5.124155217210486e-05,0.6277021899456017,9.50746635659081e-05,0.7974636943128922,4.38124137928319e-05,0.00013326712869773057,0.8550173040363662
2015-06-25,5.1531038942745836e-05,0.6155415918248816,9.275706930925799e-05,0.7982864501754201,4.2556446991197044e-05,0.00013336941587501603,0.8258410438508698
2015-06-26,9.885673436567757e-05,0.6353567141976479,9.88634422163426e-05,0.7932221668920212,6.281142082571843e-05,0.00013335549663776071,0.6353782696621846
2015-06-29,0.00010219846828200267,0.657654496560682,0.00011623974751322436,0.7919577023258639,7.167988769407007e-05,0.00014111782742433042,0.7013792760208425
2015-06-30,8.697755639475864e-05,0.6181717181219757,0.00012192209523792715,0.7814234317961729,6.36581395054192e-05,0.0001462389635572414,0.7318915608125237
2015-07-01,9.667073925185136e-05,0.6062721622966206,0.00012627732398736298,0.7811851170359626,6.698504174685983e-05,0.000144752550232586,0.692919514894234
2015-07-02,9.521395937942913e-05,0.5828555951091451,0.00013120697189983479,0.7944733041609976,6.514629757976221e-05,0.00015063537824049498,0.6842095214227274
2015-07-06,0.000172264093177785,0.6182297071099048,0.00013501492239771008,0.8042510007920848,9.428402983545959e-05,0.0001649459761902703,0.547322591122654
2015-07-07,0.00016730584927433944,0.6733949163772607,0.0001399197342894439,0.8052090837117603,0.00010303028039673167,0.00016684351359824842,0.61581995395623
2015-07-08,0.00018325021701855255,0.7158055081805966,0.00014837605245717833,0.8012937032599575,0.00011803184371427483,0.0001623416804169569,0.6441020678427087
2015-07-09,0.00017483634785152047,0.6950368271046318,0.00014845290117699323,0.8051455804286116,0.00011197421443395668,0.00016353160308145776,0.6404515754873273
2015-07-10,0.0001852458943863911,0.6932538726281099,0.0001574200409208829,0.7965552287034426,0.00011838498146962803,0.00015856581385894668,0.6390693940168914
2015-07-13,0.00021177015433928543,0.7262363143674042,0.00015835108755818666,0.8116699965514066,0.0001329905748227026,0.00016226492792931942,0.6279948902036171
2015-07-14,0.0001959846645507268,0.7363148427465162,0.00015672105810830394,0.7988013379602396,0.0001290441370332732,0.00016088888869113753,0.658439971969708
2015-07-15,0.00017788056160659394,0.7488063966480382,0.0001559180485991928,0.8013308510046818,0.0001247044602598456,0.00016140772904798387,0.7010572663675628
2015-07-16,0.00018174519139179188,0.7626272991334353,0.00016020615788701187,0.7909861940667702,0.00013013179322696617,0.00016500318438214108,0.7160123039868403
2015-07-17,0.00017984339911716185,0.7650037065161305,0.00016008367648243145,0.7934415703853915,0.000129802876089571,0.0001662595057644659,0.7217550197936864
2015-07-20,0.0001933298802508964,0.7594405139683508,0.00016912459644992067,0.788242010948511,0.00013732406142768217,0.00016730180266966223,0.7103095561300098
2015-07-21,0.00019419877324157122,0.7424305278997443,0.00018924964808511702,0.7835534794446251,0.0001423300502337877,0.00016624265712334148,0.732909110897101
2015-07-22,0.00018582236281108658,0.7414327630996433,0.00019167112743739855,0.7829095443305997,0.00013992622279863112,0.0001661513660815497,0.7530106747210235
2015-07-23,0.00018795658724473803,0.7396109896437705,0.00019091122720776667,0.7841244117010476,0.00014010313898954254,0.0001662209561650156,0.7454015900337371
2015-07-24,0.00019329917782205091,0.7489554047673549,0.00018776711895080136,0.7647269814018398,0.0001426857932083998,0.0001703648866541503,0.7381603730345648
