Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CRM,Predicted_Covariance,Future_Cov_45_CRM,Beta_Predicted
2015-05-06,5.61480236098465e-05,0.29390020934201094,0.0004864142590972819,1.090627825050558,4.857024354795841e-05,5.650751791258849e-05,0.8650392378092682
2015-05-07,5.2055366505413186e-05,0.3370214574175252,0.00044438374767035105,1.0234363866831202,5.125891275803909e-05,5.545420445189187e-05,0.984699872446556
2015-05-08,4.9463315458690945e-05,0.3834835506189242,0.00042247329790475884,1.2801531361143943,5.5435501892885176e-05,6.493074707958041e-05,1.1207397114166735
2015-05-11,4.237087867236375e-05,0.408409638891395,0.0004059431570260121,1.258136840228205,5.356268397437578e-05,6.316883843452331e-05,1.2641390892210087
2015-05-12,4.7490306282055044e-05,0.44044332538519604,0.00039036797903836337,1.2906228178426569,5.996938724784457e-05,6.633575795364758e-05,1.2627711198928389
2015-05-13,4.663897325113825e-05,0.5087608928060594,0.0003760832424564495,1.2917703644988263,6.737987524044492e-05,6.64050597927656e-05,1.4447118052454224
2015-05-14,4.9144732522979803e-05,0.5317950096072125,0.00036812371693942047,1.2834126611035597,7.152858678841665e-05,6.293020345887111e-05,1.4554680250822463
2015-05-15,5.102390807027307e-05,0.5578720493203604,0.0003659602304056981,1.2524973641813069,7.623219216230206e-05,6.18224318357988e-05,1.4940484773786964
2015-05-18,5.1224895533544154e-05,0.5711209797884116,0.00036469975807092457,1.2491385760081928,7.806141013683722e-05,6.143982929925047e-05,1.523895936219517
2015-05-19,5.107054978153525e-05,0.6155086564805559,0.00036539797644823054,1.2884456792462855,8.408189687095723e-05,6.422861785736759e-05,1.646387149357796
2015-05-20,4.960583034370502e-05,0.6099879285120048,0.0003538510753660784,1.1303982486217263,8.081609510090266e-05,5.892654369436009e-05,1.6291652521679487
2015-05-21,4.7917991249736124e-05,0.6254168761755774,0.0003481360853869106,1.111540238787622,8.077805999881372e-05,5.831919579663051e-05,1.685756391118723
2015-05-22,4.8649795894238564e-05,0.6343828589655818,0.0003434259906479136,1.1565044275754202,8.199899525605755e-05,6.486549603279735e-05,1.6854951546830317
2015-05-26,5.2044924254716454e-05,0.5844425372349032,0.00033904418056822827,1.105841014290608,7.763528562014753e-05,6.043598688960981e-05,1.491697542688075
2015-05-27,5.41376103742017e-05,0.5772160567307686,0.000334583093774913,1.1268788238982854,7.768549565198144e-05,5.925652395392714e-05,1.4349635145514485
2015-05-28,5.2639353679274204e-05,0.5782642870484492,0.0003129570112181918,1.1199785823010489,7.422051927214661e-05,5.891596405689118e-05,1.4099815838234655
2015-05-29,4.7121939363217764e-05,0.6419139656104598,0.000297685286892598,1.151933977110446,7.602686586970036e-05,5.9904961088882016e-05,1.6134069797866823
2015-06-01,4.566975475334599e-05,0.6571659352483497,0.00028413759615280085,1.1536713191440535,7.486067419008654e-05,5.9948012581404054e-05,1.63917399150478
2015-06-02,4.848176142599366e-05,0.6705494273616177,0.00027297383563743314,1.160826739825921,7.714015410288689e-05,6.062088171133186e-05,1.5911169857275016
2015-06-03,4.583723039523311e-05,0.6793640444524344,0.0002651168278648296,1.221107310624232,7.489113105328206e-05,6.529551131633487e-05,1.6338493928959206
2015-06-04,5.208668778062701e-05,0.6530248852830005,0.0002547439293266004,1.195936928651446,7.52220255714774e-05,6.220122366836272e-05,1.4441698786509378
2015-06-05,5.356843740955158e-05,0.6668997715662716,0.0002567083461313527,1.1981829201337708,7.820509575636475e-05,6.656418713900212e-05,1.45990996822357
2015-06-08,5.4875341169450945e-05,0.6440020395337747,0.0002684133892630292,1.0991011169507143,7.815881161132988e-05,6.216910597540054e-05,1.4242975067796175
2015-06-10,5.7400521339002106e-05,0.6359770125830594,0.0002780224138379692,1.0670645893719648,8.034137156313044e-05,5.691819664166609e-05,1.3996627502499814
2015-06-11,5.7399555912391706e-05,0.6454316692809704,0.00028505651914172603,1.114749341093045,8.256006496731292e-05,5.953924664547496e-05,1.4383397859963136
2015-06-12,5.544172754801711e-05,0.6254055893128063,0.0002699879861735172,1.1307954026001916,7.65160170329749e-05,5.9735031651791414e-05,1.3801160320393282
2015-06-15,5.424960916028536e-05,0.6311180363225602,0.00026344517877403795,1.181897733309603,7.544909349092334e-05,6.215938354881731e-05,1.3907767200313312
2015-06-16,5.423174022350414e-05,0.6329229560212953,0.00026713131703567813,1.162779977072521,7.617983378052211e-05,6.199769435254232e-05,1.4047093725291453
2015-06-17,5.412494915971205e-05,0.6355413516007979,0.00027276864247491556,1.4152610709215971,7.722177591101041e-05,8.903071509784626e-05,1.4267316110199786
2015-06-18,5.572982074389677e-05,0.6273830243216705,0.00027699234772300875,0.8550504178351425,7.794898637445173e-05,6.916973353760995e-05,1.3986943674673182
2015-06-19,6.241618085312648e-05,0.6278763992816637,0.00027672078986891473,1.0317950593179193,8.251704155796646e-05,0.00011925524527225716,1.3220456687688078
2015-06-22,6.257165974145031e-05,0.6904788844047262,0.000280246379255548,1.018985878614831,9.143432108976284e-05,0.00011852582180425694,1.4612737055014156
2015-06-23,5.295413252336654e-05,0.7175933587583649,0.0003022360299340463,1.0920938742440394,9.07823577121104e-05,0.00016653051071353577,1.7143583207986983
2015-06-24,5.124155217210486e-05,0.7148394934676243,0.000329754403295803,1.0678800559046553,9.292123610475046e-05,0.00017845741424831263,1.8133962022199515
2015-06-25,5.1531038942745836e-05,0.7230571215104984,0.0003547571111985796,1.0697338890715329,9.776257050009091e-05,0.00017872003701907826,1.8971589260738786
2015-06-26,9.885673436567757e-05,0.7290175471327108,0.0003690051421254207,1.076313974022857,0.0001392378538774462,0.0001809485293462793,1.4084812205347206
2015-06-29,0.00010219846828200267,0.6618589044578502,0.0003852772039519441,1.0792989382837737,0.00013133312138565627,0.00019231875751026293,1.2850791562086872
2015-06-30,8.697755639475864e-05,0.6712058348352837,0.00039817613821885886,1.0805864116588522,0.00012490992263156992,0.00020222561858913954,1.4361167157266461
2015-07-01,9.667073925185136e-05,0.6598002327966911,0.0004090600246394853,1.077050054459088,0.00013120594222611266,0.00019957592472146586,1.3572456695948967
2015-07-02,9.521395937942913e-05,0.6603169181999552,0.0003879299558773556,1.0784849309724929,0.00012690519353581597,0.0002044851408509936,1.3328423097089868
2015-07-06,0.000172264093177785,0.6769304635789801,0.0003860546674226381,1.147451245101626,0.00017456848535457568,0.00023533382683717493,1.0133770894112706
2015-07-07,0.00016730584927433944,0.6884759146997195,0.0003806517769371717,1.1560591204362398,0.00017374337154429614,0.00023954146753010118,1.038477568464452
2015-07-08,0.00018325021701855255,0.7122661205475389,0.00036185060335085787,1.1683577968740604,0.000183412608168815,0.000236708671615824,1.000886171666831
2015-07-09,0.00017483634785152047,0.7244794377838529,0.00034767193933626326,1.1656149011737866,0.00017861862705082166,0.00023674584820190217,1.0216332544449698
2015-07-10,0.0001852458943863911,0.7548510191695258,0.00034396184769002077,1.1636777897068609,0.0001905419818688897,0.00023164685780142623,1.0285894999186966
2015-07-13,0.00021177015433928543,0.7819972095110266,0.0003678212840993524,1.190898998156794,0.00021825088226954238,0.0002380784566733364,1.0306026500782255
2015-07-14,0.0001959846645507268,0.8276212631781393,0.000378654470141276,1.1850104893182531,0.00022545726226538758,0.00023867639130474894,1.1503821627177997
2015-07-15,0.00017788056160659394,0.8393087444024272,0.000389277375521819,1.1847834852400094,0.00022085924115184584,0.00023864451434308807,1.241615380326406
2015-07-16,0.00018174519139179188,0.8383820915415044,0.00040092698421944825,1.1568252263387468,0.00022631122794461819,0.00024131880878741592,1.2452116406026632
2015-07-17,0.00017984339911716185,0.8241824174971312,0.0004097174337379679,1.157998726762084,0.00022372412512927122,0.0002426496205559662,1.2439940872309834
2015-07-20,0.0001933298802508964,0.8099781824860857,0.0004205727612774217,1.151138081855547,0.00023096351628391134,0.00024432531321742833,1.194660214883366
2015-07-21,0.00019419877324157122,0.806259943774068,0.00043155088386932647,1.1549151956698074,0.00023340724377108498,0.0002450326313608586,1.2018986519587374
2015-07-22,0.00018582236281108658,0.8059515964384087,0.000439671276976345,1.155140446643672,0.0002303679174606671,0.00024514730292373626,1.2397211722835915
2015-07-23,0.00018795658724473803,0.8135061839379618,0.0004474107143850325,1.1495265736286264,0.0002359080844187902,0.00024367996118260566,1.255120067229219
2015-07-24,0.00019329917782205091,0.8135166460867417,0.0004537610758664878,1.2271037231053417,0.00024093232228051078,0.00027337257842858245,1.2464218678793886
