Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_WMT,Predicted_Covariance,Future_Cov_45_WMT,Beta_Predicted
2015-04-10,4.853778747139849e-05,0.5529538330261327,9.027464163350217e-05,0.8482470919516982,3.66025841111193e-05,3.221376842887005e-05,0.7541049153237123
2015-04-13,4.467938122611643e-05,0.5733356797283029,9.072988410254782e-05,0.8649297539799773,3.65037702633659e-05,3.301966064317428e-05,0.8170160208491957
2015-04-14,4.646938254229903e-05,0.5877722189918106,9.157884018878443e-05,0.8715676923215214,3.834335193714644e-05,3.325383314705638e-05,0.8251315132548658
2015-04-15,4.691423215315267e-05,0.5705307139017759,8.92240020831805e-05,0.8687662868197564,3.691239164552884e-05,3.482242771580637e-05,0.7868058359140874
2015-04-16,4.176974619173272e-05,0.5537325536851754,8.450780196290167e-05,0.8329089882016368,3.289874850587283e-05,3.5071447748701305e-05,0.7876214606346906
2015-04-17,4.332386275975345e-05,0.5660833733163421,8.834084764670162e-05,0.7889410230601651,3.502069543390688e-05,3.114929855433446e-05,0.8083465601419096
2015-04-20,4.305137811564542e-05,0.5566176502325638,8.812012631480499e-05,0.7991769604144675,3.428372937102697e-05,3.015868370215481e-05,0.7963445276695528
2015-04-21,4.4326391543702614e-05,0.54828486718665,8.758228900173251e-05,0.7785310800365307,3.41621813898204e-05,3.0329727184922907e-05,0.7706961970080277
2015-04-22,3.760113128202133e-05,0.5403387329860406,8.852436072469082e-05,0.7750109085693605,3.117438936735619e-05,2.993457327333688e-05,0.8290811553923105
2015-04-23,3.981692672329287e-05,0.5389806523981537,9.050757351395294e-05,0.7600253790470406,3.2355603486093235e-05,2.9236888757642892e-05,0.8126092631645835
2015-04-24,4.472325784062566e-05,0.5085735632494324,7.309101089210697e-05,0.6673637667591127,2.9077193133092817e-05,3.211624710368268e-05,0.6501582070946476
2015-04-27,4.8016264703360416e-05,0.5048577708816563,7.248960946003305e-05,0.6577464656431778,2.9785240525966196e-05,3.1570540981582926e-05,0.6203156515813208
2015-04-28,4.837591330570472e-05,0.5036785765216198,7.333359859650999e-05,0.7027924462068561,2.9999883356446125e-05,3.466226160442848e-05,0.6201409194461326
2015-04-29,4.7158652268819175e-05,0.526853362114595,7.997555829809915e-05,0.6832760881359756,3.235557249901524e-05,3.348682089579539e-05,0.6861004490666587
2015-04-30,4.7296624411946914e-05,0.5269388342675239,8.087020025031151e-05,0.7175596405877912,3.2588887766093725e-05,3.370821793057749e-05,0.6890320011476743
2015-05-01,5.0018555724514286e-05,0.5282974553082285,8.286509086759954e-05,0.7601093098218947,3.4011822032963065e-05,3.434042500424379e-05,0.679984088710777
2015-05-04,4.992916004912971e-05,0.5344765361612736,8.487204044604534e-05,0.7203872748862906,3.47926970755214e-05,3.6772896723616334e-05,0.6968412254739674
2015-05-05,5.102770643270727e-05,0.5353633091776369,8.798361332780077e-05,0.6966212253180109,3.587174674107479e-05,3.3754859728661217e-05,0.7029856767789595
2015-05-06,5.61480236098465e-05,0.5236427611827197,8.913083417138619e-05,0.677707196146788,3.704386789081196e-05,3.5113308725622704e-05,0.6597537278999737
2015-05-07,5.2055366505413186e-05,0.5190502717965453,8.9888979072496e-05,0.691189574176873,3.5505481042164814e-05,3.7451636916724166e-05,0.6820714832249358
2015-05-08,4.9463315458690945e-05,0.5042241326241359,8.803131255114904e-05,0.6934839504286607,3.327237696353164e-05,3.517425354727857e-05,0.6726677468945427
2015-05-11,4.237087867236375e-05,0.5136331379439112,8.831337745868523e-05,0.6917054767580978,3.141955411474667e-05,3.472931569008158e-05,0.7415365245951333
2015-05-12,4.7490306282055044e-05,0.5168573823880157,9.164921835790447e-05,0.7059486583172978,3.409868192008996e-05,3.6284527654730734e-05,0.7180135187499239
2015-05-13,4.663897325113825e-05,0.5299369981467472,9.423127135140833e-05,0.704409248975514,3.513146472648917e-05,3.621103222548692e-05,0.7532641110539835
2015-05-14,4.9144732522979803e-05,0.5145322896454536,9.228916079861406e-05,0.6970309890848897,3.4651853572623645e-05,3.417786288825672e-05,0.7050980195368981
2015-05-15,5.102390807027307e-05,0.5163861138341727,9.058693402185373e-05,0.6939404561824174,3.510703847991229e-05,3.4252436593735065e-05,0.6880507551785499
2015-05-18,5.1224895533544154e-05,0.5232637942003483,9.438050057095897e-05,0.6748252776142637,3.63833232414486e-05,3.3191793656661226e-05,0.7102664214829548
2015-05-19,5.107054978153525e-05,0.5580118551568026,0.00013240274262365397,0.6822350616736521,4.588568115023469e-05,3.4009206418983644e-05,0.8984763498047329
2015-05-20,4.960583034370502e-05,0.5781948850425106,0.00012364526401632047,0.7026502281888309,4.528239099252296e-05,3.662846206963356e-05,0.9128441289818929
2015-05-21,4.7917991249736124e-05,0.5999267293312904,0.00011652300617334277,0.69507320485398,4.482841195114085e-05,3.646841464874371e-05,0.9355236056851133
2015-05-22,4.8649795894238564e-05,0.5943043324269821,0.00011030509616018577,0.7071803579387742,4.3535866861124626e-05,3.966401131599488e-05,0.8948828265542721
2015-05-26,5.2044924254716454e-05,0.5736522943384701,9.77894808614935e-05,0.6818997007462136,4.0924557813333504e-05,3.726691345479147e-05,0.7863313934907842
2015-05-27,5.41376103742017e-05,0.5730701626929114,0.00010017035083800711,0.6892018645327043,4.2201407492806274e-05,3.624143601660191e-05,0.7795210612568262
2015-05-28,5.2639353679274204e-05,0.6164005846421696,9.447616575748865e-05,0.6883433665745975,4.346897962277127e-05,3.6209989802293694e-05,0.8257886274140633
2015-05-29,4.7121939363217764e-05,0.6400909309120025,9.22325310180716e-05,0.6731029778660667,4.219833497624698e-05,3.500392253297618e-05,0.8955135452083276
2015-06-01,4.566975475334599e-05,0.6618535700030117,9.374399631771088e-05,0.6656767690198322,4.330599159720603e-05,3.459044067590826e-05,0.9482422629833199
2015-06-02,4.848176142599366e-05,0.6725392672781063,9.357986941495952e-05,0.6885480924168336,4.52999850680981e-05,3.5957469819504144e-05,0.9343716840248787
2015-06-03,4.583723039523311e-05,0.6659628396799114,9.029401396796696e-05,0.6976575241786696,4.284386681966577e-05,3.73054066326465e-05,0.9346958018676749
2015-06-04,5.208668778062701e-05,0.681371815484512,8.777101264815132e-05,0.6990532566950505,4.607051748155854e-05,3.635807786687958e-05,0.8844969692753988
2015-06-05,5.356843740955158e-05,0.6774485524353161,8.382060390404805e-05,0.6651408137579919,4.539480981754117e-05,3.695141773163651e-05,0.847417098812873
2015-06-08,5.4875341169450945e-05,0.6785513566430013,8.383604034302253e-05,0.6144363519897552,4.6024249863337274e-05,3.47547264695414e-05,0.8387054892509522
2015-06-10,5.7400521339002106e-05,0.6593101807194895,8.778919176724524e-05,0.6260859392914686,4.6802410962154196e-05,3.339599398397035e-05,0.8153656076700687
2015-06-11,5.7399555912391706e-05,0.6479774707722582,8.999410603103412e-05,0.631266991046806,4.657160508852823e-05,3.3716244265485856e-05,0.8113582822767819
2015-06-12,5.544172754801711e-05,0.6258911569938308,8.753961855420538e-05,0.6004058294334164,4.360331593872413e-05,3.1716843862873194e-05,0.7864710907675101
2015-06-15,5.424960916028536e-05,0.6195681067242593,8.535856661163462e-05,0.6344910004734285,4.2161001366883134e-05,3.3369697178672234e-05,0.7771669145544378
2015-06-16,5.423174022350414e-05,0.6154102311250395,8.64124386309037e-05,0.6509158912571781,4.212885085636744e-05,3.4705864627094646e-05,0.7768301493321565
2015-06-17,5.412494915971205e-05,0.6101771997832324,8.739533550506447e-05,0.5525646686535921,4.196612338802881e-05,3.476053188970876e-05,0.7753563567181385
2015-06-18,5.572982074389677e-05,0.5652105990637276,8.819680627422668e-05,0.6377407172648121,3.9626028714489136e-05,5.159035602950405e-05,0.7110381513084046
2015-06-19,6.241618085312648e-05,0.5427533879393781,8.974584149397917e-05,0.7362110447100775,4.062171976179924e-05,8.509153820438357e-05,0.6508203354733848
2015-06-22,6.257165974145031e-05,0.5197073552753426,8.769733177190223e-05,0.7453291175746408,3.849824134787818e-05,8.66947697992271e-05,0.6152664242399055
2015-06-23,5.295413252336654e-05,0.5144370752172442,8.962005112374987e-05,0.7468480802180497,3.543927127530294e-05,0.00011388489136085298,0.6692446762236168
2015-06-24,5.124155217210486e-05,0.50169361456419,9.254338515769403e-05,0.756756244679901,3.454795955949064e-05,0.0001264643551446719,0.6742176631077549
2015-06-25,5.1531038942745836e-05,0.49631816206039764,9.456152252377763e-05,0.7531087676283313,3.464589981641834e-05,0.00012582159750659943,0.6723307064488273
2015-06-26,9.885673436567757e-05,0.5534930490742771,0.00010407053925959901,0.7484170227202521,5.6140878423753646e-05,0.00012582291307877637,0.567901405847424
2015-06-29,0.00010219846828200267,0.5732539716085658,0.0001091890955202909,0.7308280988841118,6.0556239774385745e-05,0.00013022522949431942,0.5925356885710762
2015-06-30,8.697755639475864e-05,0.5864585236415828,0.00011363386150396708,0.7270790007113762,5.830352145671065e-05,0.00013606871148445532,0.6703283453043075
2015-07-01,9.667073925185136e-05,0.5489678743535716,0.00012417574129838907,0.7188624450677962,6.014684214319242e-05,0.00013320424304141647,0.62218249915825
2015-07-02,9.521395937942913e-05,0.5103502685200099,0.0001221346339592458,0.723231170205034,5.503488683634501e-05,0.0001371275791251431,0.578012795550599
2015-07-06,0.000172264093177785,0.5895699528998146,0.00013286720734006217,0.7879913191588303,8.919522932978978e-05,0.00016161123485093867,0.5177818992013381
2015-07-07,0.00016730584927433944,0.6292091983297926,0.00014614966262872342,0.7863226017781073,9.838967678656713e-05,0.0001629301362294847,0.5880827072891687
2015-07-08,0.00018325021701855255,0.6106212351730957,0.00015072920736851084,0.7822712491499546,0.0001014828978180824,0.00015848774127665338,0.5537941480735497
2015-07-09,0.00017483634785152047,0.6105904415179271,0.0001477765997803587,0.7873699410247142,9.814511746089163e-05,0.00015992122642638146,0.561354195892042
2015-07-10,0.0001852458943863911,0.6187020145758895,0.00014888576003278388,0.7927634819499444,0.00010275013638477747,0.00015781101194659952,0.5546688995463421
2015-07-13,0.00021177015433928543,0.6528534108018895,0.0001602634047644725,0.7764756866569378,0.00012027219484481143,0.0001552290609109352,0.5679374188494878
2015-07-14,0.0001959846645507268,0.6778385808485514,0.00016390639597631422,0.779267400192705,0.0001214885306798518,0.00015695450176684213,0.6198879435712525
2015-07-15,0.00017788056160659394,0.6903470077614695,0.00016761179298245896,0.7791825024548305,0.00011920211981262778,0.00015694650727284242,0.6701244854188105
2015-07-16,0.00018174519139179188,0.6987249562144013,0.0001663917742494428,0.7783845860499659,0.0001215076568564211,0.0001623744337582931,0.6685605045499362
2015-07-17,0.00017984339911716185,0.6997045226310837,0.00016752386954489045,0.7826443860932892,0.00012145077212776485,0.00016399703982991596,0.6753140383464605
2015-07-20,0.0001933298802508964,0.7251103428191079,0.00017055971196697217,0.7716012355300778,0.00013167151052686686,0.00016376985221960345,0.6810717016737837
2015-07-21,0.00019419877324157122,0.7360270479217997,0.0001701483650049596,0.7717260801122117,0.00013379223401553987,0.00016373329644348984,0.6889447949761796
2015-07-22,0.00018582236281108658,0.7362128180208254,0.0001709701987832427,0.7705010743314744,0.00013122378849558596,0.00016351800408428432,0.7061786671445599
2015-07-23,0.00018795658724473803,0.714744185325162,0.00011570560122124768,0.7694132544126665,0.00010540388003089476,0.00016310244257931574,0.5607884329887758
2015-07-24,0.00019329917782205091,0.72285709915646,0.00012214607988042192,0.7214461417103025,0.0001110726722966925,0.00016072283723302412,0.5746153374689714
