Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_OXY,Predicted_Covariance,Future_Cov_45_OXY,Beta_Predicted
2015-04-24,4.472325784062566e-05,0.41851656564577033,0.00014700148512019023,0.7809635139131519,3.393440431545904e-05,3.758312698574855e-05,0.7587641409395213
2015-04-27,4.8016264703360416e-05,0.41917504606755446,0.00015309778101900464,0.7840482600393532,3.593966750550454e-05,3.76327795253247e-05,0.748489448888541
2015-04-28,4.837591330570472e-05,0.40953671946441217,0.00015920714458657995,0.6667656013729321,3.5940880491377554e-05,3.288539002996078e-05,0.742949911131481
2015-04-29,4.7158652268819175e-05,0.4094035664873836,0.00016048822020620486,0.6823488272082896,3.561671774376216e-05,3.3441376570802624e-05,0.7552530878265064
2015-04-30,4.7296624411946914e-05,0.40910901545912903,0.00016255512183741921,0.7471720097706827,3.587190593030461e-05,3.509929420827898e-05,0.7584453727155109
2015-05-01,5.0018555724514286e-05,0.3907225240718222,0.0001516752030829411,0.7584623210174896,3.403230102906047e-05,3.426601689637087e-05,0.68039351668807
2015-05-04,4.992916004912971e-05,0.39342215718533835,0.00015413729150701063,0.8277806741553909,3.4513563884535405e-05,4.2254901358892756e-05,0.6912506409195441
2015-05-05,5.102770643270727e-05,0.42037041106280487,0.00016405072118062783,0.8015992194172814,3.846132445490801e-05,3.8841580225584806e-05,0.753734140601221
2015-05-06,5.61480236098465e-05,0.4337509729047778,0.00016598568895512136,0.7937936238822069,4.187386239670279e-05,4.112796903778147e-05,0.7457762482909461
2015-05-07,5.2055366505413186e-05,0.44428104881663566,0.0001774046033325153,0.8105436280597405,4.2694603544444424e-05,4.39187551395121e-05,0.8201767927232758
2015-05-08,4.9463315458690945e-05,0.44488367808336576,0.0001719720555854349,0.8613552485924891,4.103146518806153e-05,4.368886675682066e-05,0.8295332572748537
2015-05-11,4.237087867236375e-05,0.4341592209688916,0.0001460991939022848,0.8403715321145206,3.415912002965949e-05,4.219357691448414e-05,0.8061933360834372
2015-05-12,4.7490306282055044e-05,0.43546365856237934,0.00014692805527750396,0.7983124018029972,3.637531538119798e-05,4.1031862698598736e-05,0.7659524275366268
2015-05-13,4.663897325113825e-05,0.4339527959948937,0.00014195291383894686,0.7962580496533965,3.530930238608382e-05,4.093263388823671e-05,0.7570771808365673
2015-05-14,4.9144732522979803e-05,0.42368834041158915,0.00014054130581258844,0.8162492218531359,3.521169997490618e-05,4.0023549058799694e-05,0.716489808107947
2015-05-15,5.102390807027307e-05,0.4188143164639432,0.0001407496387093502,0.8038097666652622,3.549212668150265e-05,3.9675512244366684e-05,0.6955979662048003
2015-05-18,5.1224895533544154e-05,0.4094964854951807,0.00012659983112340068,0.8022520922517086,3.29767067809029e-05,3.945937828645535e-05,0.6437632802844547
2015-05-19,5.107054978153525e-05,0.41294848176006027,0.0001355508907884118,0.7779045270541328,3.4358352281657444e-05,3.8778299622925416e-05,0.6727625300419193
2015-05-20,4.960583034370502e-05,0.42304027709452846,0.00014394483772289189,0.816238248135673,3.574753721565691e-05,4.2549693307132864e-05,0.7206317678380173
2015-05-21,4.7917991249736124e-05,0.43707587187651,0.00014087104885018712,0.8162363742431886,3.591013258325025e-05,4.282548419276378e-05,0.7494081376678745
2015-05-22,4.8649795894238564e-05,0.44001279589256387,0.00012629261237211787,0.9190885232205876,3.449012679313438e-05,5.154942042179658e-05,0.708946998834561
2015-05-26,5.2044924254716454e-05,0.44307110177424114,0.00013413391949512925,0.9930111010110504,3.701961715970249e-05,5.42696509773055e-05,0.7113012016027226
2015-05-27,5.41376103742017e-05,0.44422260757744514,0.00014931161235224298,1.021010809681417,3.9938981981457516e-05,5.36894919116577e-05,0.737730788363162
2015-05-28,5.2639353679274204e-05,0.47099207196388376,0.00016242130295894813,1.0346623130374752,4.3550221284298185e-05,5.4427940506410645e-05,0.827331990997551
2015-05-29,4.7121939363217764e-05,0.47208502530326846,0.00016219529246596273,1.0813514837582592,4.127156384565499e-05,5.623440218373934e-05,0.8758460369708503
2015-06-01,4.566975475334599e-05,0.4848882912300819,0.0001684208484448148,1.0727799826368174,4.2525943938713317e-05,5.5744670799222674e-05,0.9311620823975995
2015-06-02,4.848176142599366e-05,0.4898647709300639,0.00016555943196556712,1.06756071497635,4.388765403930618e-05,5.575032828064506e-05,0.9052405017565156
2015-06-03,4.583723039523311e-05,0.49313304398147,0.00016919030219937932,1.0083582183825974,4.3427119338937864e-05,5.391931150232968e-05,0.9474202294616411
2015-06-04,5.208668778062701e-05,0.5075606741073471,0.00017300830586825533,1.0016845172238047,4.818199884637415e-05,5.209806738824487e-05,0.9250348006251001
2015-06-05,5.356843740955158e-05,0.516433379148637,0.0001831452290174006,1.1513497479178811,5.1152468736767155e-05,6.396240406622748e-05,0.9548993999150395
2015-06-08,5.4875341169450945e-05,0.5243234033624831,0.00020502720758222304,1.0587110514352711,5.561521341307134e-05,5.988449883174708e-05,1.01348278166209
2015-06-10,5.7400521339002106e-05,0.5208849359251497,0.0001926412467713062,1.0480205442612336,5.477398724882043e-05,5.590236993795784e-05,0.9542419819731321
2015-06-11,5.7399555912391706e-05,0.5143632647963909,0.00019140392872179395,1.056421610240894,5.3913761650065775e-05,5.642393719835558e-05,0.9392714071229704
2015-06-12,5.544172754801711e-05,0.5123890418957334,0.00019021193620703236,1.0409919841861974,5.261833402507815e-05,5.499110535967522e-05,0.9490745752737653
2015-06-15,5.424960916028536e-05,0.5042847970671721,0.00019061811309521197,1.0373770589994982,5.1280974009200046e-05,5.455862777105629e-05,0.9452782204879262
2015-06-16,5.423174022350414e-05,0.5011526930921325,0.00019387536129555777,1.0580554855216524,5.1387577986101737e-05,5.641394063608897e-05,0.9475553942086163
2015-06-17,5.412494915971205e-05,0.49341069084710126,0.00018274540512866022,1.0528933553007156,4.907163620160027e-05,6.623502212432876e-05,0.9066361624987315
2015-06-18,5.572982074389677e-05,0.4756096851440906,0.00016217781950930333,0.9223930140914468,4.521580231540223e-05,7.461744672693608e-05,0.8113394536686003
2015-06-19,6.241618085312648e-05,0.49096616832963136,0.00017807583229643615,1.0122184871487057,5.176099947691506e-05,0.00011699257799686522,0.8292881552415956
2015-06-22,6.257165974145031e-05,0.5041328650364694,0.00018774624828174076,0.976429737939686,5.464110603718883e-05,0.00011357580075666811,0.8732564592815505
2015-06-23,5.295413252336654e-05,0.5230321873943302,0.00019749407931703454,0.8882976185572153,5.3487880055752995e-05,0.0001354541579004355,1.0100794311407317
2015-06-24,5.124155217210486e-05,0.519854478963496,0.0002005946742212776,0.99859583407541,5.270509829079049e-05,0.00016687906983829426,1.0285617054255114
2015-06-25,5.1531038942745836e-05,0.5236533873238614,0.00020989607118723734,1.0003075825632404,5.446036168212629e-05,0.00016712101019939943,1.0568457923511907
2015-06-26,9.885673436567757e-05,0.5605935279779203,0.00023120500965892642,0.975802936329582,8.475197538746867e-05,0.0001640507421832182,0.8573212126749559
2015-06-29,0.00010219846828200267,0.5838060185726021,0.00026468134396192904,1.0135902334868754,9.60179494280597e-05,0.00018061021595990913,0.9395243494561125
2015-06-30,8.697755639475864e-05,0.5922568831360036,0.0002721198355838813,1.0043262410720264,9.111582624807438e-05,0.0001879539601597505,1.047578594120691
2015-07-01,9.667073925185136e-05,0.6084966723700814,0.0002864027951546894,1.038791182900243,0.00010124984184786298,0.00019248660734151257,1.0473680312310627
2015-07-02,9.521395937942913e-05,0.6176302005047202,0.00027381569431930827,1.0409144767694407,9.972590928763917e-05,0.00019736162952606524,1.047387483280995
2015-07-06,0.000172264093177785,0.6684637855228884,0.0003076726827003567,0.9568776602620546,0.00015389330773489196,0.0001962485836028068,0.8933568504962117
2015-07-07,0.00016730584927433944,0.678789069916424,0.00031935056772173663,0.9764455796804028,0.00015690047170484342,0.00020232460692119425,0.9378062535492478
2015-07-08,0.00018325021701855255,0.7072651921618412,0.00034701011305013476,0.9643604567562604,0.00017835102090952,0.00019537891841724017,0.973264991503194
2015-07-09,0.00017483634785152047,0.7224772736109007,0.0003432814535702379,0.952402685423829,0.00017699672214459993,0.00019344071645221374,1.0123565512527988
2015-07-10,0.0001852458943863911,0.7314886767237864,0.0003456426622776325,0.9669954918620356,0.00018509537804344077,0.00019249440797045075,0.9991874781168625
2015-07-13,0.00021177015433928543,0.7327830718283603,0.00032784780706821714,0.9736839079420702,0.00019308295917039016,0.00019465392317005736,0.911757182086406
2015-07-14,0.0001959846645507268,0.7468742734357883,0.000347185987176452,0.9872909758199642,0.00019482273651118783,0.00019885313201912716,0.9940713318452616
2015-07-15,0.00017788056160659394,0.7436867578572963,0.0003589635452292465,0.9884671456226016,0.0001879227968142108,0.0001991015783473871,1.0564549331130773
2015-07-16,0.00018174519139179188,0.7379371733668667,0.00037064031562496224,1.006235844095019,0.00019152575430137156,0.00020990520411170996,1.0538146997710411
2015-07-17,0.00017984339911716185,0.7375522692000327,0.0003788233577228763,1.0043842029117034,0.00019251227631913835,0.0002104608926560619,1.0704439376933883
2015-07-20,0.0001933298802508964,0.74203303438419,0.00040399130922150623,1.0141213327272685,0.00020737611886139046,0.0002152439539309396,1.0726542559911865
2015-07-21,0.00019419877324157122,0.734950560424269,0.00040478523215938846,1.0141598701684085,0.00020606000039004012,0.00021516927176962953,1.0610777655825574
2015-07-22,0.00018582236281108658,0.7323071773910103,0.0004099321186745957,1.0131248325676276,0.0002021148637975244,0.00021500833162811853,1.0876778270385106
2015-07-23,0.00018795658724473803,0.7249227034256409,0.0003996837742889972,1.019185240050436,0.0001986912471354333,0.00021604982906085459,1.0571124430808998
2015-07-24,0.00019329917782205091,0.727937947845142,0.000411068057109219,1.0430310032301584,0.00020519474225915807,0.00023236509625478634,1.061539653562614
