Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MCD,Predicted_Covariance,Future_Cov_45_MCD,Beta_Predicted
2015-04-13,4.467938122611643e-05,0.43364650118157594,0.00010216322304181484,0.7225723427264085,2.9297914981656414e-05,2.758500726467289e-05,0.6557368114250184
2015-04-14,4.646938254229903e-05,0.4409118710350027,9.805042204506319e-05,0.726892393482044,2.976185362968637e-05,2.773388525259755e-05,0.6404615684874975
2015-04-15,4.691423215315267e-05,0.43997703569563457,9.812417201198671e-05,0.7787617481581012,2.985178590536636e-05,3.121481012153586e-05,0.636305541736556
2015-04-16,4.176974619173272e-05,0.4572599866147445,9.628243831873794e-05,0.7442292410405399,2.899797409267909e-05,3.133739377283574e-05,0.6942339069902828
2015-04-17,4.332386275975345e-05,0.4718358041091799,9.944714700662131e-05,0.7604939547635018,3.097067302054668e-05,3.0026139538047973e-05,0.7148640736928354
2015-04-20,4.305137811564542e-05,0.49118841080983805,0.00010342355836928125,0.7262604355728579,3.277565492116039e-05,2.740701978003926e-05,0.761314883651757
2015-04-21,4.4326391543702614e-05,0.507379750027986,0.00010859301269166004,0.7180323510531794,3.5201831541287634e-05,2.79728399749562e-05,0.7941506248389557
2015-04-22,3.760113128202133e-05,0.5069583943045037,0.00013306808880024019,0.6511558328391186,3.5859954483247014e-05,2.5150706622265314e-05,0.9536934996525798
2015-04-23,3.981692672329287e-05,0.5041696544557046,0.0001336803714162398,0.6661234381939288,3.678276665193655e-05,2.562464017419223e-05,0.9237972309504907
2015-04-24,4.472325784062566e-05,0.5121408196382169,0.00014063840758428268,0.6943097726476374,4.0617022014554534e-05,3.341299803125515e-05,0.9081856728616692
2015-04-27,4.8016264703360416e-05,0.5260350800786165,0.00015707432814151027,0.6529240810982325,4.568372396632852e-05,3.133907597666452e-05,0.9514218619161217
2015-04-28,4.837591330570472e-05,0.529073978668949,0.00015342837169949412,0.6574355101677567,4.558099789816585e-05,3.242522278728122e-05,0.9422250616773516
2015-04-29,4.7158652268819175e-05,0.5240666104140542,0.00013831448726587354,0.6642870316233699,4.232539488918203e-05,3.2556182248462474e-05,0.8975106974625556
2015-04-30,4.7296624411946914e-05,0.502957880370303,8.979283446022139e-05,0.6774829514241271,3.27768739215013e-05,3.182556777043439e-05,0.6930066221221066
2015-05-01,5.0018555724514286e-05,0.5062738018942018,9.044515579428765e-05,0.6676612728497733,3.4052083045319724e-05,3.0163782461640795e-05,0.6807890102398672
2015-05-04,4.992916004912971e-05,0.5068428218634929,9.52374172585635e-05,0.6789475859422938,3.4950567740138894e-05,3.46575659079284e-05,0.7000031185332969
2015-05-05,5.102770643270727e-05,0.5039962972981568,8.998543070665823e-05,0.7227627305980647,3.4152025797363006e-05,3.502154930364712e-05,0.6692839671796919
2015-05-06,5.61480236098465e-05,0.5184953638595496,9.06806967988466e-05,0.7460530326587259,3.699725805080763e-05,3.8654437506900655e-05,0.6589236035784444
2015-05-07,5.2055366505413186e-05,0.5357481948574203,8.889098987197667e-05,0.7422707569179426,3.644368984514884e-05,4.021943605717497e-05,0.7000947700821413
2015-05-08,4.9463315458690945e-05,0.5604299027477808,9.067813171705348e-05,0.713648302679089,3.7533079021696794e-05,3.6197011230761674e-05,0.7588063734434132
2015-05-11,4.237087867236375e-05,0.5743973243216759,8.14332159992436e-05,0.7042321493452325,3.3740144374662384e-05,3.5358257893725536e-05,0.7963050432718373
2015-05-12,4.7490306282055044e-05,0.5920424087690765,8.009773165390837e-05,0.6505179950580787,3.6514504423310484e-05,3.343548840767931e-05,0.7688833212917825
2015-05-13,4.663897325113825e-05,0.5845788481545763,7.507736216941174e-05,0.6492780254295004,3.459171469756711e-05,3.337694321351158e-05,0.7416911712721479
2015-05-14,4.9144732522979803e-05,0.5838889053266744,6.978245170591631e-05,0.6631505104198059,3.4193363475349736e-05,3.25165847348649e-05,0.6957686352115379
2015-05-15,5.102390807027307e-05,0.5859941507434799,6.586003883270379e-05,0.6599860494490495,3.396965467217269e-05,3.2576469796654535e-05,0.6657595616820985
2015-05-18,5.1224895533544154e-05,0.5891460416729151,6.499666969971151e-05,0.6602627946038572,3.399453126126599e-05,3.247552687288134e-05,0.6636330031948037
2015-05-19,5.107054978153525e-05,0.6073867413613155,7.649497431898723e-05,0.6638546475324438,3.7963568248780843e-05,3.3092948469617395e-05,0.7433553860527797
2015-05-20,4.960583034370502e-05,0.6065924078422525,7.317404122094783e-05,0.6752258168420926,3.65461685212778e-05,3.519885460563914e-05,0.7367313129940484
2015-05-21,4.7917991249736124e-05,0.6052423085555017,7.24120992301397e-05,0.6818691676369125,3.565202069921677e-05,3.577563826072179e-05,0.744021603773157
2015-05-22,4.8649795894238564e-05,0.6035036617175411,6.91153235520126e-05,0.707923351562808,3.499512857578939e-05,3.970568400554354e-05,0.7193273462414207
2015-05-26,5.2044924254716454e-05,0.6082267321396297,6.625564559987869e-05,0.7307676793884965,3.571627345090923e-05,3.993762694649637e-05,0.6862585345711695
2015-05-27,5.41376103742017e-05,0.6045343995827337,6.117756928556072e-05,0.7526352265600651,3.479098048255921e-05,3.95770568985784e-05,0.6426397515901112
2015-05-28,5.2639353679274204e-05,0.6222360450081958,6.937999798294338e-05,0.7395259320367454,3.7603440391749685e-05,3.8902425385224036e-05,0.7143598422743431
2015-05-29,4.7121939363217764e-05,0.627468811123586,6.745138304649871e-05,0.7381443880124824,3.5375220148901725e-05,3.838632397386477e-05,0.7507165585063921
2015-06-01,4.566975475334599e-05,0.6450144518518826,6.734790671877441e-05,0.7392494782669617,3.577221529519056e-05,3.84134859630764e-05,0.7832802144086336
2015-06-02,4.848176142599366e-05,0.6606362599601663,6.689225319626233e-05,0.7445044503511019,3.762179515385042e-05,3.887963179161614e-05,0.7759989333572227
2015-06-03,4.583723039523311e-05,0.6734349332442846,6.537602124622545e-05,0.7427731168833067,3.686498556742879e-05,3.971784464555358e-05,0.8042585742977743
2015-06-04,5.208668778062701e-05,0.689406049706664,6.452069956216831e-05,0.7571557889496034,3.996575250077838e-05,3.938001699918716e-05,0.7672930302095949
2015-06-05,5.356843740955158e-05,0.6993442480874138,6.25165180241882e-05,0.7236161126576797,4.047090228625451e-05,4.0199970747676144e-05,0.7554990259812638
2015-06-08,5.4875341169450945e-05,0.7080161142335677,6.190188593577903e-05,0.7273555556425377,4.126517575880269e-05,4.114184211366305e-05,0.7519803044390908
2015-06-10,5.7400521339002106e-05,0.7069783629192575,6.231701092974027e-05,0.7364823421832407,4.2283151367142915e-05,3.92846386179607e-05,0.7366335772008512
2015-06-11,5.7399555912391706e-05,0.7037499706708091,6.185940706769813e-05,0.729238431922833,4.193489234125872e-05,3.8948941489429164e-05,0.7305786895853946
2015-06-12,5.544172754801711e-05,0.6999897995392189,6.174377567667919e-05,0.7469586662394399,4.095497642109518e-05,3.9458596548759136e-05,0.7387031074315783
2015-06-15,5.424960916028536e-05,0.6941159298539323,5.954461720317782e-05,0.7329972294905182,3.9450414638240745e-05,3.8550421617727285e-05,0.7272018222597869
2015-06-16,5.423174022350414e-05,0.6801981883516166,5.990185412202273e-05,0.7119118217794442,3.876880135257364e-05,3.79580766808222e-05,0.7148728990218014
2015-06-17,5.412494915971205e-05,0.6720801706365556,6.191249191130951e-05,0.7085370346511923,3.8905318479081744e-05,4.457238326157383e-05,0.7188056355356534
2015-06-18,5.572982074389677e-05,0.6459664667535889,6.254265824787264e-05,0.7544379110268046,3.813659938739198e-05,6.1030634203439944e-05,0.6843122564963301
2015-06-19,6.241618085312648e-05,0.6102288057982506,6.22903240892296e-05,0.8754739570823852,3.80497314156643e-05,0.00010118759586845799,0.6096132588631199
2015-06-22,6.257165974145031e-05,0.5681742138092961,6.295195910845544e-05,0.8877927317434501,3.5659478065111503e-05,0.00010326577171489279,0.5698982288860247
2015-06-23,5.295413252336654e-05,0.5369741810082344,6.078896422122104e-05,0.9329183398168334,3.0466018750934944e-05,0.00014225825384403212,0.575328445565443
2015-06-24,5.124155217210486e-05,0.5248208631224742,5.9028658807905105e-05,0.9277181534657856,2.886381201008506e-05,0.00015503443659547564,0.5632891820517117
2015-06-25,5.1531038942745836e-05,0.4994526782897706,4.636592381207088e-05,0.9237974424319118,2.4413399292232706e-05,0.00015433848997049092,0.47376105339846725
2015-06-26,9.885673436567757e-05,0.5765725899901281,7.115624647572735e-05,0.9275621472367024,4.835747742036477e-05,0.0001559405623922465,0.48916725532817296
2015-06-29,0.00010219846828200267,0.630399076191584,8.642307081719626e-05,0.8867402573710211,5.924512339067924e-05,0.00015800699739694098,0.5797065688616824
2015-06-30,8.697755639475864e-05,0.6228996682956126,8.09197725942659e-05,0.9125265364071125,5.2257547921122825e-05,0.0001707741660573392,0.6008164644675155
2015-07-01,9.667073925185136e-05,0.6223418059647021,9.39076817951045e-05,0.913488577811414,5.9296226354807175e-05,0.00016926820335269257,0.6133833961931927
2015-07-02,9.521395937942913e-05,0.6183503863269169,0.00010135932827092917,0.9123152033909244,6.0745877630468836e-05,0.00017297868288032107,0.6379933995644016
2015-07-06,0.000172264093177785,0.6464592080610283,0.00012005058844587939,0.9009461224781908,9.296525258103939e-05,0.00018477743580131654,0.5396670360380598
2015-07-07,0.00016730584927433944,0.6654412187658875,0.00013406234580601265,0.901737043474862,9.96594917591387e-05,0.00018684460932993964,0.5956724895835664
2015-07-08,0.00018325021701855255,0.6806294800987324,0.00013650091232920753,0.9059884056354552,0.00010764671509865063,0.00018355277173746055,0.5874302189107492
2015-07-09,0.00017483634785152047,0.6844035967402433,0.00014843791998057654,0.9153539359678902,0.00011025557949979989,0.0001859158146978407,0.6306216118940798
2015-07-10,0.0001852458943863911,0.6846439856080709,0.0001544852234131574,0.9168104697349192,0.00011581973468410195,0.00018250435506468024,0.6252216010926638
2015-07-13,0.00021177015433928543,0.7005782388072936,0.00015746390859932555,0.9213002729665724,0.00012793210136269445,0.00018418165391027248,0.604108268994928
2015-07-14,0.0001959846645507268,0.6723890459725747,0.00014325199019415822,0.9178826914058722,0.00011266318036687332,0.00018487340863276294,0.5748571227506051
2015-07-15,0.00017788056160659394,0.6446588293797944,0.0001375265648649303,0.9185911966069454,0.00010082946872110694,0.00018502684475694902,0.5668380390213994
2015-07-16,0.00018174519139179188,0.6302113798319731,0.00013939621535685606,0.916748926819472,0.00010030976130187212,0.0001912378412401903,0.551925256089072
2015-07-17,0.00017984339911716185,0.6203947252986499,0.0001270123254940415,0.9202897966198792,9.376446537527099e-05,0.00019283956431950404,0.5213672886275166
2015-07-20,0.0001933298802508964,0.6856001549857764,0.0001294369582560689,0.9171918636436972,0.00010845499217099712,0.00019467098942987072,0.5609841170451677
2015-07-21,0.00019419877324157122,0.7291460476977812,0.0001370046646379351,0.917271501903224,0.00011893384082027244,0.00019461294701670305,0.6124335331012937
2015-07-22,0.00018582236281108658,0.7567369145150084,0.00014371762141247654,0.9171140350401762,0.000123665602950381,0.00019463263780335527,0.6655044155051656
2015-07-23,0.00018795658724473803,0.7596076036640161,0.00012136893841104093,0.9167213193738488,0.00011472864263657198,0.0001943292313940494,0.6103996902603045
2015-07-24,0.00019329917782205091,0.7688432035745922,0.00012180202786788471,0.9037355417847356,0.00011797229889448391,0.00020133303373087065,0.6103093671877275
