Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SHY,Predicted_Covariance,Future_Cov_45_SHY,Beta_Predicted
2015-02-25,4.6420168910813084e-05,0.07888087173778419,3.823332650269041e-07,0.0212429920075381,3.3231205989149164e-07,1.0671198713516342e-06,0.007158786098559048
2015-02-26,6.082008377129165e-05,0.10714257938830248,3.8752525271068617e-07,0.0156958644359291,5.201583908007976e-07,8.311732369590163e-07,0.008552411613847911
2015-02-27,6.477291200020017e-05,0.1012932959317623,3.856365984917446e-07,0.0161583319300831,5.06251747637843e-07,8.543567895141074e-07,0.007815794164639048
2015-03-02,7.10002492943561e-05,0.10636552849584949,3.870157342030201e-07,0.020091180216732,5.575645454710244e-07,1.1027032999465083e-06,0.007852994193857652
2015-03-03,6.22129036386534e-05,0.13569763895452588,3.864981882960995e-07,0.0202766782431256,6.654053039221453e-07,1.1129293970781612e-06,0.010695615619984073
2015-03-04,6.357489191775788e-05,0.15536829701935115,3.835743709506603e-07,0.0199041759748184,7.672378355735206e-07,1.0933318234286115e-06,0.012068252299446127
2015-03-05,6.337223751236057e-05,0.16843432755416782,3.7327849010153235e-07,0.0254055534869902,8.192125747806993e-07,1.4937719605904065e-06,0.012926994642108293
2015-03-06,6.737776824421294e-05,0.1599901932660182,3.851435055419782e-07,0.0227143761555137,8.150100486346917e-07,1.2417168808654192e-06,0.01209612710353749
2015-03-09,6.459093954914395e-05,0.16624269865917504,3.8255586024393826e-07,0.0219943008587713,8.26372413419869e-07,1.2000014468078303e-06,0.012793937031851416
2015-03-10,6.248974140729342e-05,0.19255659275684733,3.6805474669262607e-07,0.0263056452303052,9.234618697283792e-07,1.2682898647668546e-06,0.01477781550910048
2015-03-11,5.4252554100076106e-05,0.217717765598166,3.681009527797071e-07,0.0290588505798059,9.729430804165893e-07,1.4570298535641324e-06,0.0179335903452926
2015-03-12,5.508043688697334e-05,0.21893987793500463,3.6494403073085305e-07,0.0301073484706163,9.816048420362228e-07,1.412160100203975e-06,0.017821297315605982
2015-03-13,5.707193087433516e-05,0.2290441469269916,3.6238226795620116e-07,0.030116427367065,1.0416311295378003e-06,1.3846764030554943e-06,0.01825119833130115
2015-03-16,5.2149496476829495e-05,0.23044392195686042,3.6308585333935983e-07,0.0325363545609825,1.0027553361496162e-06,1.3779874311100764e-06,0.019228475898998367
2015-03-17,4.691748238540657e-05,0.2447029388680678,3.5635260204317375e-07,0.0319948112157203,1.0005677533993888e-06,1.347334729482483e-06,0.0213261177396554
2015-03-18,5.051902620859181e-05,0.23027606786552826,4.2529776933010693e-07,0.0192424606389626,1.0673892945058236e-06,7.548834777584671e-07,0.02112846138598554
2015-03-19,5.142834644805491e-05,0.22815622060367158,4.362317291148927e-07,0.0168123681482962,1.0806678215261692e-06,6.531782735769178e-07,0.021013077342817064
2015-03-20,5.066833282542825e-05,0.22910846496392143,4.3252965863870255e-07,0.0136373661234004,1.0725496095121976e-06,5.620882406134078e-07,0.021168046187892947
2015-03-23,5.007282454924587e-05,0.21566446284984317,4.0201669003357655e-07,0.0139882695871757,9.676129561876045e-07,6.025772869328032e-07,0.01932411372631819
2015-03-24,4.2218867344400384e-05,0.2016163450810842,3.731056255021087e-07,0.0149937628083653,8.001933263662412e-07,6.344799759100945e-07,0.018953453199932264
2015-03-25,4.692159710753298e-05,0.17688819510455855,3.604572624789433e-07,0.0135264723805166,7.274650509839642e-07,5.148257052533581e-07,0.01550384249105566
2015-03-26,4.732340893496746e-05,0.163742580879372,3.5543898709075867e-07,0.0118104594450949,6.715559068196857e-07,4.476212894137965e-07,0.014190776233862357
2015-03-27,4.354358066573599e-05,0.14722002041450127,3.540228752539141e-07,0.0113318180752336,5.7802231574873e-07,4.294608788989739e-07,0.013274570141255517
2015-03-30,4.5502666776921666e-05,0.10717128259948608,3.4708606996806665e-07,0.0125950465503194,4.2590765443395435e-07,4.3992771413307217e-07,0.009360059192178357
2015-03-31,3.983451498744685e-05,0.05304308656514902,3.4331673849047936e-07,0.0168986536672004,1.961580084292967e-07,5.882253803020583e-07,0.004924322751039205
2015-04-01,4.176214734580363e-05,0.011787844641749957,3.341082788430291e-07,0.0184800178173765,4.403210345817672e-08,6.385909617174036e-07,0.0010543543916354957
2015-04-02,4.894523588776545e-05,-0.023473279501661764,3.2504227311491637e-07,0.0153306742898601,-9.362652534967685e-08,5.40808311879147e-07,-0.0019128833205415221
2015-04-06,4.8199312485919956e-05,-0.06719189944242603,3.2723849850401596e-07,0.0120139601722554,-2.6685143077482454e-07,4.119637818479764e-07,-0.005536415708269231
2015-04-07,4.533264144371158e-05,-0.07980889278533752,3.148241395531293e-07,0.008701871833912,-3.015024259504625e-07,3.2379692375369133e-07,-0.0066508903154216285
2015-04-08,4.177649686660928e-05,-0.06046544806642299,3.0593075634607535e-07,0.0091099482231701,-2.1616474034044058e-07,3.388268365671981e-07,-0.005174314663832301
2015-04-09,4.664355209638432e-05,-0.0425475766347474,2.976541621660685e-07,0.0104894732177088,-1.5853553305760815e-07,4.009767911247991e-07,-0.0033988734976703756
2015-04-10,4.853778747139849e-05,-0.041596885794085804,2.964037438113553e-07,0.0098636701889597,-1.5777662000730285e-07,3.745913075809486e-07,-0.0032505935731057937
2015-04-13,4.467938122611643e-05,-0.037886670479861585,3.009286784368409e-07,0.0127681055914163,-1.3892224871710318e-07,4.874367100273889e-07,-0.0031093145183465295
2015-04-14,4.646938254229903e-05,-0.041145853943057344,2.3624006270531705e-07,0.0128971187701346,-1.3632838994590079e-07,4.92077252792007e-07,-0.002933725013923029
2015-04-15,4.691423215315267e-05,0.013028832911241902,2.416774396254788e-07,0.0137403709998022,4.387083257248912e-08,5.507500500284248e-07,0.0009351284367027834
2015-04-16,4.176974619173272e-05,0.03632985133116158,2.527474819511134e-07,0.0118341244026175,1.180423800861638e-07,4.983015929917867e-07,0.0028260257925514366
2015-04-17,4.332386275975345e-05,0.0463795250036499,2.655151316063226e-07,0.0077867484821764,1.5730209995005585e-07,3.0743965156994e-07,0.0036308419870673377
2015-04-20,4.305137811564542e-05,0.06242988543216127,2.7973223761599364e-07,0.0085093399887355,2.166493182303021e-07,3.211184830719957e-07,0.005032343393243641
2015-04-21,4.4326391543702614e-05,0.06743179573363384,2.8803450584537107e-07,0.006149314516753,2.409451415670222e-07,2.395627309556779e-07,0.005435703949180428
2015-04-22,3.760113128202133e-05,0.07249575087651927,3.0448643009411935e-07,0.0088726355082309,2.452996787077778e-07,3.427029927088968e-07,0.0065237313438243775
2015-04-23,3.981692672329287e-05,0.06693802351464437,2.976372707170492e-07,0.0081531899661061,2.3043604323095694e-07,3.1363940551284283e-07,0.005787388987411528
2015-04-24,4.472325784062566e-05,0.06444545357791913,3.0334506728500475e-07,-0.0104830933440073,2.3737089608788545e-07,-5.044889054766401e-07,0.005307549305414481
2015-04-27,4.8016264703360416e-05,0.05872141549513585,3.132458210100723e-07,-0.0106671165504496,2.2773686864291208e-07,-5.120006838530724e-07,0.004742910970893867
2015-04-28,4.837591330570472e-05,0.06285303763647349,3.2285769150445016e-07,-0.0145938349154001,2.4839704717817196e-07,-7.197791131359254e-07,0.005134725738581142
2015-04-29,4.7158652268819175e-05,0.015539320929488735,3.195144811714351e-07,-0.0148382027767563,6.03195373417033e-08,-7.272085873167698e-07,0.0012790767852707693
2015-04-30,4.7296624411946914e-05,-0.012672842551184125,3.262807170537681e-07,-0.0163474392102902,-4.9783430080044575e-08,-7.679404084876895e-07,-0.001052578925008219
2015-05-01,5.0018555724514286e-05,-0.04237012112080465,3.2682181750189406e-07,-0.0127737491712858,-1.7130924443413745e-07,-5.770959120896513e-07,-0.003424913853523726
2015-05-04,4.992916004912971e-05,-0.060523422178366336,3.2929437608254394e-07,-0.0187379406011661,-2.454102869200514e-07,-9.564971211472936e-07,-0.004915169545783879
2015-05-05,5.102770643270727e-05,-0.05588889251910774,3.0590872652855417e-07,-0.0220021967309278,-2.2081290993337882e-07,-1.0661189142432141e-06,-0.004327314029380795
2015-05-06,5.61480236098465e-05,-0.09019933766601208,3.2404345533817946e-07,-0.0266734270975681,-3.84744316157833e-07,-1.3820013802013077e-06,-0.006852321620994005
2015-05-07,5.2055366505413186e-05,-0.11568559030413897,3.405745060751841e-07,-0.0271500098611004,-4.870999544747247e-07,-1.4711048163801224e-06,-0.009357343674144945
2015-05-08,4.9463315458690945e-05,-0.08870278538473533,3.917330530393766e-07,-0.0363445401894305,-3.904576873937043e-07,-1.8434342581280781e-06,-0.007893884260948766
2015-05-11,4.237087867236375e-05,-0.12286467877610437,3.93858469759806e-07,-0.0388224056685446,-5.019158139958347e-07,-1.949204723129169e-06,-0.011845773081010175
2015-05-12,4.7490306282055044e-05,-0.12660232977276564,3.9474793974962723e-07,-0.0395106260754701,-5.481559329477884e-07,-2.030777150151686e-06,-0.011542480473639684
2015-05-13,4.663897325113825e-05,-0.16434606689877573,4.0309259924707374e-07,-0.0395561790222196,-7.125842480216732e-07,-2.0334345061110934e-06,-0.0152787293190311
2015-05-14,4.9144732522979803e-05,-0.1603459360840361,4.220712735293096e-07,-0.0461169225636699,-7.302798918757537e-07,-2.261273717942799e-06,-0.014859779560999318
2015-05-15,5.102390807027307e-05,-0.1693291955570133,4.2666513060706117e-07,-0.0461026900774958,-7.900640133763308e-07,-2.2755979343922328e-06,-0.015484192474794541
2015-05-18,5.1224895533544154e-05,-0.19198078199919458,4.388933178947434e-07,-0.0453547082063429,-9.102858281935655e-07,-2.230805759773857e-06,-0.017770379396820305
2015-05-19,5.107054978153525e-05,-0.1572119221290049,4.4894176749742465e-07,-0.0450968929135408,-7.527759752088773e-07,-2.2480661374817076e-06,-0.014739923075608759
2015-05-20,4.960583034370502e-05,-0.26259264163371543,4.440703065102054e-07,-0.0441374484325446,-1.2324655285108891e-06,-2.3008415722413367e-06,-0.02484517485084874
2015-05-21,4.7917991249736124e-05,-0.7660830793596014,3.14608016881265e-07,-0.0460073543045949,-2.9744732296859085e-06,-2.413868441416832e-06,-0.062074247106556006
2015-05-22,4.8649795894238564e-05,-0.9263391616486647,2.8982084078103904e-07,-0.0448155927229022,-3.4783665167161673e-06,-2.5135966475018198e-06,-0.07149807009011726
2015-05-26,5.2044924254716454e-05,-1.0257386389806693,2.86079709298267e-07,-0.04621109173022,-3.957942073106363e-06,-2.5255103562544653e-06,-0.07604857014942593
2015-05-27,5.41376103742017e-05,-0.9742220188446339,2.9265875599547014e-07,-0.0485972183005322,-3.8778253308355986e-06,-2.5554675172238074e-06,-0.07162904502123178
2015-05-28,5.2639353679274204e-05,-0.7691613479105555,3.1961412863658516e-07,-0.0489945449773298,-3.1549008170267984e-06,-2.577335760240383e-06,-0.05993426203994187
2015-05-29,4.7121939363217764e-05,-0.6951454291594076,3.333984147312832e-07,-0.0487698616091963,-2.755300777400228e-06,-2.5362188459249494e-06,-0.058471718580219316
2015-06-01,4.566975475334599e-05,-0.6518267846328499,3.73617062318654e-07,-0.0466092127923946,-2.6925259198470378e-06,-2.4219460330873122e-06,-0.05895643483064183
2015-06-02,4.848176142599366e-05,-0.5909685077920143,3.713155024337402e-07,-0.046216428938737,-2.507408386316562e-06,-2.413521825173702e-06,-0.051718590920919114
2015-06-03,4.583723039523311e-05,-0.5194997963344857,3.8030449139948247e-07,-0.0455162829824895,-2.1690037014035253e-06,-2.433863874781874e-06,-0.04731969367916027
2015-06-04,5.208668778062701e-05,-0.39508331263325946,3.6127331887736713e-07,-0.0460289150660122,-1.7138389217989211e-06,-2.3939848102702696e-06,-0.0329035881301779
2015-06-05,5.356843740955158e-05,-0.35778670410889485,3.9528488954275937e-07,-0.043768705038434,-1.6463940696795345e-06,-2.431538811022764e-06,-0.0307344053568748
2015-06-08,5.4875341169450945e-05,-0.41736699584744935,4.111328582193137e-07,-0.0460958366209714,-1.9824297833593076e-06,-2.6073460464349433e-06,-0.03612605846472485
2015-06-10,5.7400521339002106e-05,-0.5334275229753288,3.790438977430765e-07,-0.0471518429024419,-2.4881587914550433e-06,-2.5151222269661197e-06,-0.0433473204321649
2015-06-11,5.7399555912391706e-05,-0.5229387879406749,3.819291509287459e-07,-0.0482187982633764,-2.448479802211608e-06,-2.5753869654108093e-06,-0.04265677257065708
2015-06-12,5.544172754801711e-05,-0.4912809590850667,3.8771863555226295e-07,-0.0481857788817243,-2.2777531043902e-06,-2.545446346922822e-06,-0.04108373250846987
2015-06-15,5.424960916028536e-05,-0.4947375716166141,4.0091566392855395e-07,-0.0473667790697029,-2.3072768689672323e-06,-2.4911544414429e-06,-0.04253075560692382
2015-06-16,5.423174022350414e-05,-0.4345050369021888,3.9573654324507615e-07,-0.050608610331783,-2.0129114187446965e-06,-2.698375631524013e-06,-0.03711685095202416
2015-06-17,5.412494915971205e-05,-0.44193332806905367,4.0798618565689313e-07,-0.040667921397458,-2.0767213827800778e-06,-2.5583224169379845e-06,-0.03836902232743134
2015-06-18,5.572982074389677e-05,-0.43296479048987013,4.121336949538377e-07,-0.041309517722355,-2.0749874033776185e-06,-3.3417542098355766e-06,-0.037232981834144155
2015-06-19,6.241618085312648e-05,-0.49715377871631844,4.130239228923919e-07,-0.0321054310961339,-2.5242184922861384e-06,-3.71075731111922e-06,-0.040441732540892845
2015-06-22,6.257165974145031e-05,-0.5809731375644861,4.2862327712919556e-07,-0.0298667961597322,-3.0087268805376137e-06,-3.4740290653529828e-06,-0.04808449852488884
2015-06-23,5.295413252336654e-05,-0.5627173406960837,4.298434090057405e-07,-0.0263403009610526,-2.6846975316294102e-06,-4.016562930021281e-06,-0.05069854615113864
2015-06-24,5.124155217210486e-05,-0.6040461345475864,4.3831861525937544e-07,-0.0233358886454379,-2.862702422434638e-06,-3.899747283250041e-06,-0.05586681708664264
2015-06-25,5.1531038942745836e-05,-0.5420215856571243,4.1065772493471007e-07,-0.023486451673909,-2.4933946889248333e-06,-3.923872614946015e-06,-0.048386268549624016
2015-06-26,9.885673436567757e-05,-0.511105012233049,4.2322038809923423e-07,-0.0229135640626319,-3.305952127907354e-06,-3.852199097367312e-06,-0.03344185046289734
2015-06-29,0.00010219846828200267,-0.7606432973565016,5.249886806577219e-07,-0.0170260155012672,-5.571577885183689e-06,-3.033841719292973e-06,-0.05451723473789923
2015-06-30,8.697755639475864e-05,-0.7321886407683261,5.283563989007726e-07,-0.0155915567383119,-4.9635234010491335e-06,-2.917871418845861e-06,-0.05706671475709843
2015-07-01,9.667073925185136e-05,-0.7580437316421085,5.742262773827148e-07,-0.0142833827774817,-5.647852056163694e-06,-2.6466915944756e-06,-0.05842359435619533
2015-07-02,9.521395937942913e-05,-0.7401703783982906,6.418385062903962e-07,-0.0142658953974169,-5.786219406079673e-06,-2.7048719420452428e-06,-0.060770704671796044
2015-07-06,0.000172264093177785,-0.6028037165343333,5.990505124545873e-07,-0.0140898354652206,-6.123574761354349e-06,-2.889721819285275e-06,-0.03554759815810553
2015-07-07,0.00016730584927433944,-0.4881884010224324,5.473913901481982e-07,-0.0136093972094644,-4.6718834538780396e-06,-2.819937944458016e-06,-0.02792420871201776
2015-07-08,0.00018325021701855255,-0.46860094809846997,5.606264905383048e-07,-0.0116764679141561,-4.749656687581206e-06,-2.3656462228602513e-06,-0.025918968964169592
2015-07-09,0.00017483634785152047,-0.43781246253493106,5.491762435795186e-07,-0.0112017865653477,-4.290025304418187e-06,-2.2751737809109344e-06,-0.024537376564634516
2015-07-10,0.0001852458943863911,-0.42680712034015195,5.506730805108358e-07,-0.0099341820662907,-4.3107503796425e-06,-1.9775423066749523e-06,-0.02327042331448931
2015-07-13,0.00021177015433928543,-0.37780797392033677,5.117809705680593e-07,-0.0114335718440555,-3.933195767519421e-06,-2.285741396297523e-06,-0.018572946597648937
2015-07-14,0.0001959846645507268,-0.36972753131887,4.4423791718028347e-07,-0.0117529421369267,-3.4498534617925648e-06,-2.367194081183865e-06,-0.017602670442103074
2015-07-15,0.00017788056160659394,-0.3431031607022393,4.086643095907748e-07,-0.0120673450229984,-2.9253128581416574e-06,-2.4306598870597397e-06,-0.01644537678384088
2015-07-16,0.00018174519139179188,-0.3196834057016666,3.9995815007270243e-07,-0.0121819997291731,-2.7255793695848193e-06,-2.5412184972802883e-06,-0.014996706920895813
2015-07-17,0.00017984339911716185,-0.3029150864040313,3.875218116191875e-07,-0.0125092781366211,-2.5288101765078457e-06,-2.621221874541458e-06,-0.014061178719494798
2015-07-20,0.0001933298802508964,-0.31191874846092094,3.860659845153988e-07,-0.0128719937143088,-2.6947702233938162e-06,-2.7320387932189774e-06,-0.013938715628937661
2015-07-21,0.00019419877324157122,-0.29073405758000087,3.929008276972338e-07,-0.0128755110355725,-2.5395725396526933e-06,-2.7317333437042007e-06,-0.013077181164752379
2015-07-22,0.00018582236281108658,-0.25101627302319457,3.902377224170962e-07,-0.012964724442306,-2.1375461018717885e-06,-2.7514119511745653e-06,-0.011503169314690566
2015-07-23,0.00018795658724473803,-0.22456867372982134,3.860547746365486e-07,-0.0130383825091876,-1.912944691661363e-06,-2.763913959547163e-06,-0.010177587919121558
2015-07-24,0.00019329917782205091,-0.20694661648890914,3.8785622796990456e-07,-0.013840234997317,-1.7918791592603452e-06,-3.083309630663538e-06,-0.009269978172953892
