Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CB,Predicted_Covariance,Future_Cov_45_CB,Beta_Predicted
2015-04-17,4.332386275975345e-05,0.736903284886202,6.895583135736546e-05,1.0314266341025955,4.0277228385417004e-05,4.072321659473914e-05,0.9296776838383239
2015-04-20,4.305137811564542e-05,0.7235965126849991,7.352644503853e-05,1.0265066911767633,4.0711000776505315e-05,3.873746635700087e-05,0.9456375744150782
2015-04-21,4.4326391543702614e-05,0.7521466561920073,8.107424283810476e-05,1.0242686155162823,4.508947400108677e-05,3.990307961915917e-05,1.0172150818239245
2015-04-22,3.760113128202133e-05,0.7789444617220327,7.995163802939236e-05,1.1021185910374467,4.270912092650159e-05,4.2569013357783926e-05,1.1358467011582336
2015-04-23,3.981692672329287e-05,0.7831381564263379,7.90015546449549e-05,1.0981444041465902,4.3922805396592216e-05,4.22437548389747e-05,1.1031189248189115
2015-04-24,4.472325784062566e-05,0.7861689382125918,8.012942142817803e-05,1.040757228901868,4.706289083445262e-05,5.0085452647029165e-05,1.0523135636085457
2015-04-27,4.8016264703360416e-05,0.7885622140519635,8.07591881148186e-05,1.0387575564557234,4.910504588337169e-05,4.985832645097787e-05,1.0226752577847873
2015-04-28,4.837591330570472e-05,0.7858689291868829,8.310572389714931e-05,1.0310870019447032,4.982877098241157e-05,5.0854000482261595e-05,1.0300326666191442
2015-04-29,4.7158652268819175e-05,0.78709373712669,8.227797405003686e-05,1.0247715013190408,4.902853810451614e-05,5.0223241116784155e-05,1.0396509600197652
2015-04-30,4.7296624411946914e-05,0.7877943824502913,8.340851139951758e-05,1.030673383178125,4.948039270973965e-05,4.841710855832804e-05,1.0461717580259517
2015-05-01,5.0018555724514286e-05,0.7859706062180412,8.382752188685487e-05,1.0725907016975325,5.08938367180064e-05,4.845779426188588e-05,1.017499125690731
2015-05-04,4.992916004912971e-05,0.7880294423517615,8.335853487108998e-05,1.0729849126053033,5.0838720328161875e-05,5.477159960031422e-05,1.018217015430205
2015-05-05,5.102770643270727e-05,0.7995243924297575,8.294916779402991e-05,1.1279032349960636,5.2016455930099506e-05,5.465267795625271e-05,1.019376718385259
2015-05-06,5.61480236098465e-05,0.8040063451656065,8.323136486702534e-05,1.0763127175887142,5.496297366443987e-05,5.576582475866287e-05,0.9788941823911536
2015-05-07,5.2055366505413186e-05,0.8058875092253899,8.330360920573408e-05,1.037111587966454,5.306877805404847e-05,5.619518593130212e-05,1.0194679553073533
2015-05-08,4.9463315458690945e-05,0.8044113016207523,8.500112493736958e-05,1.031993626122936,5.2159342940483716e-05,5.2343829214772534e-05,1.0545055958500062
2015-05-11,4.237087867236375e-05,0.8026208596385519,8.393969938909798e-05,1.034472660757337,4.7866082228667166e-05,5.193905327536453e-05,1.1296929336489696
2015-05-12,4.7490306282055044e-05,0.8030586794161649,8.43135808178589e-05,1.0179416772526562,5.081577256923794e-05,5.232042373622004e-05,1.0700241069710572
2015-05-13,4.663897325113825e-05,0.8176229229702232,7.75225623210126e-05,1.0174407725831196,4.916336592164607e-05,5.230280643974393e-05,1.0541262488115817
2015-05-14,4.9144732522979803e-05,0.8087240938442507,8.12365700316184e-05,1.0021981159970614,5.109926566154771e-05,4.914127252848041e-05,1.039770958925333
2015-05-15,5.102390807027307e-05,0.8179500101229233,7.809650736805827e-05,1.0014712631583793,5.163324591237259e-05,4.9431951453718e-05,1.011942202491826
2015-05-18,5.1224895533544154e-05,0.8200395455946747,7.924608216567649e-05,0.9755072106816604,5.2247346318759236e-05,4.798106283451771e-05,1.019960036512823
2015-05-19,5.107054978153525e-05,0.8226262768124082,7.542565440691463e-05,0.9646671518371024,5.1056070658407186e-05,4.80883585958744e-05,0.9997164878155805
2015-05-20,4.960583034370502e-05,0.8004509032145561,7.807484168530605e-05,0.9208440285407292,4.9814596509402204e-05,4.800268927314473e-05,1.0042085005784744
2015-05-21,4.7917991249736124e-05,0.7955293150627393,7.829591004259131e-05,0.9041974635254832,4.872760074096709e-05,4.7440539778996246e-05,1.0168957310211835
2015-05-22,4.8649795894238564e-05,0.7940497290097416,7.969003992045479e-05,0.8758335944514802,4.9441340284327005e-05,4.912335758660822e-05,1.0162702509956918
2015-05-26,5.2044924254716454e-05,0.7943814691182608,8.620297666555022e-05,0.8316780805391346,5.320830525385716e-05,4.5452542383845774e-05,1.0223533997945107
2015-05-27,5.41376103742017e-05,0.7945338349722889,8.780846716581447e-05,0.8442138779901007,5.478102263641003e-05,4.4392687858222954e-05,1.0118847554918111
2015-05-28,5.2639353679274204e-05,0.7544874833184119,8.694736831008768e-05,0.8438514410989123,5.1042922731280446e-05,4.439042135162502e-05,0.9696722919943007
2015-05-29,4.7121939363217764e-05,0.7278571084092503,8.785992988804664e-05,0.8005560362587194,4.683312439583137e-05,4.163196776419937e-05,0.9938709023590859
2015-06-01,4.566975475334599e-05,0.712095092434592,8.759878262301789e-05,0.8062585405943915,4.504030967356959e-05,4.189546566111844e-05,0.9862174631071282
2015-06-02,4.848176142599366e-05,0.7017563100011097,8.718693722023e-05,0.8109574156510299,4.562482716296503e-05,4.234994929086536e-05,0.9410719788432259
2015-06-03,4.583723039523311e-05,0.6938393187416214,8.486878140632033e-05,0.8201763571457078,4.327549801331203e-05,4.385677994346044e-05,0.9441124090650229
2015-06-04,5.208668778062701e-05,0.6673259479109876,8.531125364956577e-05,0.8069016019825738,4.4484072988972643e-05,4.196731936346619e-05,0.8540391966624136
2015-06-05,5.356843740955158e-05,0.6495462049230842,8.608989609387548e-05,0.7542469417130487,4.411036288250616e-05,4.1901644342920576e-05,0.8234394172311812
2015-06-08,5.4875341169450945e-05,0.6364021626859637,8.74978448543315e-05,0.7134078329939929,4.409800491882664e-05,4.035290883529604e-05,0.8036032939213135
2015-06-10,5.7400521339002106e-05,0.6260997632829115,8.969367001910069e-05,0.6827278979166266,4.492440722091852e-05,3.6417327623289514e-05,0.7826480696159391
2015-06-11,5.7399555912391706e-05,0.6216584609827678,8.807567085193554e-05,0.6791412061153871,4.420120356321576e-05,3.627322689274789e-05,0.7700617689565327
2015-06-12,5.544172754801711e-05,0.6045168838171325,8.569307207210994e-05,0.6731669245084894,4.166771340161144e-05,3.556049790261741e-05,0.7515587129842547
2015-06-15,5.424960916028536e-05,0.594402717533776,8.337622041964476e-05,0.668938238880027,3.9976079039576084e-05,3.518137601006939e-05,0.7368915584527652
2015-06-16,5.423174022350414e-05,0.5821353660488732,8.267383119430053e-05,0.6689006437159297,3.897936740090093e-05,3.5664784807979606e-05,0.7187556076986664
2015-06-17,5.412494915971205e-05,0.5765392384486443,8.103028313624915e-05,0.723638777684703,3.818135167926811e-05,4.552239807447465e-05,0.705429792951906
2015-06-18,5.572982074389677e-05,0.5692763344459436,8.23255599275538e-05,0.7160213665111077,3.8559758004716837e-05,5.792290851597201e-05,0.6919052939702788
2015-06-19,6.241618085312648e-05,0.5727855039733213,8.690515241002893e-05,0.7580551668222926,4.218551708385379e-05,8.761628972041748e-05,0.6758746931844787
2015-06-22,6.257165974145031e-05,0.5913653306684289,8.344660978592591e-05,0.7772340148535686,4.273158934149228e-05,9.040586555524063e-05,0.682922420758242
2015-06-23,5.295413252336654e-05,0.5970267794659967,8.373977632028032e-05,0.7242047149455602,3.975663686215436e-05,0.00011043206439054219,0.7507749625510595
2015-06-24,5.124155217210486e-05,0.5856058077259965,8.193136762430274e-05,0.7165932863421152,3.794386929425313e-05,0.00011975257356031388,0.7404902405534314
2015-06-25,5.1531038942745836e-05,0.5807788074106844,9.056514850092226e-05,0.7093042183932703,3.967580633040394e-05,0.00011850318800226077,0.7699399652020641
2015-06-26,9.885673436567757e-05,0.6410157974759129,9.680701018888707e-05,0.7087231972872257,6.270833449587913e-05,0.00011914963789180797,0.6343354845600794
2015-06-29,0.00010219846828200267,0.6688102087405532,0.00010598123662054949,0.7113162851930772,6.960486224571937e-05,0.0001267484468970915,0.6810753959017692
2015-06-30,8.697755639475864e-05,0.6809163071138924,0.00010831444085386538,0.6998281049224968,6.609072519021511e-05,0.0001309688608861543,0.7598595307765833
2015-07-01,9.667073925185136e-05,0.6938300843969706,0.00010897473566847331,0.7001062140584338,7.121370133931307e-05,0.00012972873869276948,0.7366624264016811
2015-07-02,9.521395937942913e-05,0.7249386647565342,0.00011283177912380515,0.7072762210813421,7.513932584752476e-05,0.00013410245570882724,0.7891629162074162
2015-07-06,0.000172264093177785,0.7487645902801807,0.00011603251246731753,0.7067417701578148,0.0001058601554266575,0.0001449475488103957,0.6145224664864117
2015-07-07,0.00016730584927433944,0.7378125876662421,0.00012211344658604275,0.7057844082149768,0.00010545893163765638,0.00014624220328791012,0.630336190247182
2015-07-08,0.00018325021701855255,0.7235438790442728,0.00013053321490324088,0.6924655744944687,0.0001119045228775783,0.00014029315909631595,0.6106651588098742
2015-07-09,0.00017483634785152047,0.7087679947339562,0.0001337611758113643,0.6890810265426286,0.00010838894773455336,0.00013995795004369884,0.619945160525788
2015-07-10,0.0001852458943863911,0.7276466556060049,0.00013526140459732167,0.6985193374840819,0.00011518124799087827,0.00013905035489461586,0.6217749028792507
2015-07-13,0.00021177015433928543,0.7640802154768159,0.00013507691239204885,0.707267074935945,0.00012922956830425995,0.00014139322807159242,0.6102350385844083
2015-07-14,0.0001959846645507268,0.7919049866450243,0.00013366873410769077,0.711408076836157,0.0001281737351085223,0.00014328675910876574,0.653998798336321
2015-07-15,0.00017788056160659394,0.8065050357689812,0.00013492740667689452,0.7114526873598056,0.00012494572921162674,0.00014330405780316134,0.7024136200332025
2015-07-16,0.00018174519139179188,0.818395754661261,0.00013449497505079534,0.714386563961035,0.00012795223071687852,0.0001490241660569824,0.7040198958609543
2015-07-17,0.00017984339911716185,0.8240529655390632,0.00013570154146093304,0.7252934581832214,0.0001287344459559469,0.00015197959924531182,0.7158141282243047
2015-07-20,0.0001933298802508964,0.8298299545467439,0.00013411972372948873,0.7232206572231937,0.0001336241401612563,0.00015350123185616624,0.6911716905211124
2015-07-21,0.00019419877324157122,0.8284761051214096,0.00013602033550256964,0.7231369738527387,0.00013464962522386536,0.0001534243866578444,0.6933598136398605
2015-07-22,0.00018582236281108658,0.8306189189936803,0.00015226559736480956,0.7218292874585929,0.00013971778858872408,0.00015318873432749037,0.7518889894364652
2015-07-23,0.00018795658724473803,0.8331516039822415,0.00015076390483548645,0.7259760851787281,0.00014024955722594933,0.00015389450606385409,0.7461805903260553
2015-07-24,0.00019329917782205091,0.8322679409980107,0.00014936166569969777,0.7480507284071861,0.00014141573772336405,0.00016664977260646464,0.731589959754251
