Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_HYG,Predicted_Covariance,Future_Cov_45_HYG,Beta_Predicted
2015-04-08,4.177649686660928e-05,0.505351160453816,9.205208649133572e-06,0.2205592111330736,9.910055703772834e-06,8.203271627153327e-06,0.2372160532132518
2015-04-09,4.664355209638432e-05,0.4890040318146773,8.60027456171279e-06,0.2314862661757876,9.794097117493941e-06,8.848930568211532e-06,0.20997751408930868
2015-04-10,4.853778747139849e-05,0.503253570953531,8.17368320752724e-06,0.2346284978818785,1.002387757457924e-05,8.910455655309019e-06,0.2065169859768729
2015-04-13,4.467938122611643e-05,0.5055488210670535,7.809167517467511e-06,0.2495500939015196,9.4431969262367e-06,9.526853916383123e-06,0.21135469353180902
2015-04-14,4.646938254229903e-05,0.5109912568086037,7.884026689446275e-06,0.248348695100909,9.780723083926986e-06,9.475507343758005e-06,0.2104767171163513
2015-04-15,4.691423215315267e-05,0.52790476105459,7.973309633610992e-06,0.249615903806698,1.0210034274275272e-05,1.0005259065523328e-05,0.21763191691903563
2015-04-16,4.176974619173272e-05,0.534321580350033,7.994020055669272e-06,0.2321455707010464,9.763740986275988e-06,9.774995069405112e-06,0.23375150381470303
2015-04-17,4.332386275975345e-05,0.5464554425443503,8.233001099364663e-06,0.2357439769429032,1.0320421342048997e-05,9.307742030826874e-06,0.23821563186273303
2015-04-20,4.305137811564542e-05,0.5600940293623219,8.358072161846646e-06,0.2332356589638468,1.0624476258988945e-05,8.801655722290006e-06,0.24678597350471052
2015-04-21,4.4326391543702614e-05,0.5586767653040762,8.4289865342455e-06,0.2366727576027606,1.0798898995434684e-05,9.220210155076047e-06,0.24362233467138308
2015-04-22,3.760113128202133e-05,0.5510764947746293,8.70291555727889e-06,0.2448379818922408,9.968842347742505e-06,9.456796579261697e-06,0.26512080907813074
2015-04-23,3.981692672329287e-05,0.5455326648017316,8.759422472465191e-06,0.2456669424842366,1.018808041995361e-05,9.450391088055144e-06,0.2558730986636794
2015-04-24,4.472325784062566e-05,0.5421026074160817,8.937113750343777e-06,0.2547768438027896,1.083794280924214e-05,1.2260893502808724e-05,0.24233348223118895
2015-04-27,4.8016264703360416e-05,0.5354305968221466,9.14965616221686e-06,0.2640390142801905,1.1222762132402644e-05,1.2673355094228117e-05,0.23372834604556858
2015-04-28,4.837591330570472e-05,0.5313052105137874,9.909334458576987e-06,0.2442879712654855,1.1632710154523049e-05,1.2048469804308412e-05,0.24046492065197378
2015-04-29,4.7158652268819175e-05,0.5455752193722443,1.0472711633395706e-05,0.2426170128130211,1.2124529685493588e-05,1.1890467990042853e-05,0.2571008521698192
2015-04-30,4.7296624411946914e-05,0.5566875204133832,1.0609165947990856e-05,0.2566854878149419,1.2470020858415532e-05,1.2058106216502074e-05,0.2636556205323114
2015-05-01,5.0018555724514286e-05,0.5492138399428819,1.0813858739096288e-05,0.2803398051532351,1.2773131770834539e-05,1.2665267916301027e-05,0.25536786470174666
2015-05-04,4.992916004912971e-05,0.5532601561861757,1.1115337256249176e-05,0.279459333897769,1.3033703802959377e-05,1.426528421881873e-05,0.26104392283255645
2015-05-05,5.102770643270727e-05,0.5717708776464011,1.086398092462195e-05,0.2940639417374598,1.346230894023271e-05,1.4248901330954722e-05,0.263823516308461
2015-05-06,5.61480236098465e-05,0.5852464548503622,1.0774454520845083e-05,0.3057364997374251,1.439473501912299e-05,1.584079402581139e-05,0.25637117913797114
2015-05-07,5.2055366505413186e-05,0.5919106443133806,1.0703751563428403e-05,0.2977903202851634,1.3971946514364396e-05,1.613556594211724e-05,0.2684054969224252
2015-05-08,4.9463315458690945e-05,0.6148634494473618,1.2641677763862198e-05,0.2684567759617787,1.5375266308767943e-05,1.3616417075445896e-05,0.31084180601699707
2015-05-11,4.237087867236375e-05,0.6096715850866218,1.3297710745348875e-05,0.2586832918854767,1.4471652665445918e-05,1.2988033215735272e-05,0.3415471455607315
2015-05-12,4.7490306282055044e-05,0.6164937725714476,1.4355692317568232e-05,0.2600018151719125,1.6096937212505052e-05,1.3363639043344037e-05,0.33895206143548356
2015-05-13,4.663897325113825e-05,0.6118207623125527,1.5620837696441496e-05,0.2593275873666783,1.6513946043637966e-05,1.3331056678699169e-05,0.35408039440994626
2015-05-14,4.9144732522979803e-05,0.6242623812232306,1.6791503249064998e-05,0.2457602433164027,1.7932896476904484e-05,1.2050482734605644e-05,0.36489966586997213
2015-05-15,5.102390807027307e-05,0.6242907722830164,1.757829019730326e-05,0.2447481444872788,1.8696576475480408e-05,1.2080604648132876e-05,0.36642776264276744
2015-05-18,5.1224895533544154e-05,0.6211441053115047,1.8231607244259148e-05,0.2513340216039503,1.8982149391670515e-05,1.2362054683946762e-05,0.3705649214890097
2015-05-19,5.107054978153525e-05,0.64166182480186,1.908874746059007e-05,0.2473593555643155,2.003457734101752e-05,1.2330787225177282e-05,0.39229218065439936
2015-05-20,4.960583034370502e-05,0.6308585382852552,1.7220888697706097e-05,0.2454030041636604,1.843852290169243e-05,1.2792616111364933e-05,0.3717007209422164
2015-05-21,4.7917991249736124e-05,0.6035229586500984,1.4106301793827882e-05,0.2478290588160849,1.5690966067346254e-05,1.3002850370000197e-05,0.32745458768438385
2015-05-22,4.8649795894238564e-05,0.595491130333778,1.1676443612194816e-05,0.2657045772225702,1.4192898653891047e-05,1.4902717870141963e-05,0.29173603697630035
2015-05-26,5.2044924254716454e-05,0.595014113276011,1.0507005396059441e-05,0.2861847509739745,1.3914126103188333e-05,1.5640456118336662e-05,0.26734837839498626
2015-05-27,5.41376103742017e-05,0.5999104725579267,1.0948732456973831e-05,0.2860629488281341,1.4605549678554093e-05,1.5042518876098057e-05,0.26978563659533267
2015-05-28,5.2639353679274204e-05,0.6068882635740627,1.110253750439622e-05,0.2866325400419557,1.4671520928016993e-05,1.5078174434328415e-05,0.2787177254760565
2015-05-29,4.7121939363217764e-05,0.5963899818156311,1.1060962901355209e-05,0.3036552968738085,1.361565020074558e-05,1.5791233790401604e-05,0.28894503037737074
2015-06-01,4.566975475334599e-05,0.5926344857406405,1.1345160726551401e-05,0.3046694877971489,1.3489833392248569e-05,1.5831485089864312e-05,0.2953778373697143
2015-06-02,4.848176142599366e-05,0.5912555721949482,1.1128227574369967e-05,0.3018977191885568,1.3733380124340327e-05,1.576575150792498e-05,0.28326900096862256
2015-06-03,4.583723039523311e-05,0.580738103483585,1.1395105645830256e-05,0.3119501278639088,1.327237623452302e-05,1.6680715058250776e-05,0.2895544979502796
2015-06-04,5.208668778062701e-05,0.5967998296720052,1.1729713403947195e-05,0.3135487226996415,1.4751485667728292e-05,1.6307811695021043e-05,0.2832102845521101
2015-06-05,5.356843740955158e-05,0.6029338174994974,1.1725023406481135e-05,0.3103809993196334,1.5110575029892866e-05,1.7242992347775857e-05,0.28207981715738
2015-06-08,5.4875341169450945e-05,0.6025312408147431,1.163631281222798e-05,0.320944061182173,1.5225651330553628e-05,1.8153748589725453e-05,0.27745889148165764
2015-06-10,5.7400521339002106e-05,0.604349312290112,1.0534916091630617e-05,0.3294720920291031,1.4861460486898213e-05,1.7574341336817e-05,0.25890810989551505
2015-06-11,5.7399555912391706e-05,0.6031638542355825,1.0562341512058579e-05,0.3271809140522199,1.4851478012437835e-05,1.7474874773503813e-05,0.2587385525265296
2015-06-12,5.544172754801711e-05,0.6324102557168179,1.024143302146582e-05,0.3231294543886364,1.506945846804419e-05,1.7069531889806964e-05,0.27180715923746773
2015-06-15,5.424960916028536e-05,0.6477611562693727,9.927109367102056e-06,0.3177056832298718,1.5032271520048445e-05,1.6709050929663876e-05,0.2770945588867607
2015-06-16,5.423174022350414e-05,0.6775878011833355,1.0227546402613463e-05,0.2992240110323259,1.595798594530484e-05,1.5954178042890967e-05,0.2942554651489612
2015-06-17,5.412494915971205e-05,0.6964076971805658,9.776663836179068e-06,0.2838075294786379,1.601982083226566e-05,1.7853658112126305e-05,0.29597849200734266
2015-06-18,5.572982074389677e-05,0.7152848742684347,9.749100709864921e-06,0.2282855741902316,1.667266955778056e-05,1.8467276324123045e-05,0.29916962472208314
2015-06-19,6.241618085312648e-05,0.6989787854709952,1.000723571371629e-05,0.217539961569573,1.7469064774305364e-05,2.5143347256039702e-05,0.2798803857514509
2015-06-22,6.257165974145031e-05,0.6939993003718944,1.039740079722277e-05,0.2052363179858897,1.7701507883410216e-05,2.3872561694794678e-05,0.28289976574944414
2015-06-23,5.295413252336654e-05,0.6859478703836761,1.0632781651947457e-05,0.2128041989454122,1.627662991234145e-05,3.2449950291036014e-05,0.3073722320946193
2015-06-24,5.124155217210486e-05,0.6913190052444952,1.1108470909854693e-05,0.2224478792957254,1.6493650046395824e-05,3.717409378013511e-05,0.32188037534457675
2015-06-25,5.1531038942745836e-05,0.6939469550620195,1.1526124371589365e-05,0.2222239178462286,1.6912288345407325e-05,3.7126866064300655e-05,0.32819614532122904
2015-06-26,9.885673436567757e-05,0.702555441488485,1.2069935784970872e-05,0.221777166526576,2.42681243482418e-05,3.728489371514586e-05,0.24548782138071049
2015-06-29,0.00010219846828200267,0.7312969153336112,1.2274099986171211e-05,0.2193762338620766,2.5900655969251847e-05,3.909034209810578e-05,0.2534348743640906
2015-06-30,8.697755639475864e-05,0.737752847195793,1.2570776320644801e-05,0.21835335025421,2.439470354297302e-05,4.0863591148052335e-05,0.28047124515955096
2015-07-01,9.667073925185136e-05,0.7190742142306255,1.2319129183136892e-05,0.2251182927039507,2.481482632217983e-05,4.171411649078083e-05,0.25669428530520516
2015-07-02,9.521395937942913e-05,0.7144414064635147,1.2310682900859475e-05,0.2203549898057661,2.4460087248601105e-05,4.178020464970244e-05,0.25689602037372766
2015-07-06,0.000172264093177785,0.7347473680886579,1.2454473571965512e-05,0.2208423266856543,3.403283341524537e-05,4.5293139981696714e-05,0.197561968878342
2015-07-07,0.00016730584927433944,0.7613547407717226,1.261259270078105e-05,0.2184800987696074,3.4973959628067336e-05,4.527021374620018e-05,0.20904206146862717
2015-07-08,0.00018325021701855255,0.7738333519176824,1.3124268980557644e-05,0.217678952116106,3.7949604472307046e-05,4.410164055222352e-05,0.20709173003852413
2015-07-09,0.00017483634785152047,0.7818204208932031,1.3819874267163724e-05,0.2163561684620961,3.843040123616246e-05,4.394369406627495e-05,0.21980784721492483
2015-07-10,0.0001852458943863911,0.7934607625405614,1.42607354293868e-05,0.2113343657399972,4.078220584906426e-05,4.206915539864299e-05,0.22015173930926418
2015-07-13,0.00021177015433928543,0.7927496958201223,1.4382642044950446e-05,0.2089281004259372,4.3750981119712084e-05,4.176784075063072e-05,0.2065965398014344
2015-07-14,0.0001959846645507268,0.7693630644583536,1.2492111279871343e-05,0.2043488662024521,3.806802097956354e-05,4.115849639481048e-05,0.19423979456163204
2015-07-15,0.00017788056160659394,0.7606871186216624,1.1454882059437734e-05,0.2040862004542003,3.4337258581853094e-05,4.110797694116413e-05,0.193035474318967
2015-07-16,0.00018174519139179188,0.7608359207398554,1.2088837540106249e-05,0.1991870202095667,3.566274297524958e-05,4.15512847995345e-05,0.1962238599114882
2015-07-17,0.00017984339911716185,0.7572278011159993,1.2843101223613581e-05,0.1980250931340775,3.63922371841744e-05,4.1494617048413775e-05,0.2023551454366479
2015-07-20,0.0001933298802508964,0.7401530222798105,1.2289082522960954e-05,0.2042300878925129,3.607702672332623e-05,4.3347171793958965e-05,0.18660864361218654
2015-07-21,0.00019419877324157122,0.7411024098774263,1.1849258511300678e-05,0.2040603721204867,3.555060973298494e-05,4.32944774859937e-05,0.18306299849156196
2015-07-22,0.00018582236281108658,0.7450120380500979,1.2545384129472386e-05,0.2048522112753117,3.5971144911483365e-05,4.347433875942951e-05,0.1935781268051837
2015-07-23,0.00018795658724473803,0.7416347036615464,1.2408028146584295e-05,0.2044064233126928,3.581543284629814e-05,4.333066363231696e-05,0.19055162349624338
2015-07-24,0.00019329917782205091,0.7419967753232434,1.2126444327127958e-05,0.227308492386256,3.592392325210071e-05,5.063949158681656e-05,0.18584622892277314
