Feature,Gain,Window_Start
MA_5d_WMB,0.000980,935
Close_WMT,0.011090,935
Volume_WMT,0.000009,935
Log_Return_WMT,0.000108,935
Beta_45d_WMT,0.000619,935
Variance_5d_MA_WMT,0.001716,935
MA_45d_WMT,0.458875,935
MA_5d_WMT,0.006497,935
Close_WW,0.000140,935
Volume_WW,0.002942,935
Log_Return_WW,0.000337,935
Beta_45d_WW,0.000125,935
Variance_45d_WW,0.000487,935
Variance_45d_MA_WW,0.008448,935
Variance_5d_MA_WW,0.000088,935
MA_45d_WW,0.000007,935
MA_5d_WW,0.001220,935
Close_XLB,0.000045,935
Volume_XLB,0.000426,935
Adj_Close_XLB,0.004697,935
Log_Return_XLB,0.002719,935
Beta_45d_XLB,0.001503,935
Variance_45d_XLB,0.005313,935
Variance_5d_MA_XLB,0.024156,935
Volume_XLE,0.001852,935
Log_Return_XLE,0.003246,935
Beta_45d_XLE,0.373628,935
Variance_5d_MA_XLE,0.025682,935
MA_45d_XLE,0.013947,935
MA_5d_XLE,0.000082,935
Beta_45d_XLF,0.004294,935
Variance_45d_XLF,0.081718,935
Variance_45d_MA_XLF,0.003869,935
MA_45d_XLF,0.019971,935
Volume_XLI,0.000087,935
Beta_45d_XLI,0.650481,935
Variance_45d_XLI,0.068313,935
Variance_45d_MA_XLI,0.005805,935
Variance_5d_MA_XLI,0.000127,935
MA_45d_XLI,0.001746,935
Volume_XLK,0.002355,935
Beta_45d_XLK,0.075505,935
Variance_45d_XLK,0.072910,935
MA_45d_XLK,0.387804,935
MA_5d_XLK,0.000195,935
Close_XLP,0.000920,935
Volume_XLP,0.000184,935
Log_Return_XLP,0.003880,935
Variance_45d_XLP,0.014118,935
Variance_45d_MA_XLP,0.192039,935
Variance_5d_MA_XLP,0.001206,935
MA_45d_XLP,0.008133,935
MA_5d_XLP,0.003002,935
Volume_XLU,0.000050,935
Log_Return_XLU,0.002647,935
Beta_45d_XLU,0.000955,935
Variance_45d_XLU,0.354874,935
MA_5d_XLU,0.000105,935
Volume_XLV,0.000275,935
Log_Return_XLV,0.001166,935
Variance_45d_XLV,0.125429,935
Variance_5d_MA_XLV,0.003786,935
MA_45d_XLV,0.012319,935
MA_5d_XLV,0.013045,935
Volume_XLY,0.000423,935
Log_Return_XLY,0.000728,935
Variance_45d_XLY,0.043708,935
Variance_45d_MA_XLY,0.000082,935
MA_45d_XLY,0.000025,935
Volume_XOM,0.000185,935
Log_Return_XOM,0.000068,935
Variance_45d_XOM,0.024500,935
Variance_45d_MA_XOM,0.003784,935
Variance_5d_MA_XOM,0.000077,935
MA_5d_XOM,0.000040,935
Volume_XOP,0.000092,935
Log_Return_XOP,0.000909,935
Beta_45d_XOP,0.011503,935
Variance_45d_XOP,0.003967,935
Variance_45d_MA_XOP,0.035412,935
Variance_5d_MA_XOP,0.302240,935
MA_45d_XOP,0.006513,935
MA_5d_XOP,0.000091,935
Close,0.014207,940
Volume,0.000072,940
Adj_Close,0.000884,940
Log_Return,0.000052,940
Variance_45d,0.018025,940
MA_45d,0.000023,940
RQ_daily,0.015054,940
RV_x_RQ,0.012854,940
HAR_Pred,0.016687,940
Close_AABA,0.035729,940
Volume_AABA,0.000214,940
Log_Return_AABA,0.000164,940
Beta_45d_AABA,0.004376,940
Variance_45d_AABA,0.030707,940
Variance_5d_MA_AABA,0.018512,940
MA_45d_AABA,0.086277,940
MA_5d_AABA,0.000194,940
Close_AAPL,0.006055,940
Volume_AAPL,0.000580,940
Adj_Close_AAPL,0.000007,940
Log_Return_AAPL,0.001720,940
Beta_45d_AAPL,0.008491,940
Variance_45d_AAPL,0.000072,940
Variance_5d_MA_AAPL,0.001735,940
MA_5d_AAPL,0.000476,940
Close_ABT,0.062517,940
Volume_ABT,0.002397,940
Log_Return_ABT,0.000655,940
Beta_45d_ABT,0.001037,940
Variance_45d_ABT,0.013980,940
Variance_5d_MA_ABT,0.060296,940
MA_45d_ABT,0.005591,940
Close_ACN,0.018497,940
Volume_ACN,0.000257,940
Adj_Close_ACN,0.000334,940
Log_Return_ACN,0.000509,940
Beta_45d_ACN,0.005910,940
Variance_45d_ACN,0.001737,940
Variance_45d_MA_ACN,0.000262,940
Variance_5d_MA_ACN,0.000231,940
MA_45d_ACN,0.002234,940
MA_5d_ACN,0.000046,940
Close_AET,0.010098,940
Volume_AET,0.000106,940
Log_Return_AET,0.000668,940
Beta_45d_AET,0.046245,940
Variance_45d_AET,0.020099,940
Variance_5d_MA_AET,0.000202,940
MA_45d_AET,0.001882,940
MA_5d_AET,0.003574,940
Close_AGG,0.000475,940
Volume_AGG,0.009545,940
Log_Return_AGG,0.000535,940
Variance_45d_AGG,0.003583,940
Variance_5d_MA_AGG,0.115831,940
MA_45d_AGG,0.000797,940
MA_5d_AGG,0.000081,940
Volume_AGN,0.000134,940
Log_Return_AGN,0.000137,940
MA_45d_AGN,0.000210,940
MA_5d_AGN,0.002118,940
Volume_AIG,0.000621,940
Log_Return_AIG,0.000215,940
Beta_45d_AIG,0.000511,940
Variance_45d_AIG,0.000155,940
Volume_ALXN,0.000904,940
Log_Return_ALXN,0.006944,940
Variance_45d_ALXN,0.011814,940
Variance_45d_MA_ALXN,0.006520,940
MA_45d_ALXN,0.004173,940
MA_5d_ALXN,0.053549,940
Volume_AMGN,0.000063,940
Log_Return_AMGN,0.000124,940
Beta_45d_AMGN,0.312552,940
Variance_45d_AMGN,0.071284,940
Variance_5d_MA_AMGN,0.265918,940
MA_45d_AMGN,0.001799,940
MA_5d_AMGN,0.060404,940
Close_AMJ,0.009836,940
Volume_AMJ,0.001555,940
Adj_Close_AMJ,0.000108,940
Log_Return_AMJ,0.001150,940
Beta_45d_AMJ,0.000962,940
Variance_45d_AMJ,0.034466,940
Variance_45d_MA_AMJ,0.730855,940
Variance_5d_MA_AMJ,0.000372,940
MA_45d_AMJ,0.000072,940
MA_5d_AMJ,0.000108,940
Close_AMLP,0.019441,940
Volume_AMLP,0.000153,940
Beta_45d_AMLP,0.157619,940
Variance_45d_AMLP,0.242258,940
Variance_5d_MA_AMLP,0.085255,940
MA_45d_AMLP,0.045344,940
Log_Return_AMZN,0.000475,940
MA_45d_AMZN,0.056801,940
MA_5d_AMZN,0.000300,940
Volume_ANDV,0.001402,940
Adj_Close_ANDV,0.004226,940
Log_Return_ANDV,0.001541,940
Beta_45d_ANDV,0.095697,940
Variance_45d_ANDV,0.000986,940
MA_45d_ANDV,0.004753,940
MA_5d_ANDV,0.000487,940
Volume_APC,0.002756,940
Log_Return_APC,0.001856,940
Beta_45d_APC,0.021906,940
Variance_45d_APC,0.008615,940
MA_45d_APC,0.007264,940
MA_5d_APC,0.027322,940
Close_ATVI,0.258645,940
Volume_ATVI,0.001347,940
Log_Return_ATVI,0.000179,940
Beta_45d_ATVI,0.000305,940
Variance_45d_ATVI,0.001812,940
Variance_5d_MA_ATVI,0.014280,940
MA_45d_ATVI,0.016453,940
MA_5d_ATVI,0.001895,940
Volume_AVGO,0.000670,940
Log_Return_AVGO,0.000353,940
Variance_5d_MA_AVGO,0.014122,940
MA_45d_AVGO,0.011244,940
MA_5d_AVGO,0.000329,940
Close_AXP,0.000535,940
Volume_AXP,0.001110,940
Log_Return_AXP,0.001056,940
Variance_45d_AXP,0.000194,940
Variance_45d_MA_AXP,0.005553,940
Variance_5d_MA_AXP,0.000069,940
MA_45d_AXP,0.002523,940
MA_5d_AXP,0.000058,940
Close_BAC,0.002597,940
Volume_BAC,0.005768,940
Log_Return_BAC,0.001718,940
Beta_45d_BAC,0.055702,940
Variance_45d_BAC,0.000195,940
MA_5d_BAC,0.000132,940
Close_BA,0.000079,940
Volume_BA,0.000310,940
Log_Return_BA,0.000331,940
Beta_45d_BA,0.001130,940
Variance_5d_MA_BA,0.016324,940
MA_5d_BA,0.000128,940
Volume_BDX,0.000161,940
Log_Return_BDX,0.000287,940
Beta_45d_BDX,0.000024,940
Variance_45d_BDX,0.004467,940
Variance_5d_MA_BDX,0.088740,940
MA_45d_BDX,1.764147,940
MA_5d_BDX,0.019528,940
Volume_BHC,0.000219,940
Log_Return_BHC,0.000738,940
Variance_45d_BHC,0.003133,940
MA_45d_BHC,0.011500,940
MA_5d_BHC,0.000041,940
Close_BIDU,0.000098,940
Volume_BIDU,0.000409,940
Log_Return_BIDU,0.000026,940
Variance_45d_BIDU,0.000284,940
Variance_5d_MA_BIDU,0.000202,940
MA_5d_BIDU,0.001018,940
Volume_BIIB,0.000304,940
Log_Return_BIIB,0.000158,940
MA_5d_BIIB,0.001724,940
Volume_BKNG,0.002206,940
Adj_Close_BKNG,0.000212,940
Log_Return_BKNG,0.000276,940
SPY_Return_BKNG,0.000122,940
Beta_45d_BKNG,0.000473,940
Variance_45d_BKNG,0.001996,940
Variance_45d_MA_BKNG,0.000004,940
Variance_5d_MA_BKNG,0.002101,940
MA_45d_BKNG,0.001714,940
MA_5d_BKNG,0.002980,940
Volume_BK,0.001655,940
Adj_Close_BK,0.127981,940
Log_Return_BK,0.000021,940
SPY_Return_BK,0.000031,940
Beta_45d_BK,0.000026,940
Variance_45d_BK,0.002465,940
Variance_45d_MA_BK,0.000115,940
Variance_5d_MA_BK,0.024835,940
MA_45d_BK,0.011878,940
MA_5d_BK,0.000517,940
Close_BLK,0.034129,940
Volume_BLK,0.000558,940
Log_Return_BLK,0.000635,940
SPY_Return_BLK,0.000123,940
Beta_45d_BLK,0.000003,940
Variance_45d_BLK,0.000100,940
Variance_5d_MA_BLK,0.000064,940
MA_45d_BLK,0.019785,940
MA_5d_BLK,0.000148,940
Volume_BMY,0.001131,940
Log_Return_BMY,0.000123,940
Beta_45d_BMY,0.000137,940
Variance_5d_MA_BMY,0.000090,940
MA_45d_BMY,0.001305,940
MA_5d_BMY,0.000823,940
Close_BND,0.002204,940
Volume_BND,0.002105,940
Adj_Close_BND,0.003230,940
Log_Return_BND,0.000157,940
Beta_45d_BND,0.001626,940
Variance_45d_BND,0.000131,940
Variance_5d_MA_BND,0.016695,940
MA_5d_BND,0.001000,940
Close_BP,0.000484,940
Volume_BP,0.004976,940
Log_Return_BP,0.000340,940
Beta_45d_BP,0.005998,940
Variance_45d_MA_BP,0.000958,940
Variance_5d_MA_BP,0.089804,940
Volume_BRCM,0.000091,940
Adj_Close_BRCM,0.001418,940
Log_Return_BRCM,0.000711,940
Beta_45d_BRCM,0.001739,940
Variance_45d_BRCM,0.014549,940
Variance_45d_MA_BRCM,0.000063,940
Variance_5d_MA_BRCM,0.041541,940
MA_45d_BRCM,0.070643,940
MA_5d_BRCM,0.001564,940
Volume_BRK.B,0.000077,940
Log_Return_BRK.B,0.000291,940
Beta_45d_BRK.B,2.729421,940
Variance_45d_BRK.B,0.006090,940
Variance_45d_MA_BRK.B,0.148148,940
Variance_5d_MA_BRK.B,0.015937,940
MA_45d_BRK.B,0.000010,940
Close_CAT,0.084550,940
Volume_CAT,0.000674,940
Log_Return_CAT,0.000445,940
Beta_45d_CAT,0.004482,940
Variance_45d_CAT,0.003266,940
Variance_45d_MA_CAT,0.001498,940
Variance_5d_MA_CAT,0.000965,940
MA_45d_CAT,0.000897,940
MA_5d_CAT,0.000479,940
Close_CB,0.097242,940
Volume_CB,0.001411,940
Log_Return_CB,0.003029,940
Beta_45d_CB,0.031278,940
Variance_45d_CB,0.004210,940
Variance_45d_MA_CB,0.058420,940
MA_45d_CB,0.016378,940
MA_5d_CB,0.000671,940
Close_CELG,0.001486,940
Volume_CELG,0.001868,940
Log_Return_CELG,0.000037,940
Beta_45d_CELG,0.020220,940
Variance_45d_CELG,0.024601,940
Variance_45d_MA_CELG,0.003108,940
Variance_5d_MA_CELG,0.047948,940
MA_5d_CELG,0.000315,940
Close_CMCS.A,0.031998,940
Volume_CMCS.A,0.000205,940
Log_Return_CMCS.A,0.000060,940
Variance_45d_CMCS.A,0.335561,940
Variance_45d_MA_CMCS.A,0.016398,940
MA_45d_CMCS.A,0.013218,940
MA_5d_CMCS.A,0.000121,940
Close_CMG,0.001050,940
Volume_CMG,0.002198,940
Log_Return_CMG,0.000061,940
Beta_45d_CMG,0.017602,940
Variance_45d_CMG,0.020599,940
Variance_5d_MA_CMG,0.000597,940
MA_45d_CMG,0.003768,940
MA_5d_CMG,0.001300,940
Close_COP,0.002092,940
Volume_COP,0.000738,940
Adj_Close_COP,0.010758,940
Log_Return_COP,0.013674,940
Beta_45d_COP,0.993806,940
Variance_45d_COP,0.000022,940
Variance_45d_MA_COP,0.060768,940
Variance_5d_MA_COP,1.105945,940
MA_45d_COP,0.001216,940
MA_5d_COP,0.004332,940
Close_COST,0.000090,940
Volume_COST,0.000204,940
Log_Return_COST,0.000435,940
Beta_45d_COST,0.108861,940
Variance_45d_COST,0.251890,940
Variance_5d_MA_COST,0.002783,940
MA_45d_COST,0.000069,940
MA_5d_COST,0.001351,940
Volume_CRM,0.000180,940
Adj_Close_CRM,0.002185,940
Log_Return_CRM,0.000318,940
Beta_45d_CRM,0.001393,940
Variance_45d_CRM,1.138782,940
Variance_45d_MA_CRM,0.002528,940
Variance_5d_MA_CRM,0.969633,940
MA_45d_CRM,0.000404,940
MA_5d_CRM,0.000190,940
Volume_CSCO,0.000246,940
Log_Return_CSCO,0.000718,940
Beta_45d_CSCO,0.050344,940
Variance_45d_CSCO,0.000556,940
MA_45d_CSCO,0.000111,940
MA_5d_CSCO,0.000912,940
Volume_CVS,0.000241,940
Log_Return_CVS,0.000978,940
Beta_45d_CVS,0.001010,940
Variance_45d_CVS,0.000030,940
MA_45d_CVS,0.003170,940
MA_5d_CVS,0.003210,940
Close_CVX,0.001920,940
Volume_CVX,0.005678,940
Log_Return_CVX,0.000705,940
Beta_45d_CVX,0.191802,940
Variance_45d_MA_CVX,0.014137,940
MA_5d_CVX,0.000449,940
Volume_C,0.001756,940
Log_Return_C,0.001197,940
Beta_45d_C,0.063607,940
Variance_45d_C,0.001218,940
Variance_45d_MA_C,0.022690,940
MA_45d_C,0.001245,940
MA_5d_C,0.000080,940
Volume_DAL,0.000441,940
Log_Return_DAL,0.000087,940
Beta_45d_DAL,0.001153,940
Variance_45d_MA_DAL,0.002812,940
Variance_5d_MA_DAL,0.000410,940
MA_5d_DAL,0.000115,940
Volume_DD,0.000232,940
Log_Return_DD,0.000189,940
Beta_45d_DD,0.001236,940
Variance_45d_DD,0.014449,940
Variance_5d_MA_DD,0.031261,940
MA_45d_DD,0.035049,940
Volume_DIA,0.000535,940
Log_Return_DIA,0.001963,940
Beta_45d_DIA,0.067847,940
Variance_45d_DIA,0.419441,940
Variance_5d_MA_DIA,0.000071,940
MA_45d_DIA,0.029531,940
MA_5d_DIA,0.000053,940
Volume_DIS,0.000455,940
Log_Return_DIS,0.000263,940
Beta_45d_DIS,0.000079,940
Variance_45d_MA_DIS,0.039180,940
MA_45d_DIS,0.000022,940
MA_5d_DIS,0.003604,940
Volume_DOW,0.001954,940
Log_Return_DOW,0.000158,940
Beta_45d_DOW,0.004681,940
MA_45d_DOW,0.071220,940
Close_DUK,0.001849,940
Volume_DUK,0.000221,940
Log_Return_DUK,0.006049,940
Variance_45d_MA_DUK,0.069191,940
MA_5d_DUK,0.001698,940
Close_DXJ,0.001402,940
Volume_DXJ,0.000325,940
Log_Return_DXJ,0.001731,940
Variance_5d_MA_DXJ,0.000179,940
MA_45d_DXJ,0.000011,940
MA_5d_DXJ,0.000174,940
Close_EEM,0.000025,940
Volume_EEM,0.000192,940
Adj_Close_EEM,0.000019,940
Log_Return_EEM,0.003940,940
Beta_45d_EEM,0.000250,940
Variance_45d_EEM,0.000124,940
Variance_45d_MA_EEM,0.016126,940
Variance_5d_MA_EEM,0.000525,940
MA_5d_EEM,0.000011,940
Close_EFA,0.000342,940
Volume_EFA,0.001087,940
Adj_Close_EFA,0.000095,940
Log_Return_EFA,0.000026,940
SPY_Return_EFA,0.000035,940
Beta_45d_EFA,0.000049,940
Variance_45d_EFA,0.001409,940
Variance_45d_MA_EFA,0.005643,940
Variance_5d_MA_EFA,0.001438,940
MA_45d_EFA,0.010583,940
MA_5d_EFA,0.000961,940
Close_EOG,0.041467,940
Volume_EOG,0.004361,940
Adjustment Factor_EOG,0.000003,940
Adj_Close_EOG,0.000415,940
Log_Return_EOG,0.000068,940
SPY_Return_EOG,0.000022,940
Beta_45d_EOG,0.000046,940
Variance_45d_EOG,0.001786,940
Variance_45d_MA_EOG,0.402740,940
Variance_5d_MA_EOG,0.076259,940
MA_45d_EOG,0.116936,940
MA_5d_EOG,0.009744,940
Close_EPD,0.034333,940
Volume_EPD,0.001167,940
Log_Return_EPD,0.000456,940
Beta_45d_EPD,0.019031,940
Variance_45d_EPD,0.000863,940
Variance_5d_MA_EPD,0.035724,940
MA_5d_EPD,0.000349,940
Volume_ESRX,0.000088,940
Adj_Close_ESRX,0.010378,940
Log_Return_ESRX,0.000243,940
Beta_45d_ESRX,0.037846,940
Variance_45d_ESRX,0.003336,940
Variance_45d_MA_ESRX,0.074997,940
Variance_5d_MA_ESRX,0.007364,940
MA_45d_ESRX,0.065911,940
MA_5d_ESRX,0.017886,940
Volume_EWG,0.000150,940
Log_Return_EWG,0.000641,940
Beta_45d_EWG,0.019704,940
Variance_45d_MA_EWG,0.248601,940
Variance_5d_MA_EWG,0.000218,940
MA_45d_EWG,0.001203,940
MA_5d_EWG,0.004947,940
Volume_EWJ,0.000130,940
Variance_45d_MA_EWJ,0.479826,940
Variance_5d_MA_EWJ,0.005247,940
MA_5d_EWJ,0.000289,940
Close_EWZ,0.009409,940
Volume_EWZ,0.000458,940
Log_Return_EWZ,0.000825,940
Beta_45d_EWZ,0.000046,940
Variance_5d_MA_EWZ,0.092329,940
MA_45d_EWZ,0.064024,940
MA_5d_EWZ,0.000873,940
Volume_EXPE,0.000258,940
Log_Return_EXPE,0.001969,940
Variance_45d_EXPE,0.000619,940
Variance_5d_MA_EXPE,0.237108,940
MA_45d_EXPE,0.000044,940
MA_5d_EXPE,0.000153,940
Volume_EZU,0.000516,940
Log_Return_EZU,0.000146,940
Beta_45d_EZU,0.007235,940
Variance_45d_EZU,0.000052,940
Variance_5d_MA_EZU,0.017781,940
MA_45d_EZU,0.005774,940
MA_5d_EZU,0.000792,940
Volume_FDX,0.000203,940
Log_Return_FDX,0.000072,940
Beta_45d_FDX,0.057675,940
Variance_45d_FDX,0.001332,940
Variance_5d_MA_FDX,0.000045,940
MA_45d_FDX,0.001525,940
MA_5d_FDX,0.006034,940
Close_FXI,0.001148,940
Volume_FXI,0.000087,940
Adj_Close_FXI,0.000071,940
Log_Return_FXI,0.000278,940
Beta_45d_FXI,0.031701,940
Variance_5d_MA_FXI,0.004875,940
MA_45d_FXI,0.180907,940
MA_5d_FXI,0.000496,940
Volume_F,0.000712,940
Adj_Close_F,0.129453,940
Log_Return_F,0.000323,940
Beta_45d_F,0.002465,940
Variance_45d_F,0.000086,940
Variance_5d_MA_F,0.001292,940
MA_45d_F,0.000276,940
MA_5d_F,0.000159,940
Close_GDX,0.000175,940
Volume_GDX,0.000832,940
Log_Return_GDX,0.000098,940
Beta_45d_GDX,0.001534,940
Variance_45d_GDX,0.004817,940
MA_45d_GDX,0.000485,940
MA_5d_GDX,0.000616,940
Volume_GE,0.000126,940
Log_Return_GE,0.000372,940
Beta_45d_GE,0.015492,940
Variance_5d_MA_GE,0.030634,940
MA_45d_GE,0.000109,940
MA_5d_GE,0.000060,940
Close_GILD,0.000167,940
Volume_GILD,0.000428,940
Log_Return_GILD,0.007273,940
Beta_45d_GILD,0.035083,940
Variance_45d_GILD,0.040855,940
Variance_45d_MA_GILD,2.408961,940
MA_45d_GILD,0.006872,940
MA_5d_GILD,0.002250,940
Volume_GLD,0.000342,940
Log_Return_GLD,0.000077,940
Variance_45d_GLD,0.000348,940
Variance_5d_MA_GLD,0.087127,940
MA_5d_GLD,0.010777,940
Close_GOOG.L,0.000746,940
Volume_GOOG.L,0.000720,940
Log_Return_GOOG.L,0.000030,940
Variance_45d_GOOG.L,0.020194,940
Variance_45d_MA_GOOG.L,0.000280,940
Variance_5d_MA_GOOG.L,0.041811,940
MA_45d_GOOG.L,0.047109,940
MA_5d_GOOG.L,0.000649,940
Close_GS,0.033880,940
Volume_GS,0.000813,940
Log_Return_GS,0.000108,940
Beta_45d_GS,0.000089,940
MA_45d_GS,0.000169,940
MA_5d_GS,0.000291,940
Volume_HAL,0.005980,940
Log_Return_HAL,0.000614,940
Beta_45d_HAL,0.001967,940
Variance_45d_HAL,0.001064,940
Variance_45d_MA_HAL,0.011478,940
Variance_5d_MA_HAL,0.002687,940
MA_45d_HAL,0.000798,940
MA_5d_HAL,0.000082,940
Volume_HD,0.000982,940
Log_Return_HD,0.000050,940
Variance_45d_HD,0.000504,940
MA_45d_HD,0.018112,940
MA_5d_HD,0.000256,940
Close_HEDJ,0.091191,940
Volume_HEDJ,0.000327,940
Beta_45d_HEDJ,0.010434,940
Variance_45d_HEDJ,0.000117,940
Variance_45d_MA_HEDJ,0.048817,940
MA_45d_HEDJ,0.011359,940
Volume_HON,0.001351,940
Variance_45d_HON,0.012818,940
MA_45d_HON,0.001193,940
Volume_HYG,0.000152,940
Log_Return_HYG,0.001165,940
Beta_45d_HYG,0.045743,940
Variance_45d_HYG,0.000150,940
Variance_45d_MA_HYG,0.002530,940
MA_5d_HYG,0.005530,940
Log_Return_IBB,0.000123,940
Variance_45d_IBB,0.055223,940
MA_45d_IBB,0.008928,940
MA_5d_IBB,0.000320,940
Volume_IBM,0.000116,940
Log_Return_IBM,0.000035,940
Variance_45d_MA_IBM,0.000333,940
Variance_5d_MA_IBM,0.028215,940
MA_45d_IBM,0.000109,940
MA_5d_IBM,0.000144,940
Close_ICE,0.000090,940
Volume_ICE,0.000047,940
Log_Return_ICE,0.001010,940
SPY_Return_ICE,0.000025,940
Beta_45d_ICE,1.607236,940
Variance_45d_MA_ICE,0.000054,940
Variance_5d_MA_ICE,0.048014,940
MA_45d_ICE,0.094576,940
MA_5d_ICE,0.000337,940
Close_IEF,0.000021,940
Volume_IEF,0.002991,940
Log_Return_IEF,0.000223,940
Beta_45d_IEF,0.000422,940
Variance_45d_IEF,0.000010,940
Variance_45d_MA_IEF,0.000016,940
Variance_5d_MA_IEF,0.000009,940
MA_45d_IEF,0.000060,940
MA_5d_IEF,0.000137,940
Close_IJH,0.000012,940
Volume_IJH,0.000194,940
Log_Return_IJH,0.000033,940
SPY_Return_IJH,0.000097,940
Beta_45d_IJH,0.000031,940
Variance_45d_IJH,0.037655,940
Variance_45d_MA_IJH,0.000058,940
Variance_5d_MA_IJH,0.000973,940
MA_5d_IJH,0.000021,940
Volume_ILMN,0.003109,940
Log_Return_ILMN,0.000065,940
Variance_45d_ILMN,0.003267,940
Variance_45d_MA_ILMN,0.043665,940
Variance_5d_MA_ILMN,0.000144,940
MA_45d_ILMN,0.005533,940
MA_5d_ILMN,0.000570,940
Close_INTC,0.107532,940
Volume_INTC,0.001141,940
Adj_Close_INTC,0.424884,940
Log_Return_INTC,0.000461,940
Beta_45d_INTC,0.018158,940
Variance_45d_MA_INTC,0.000091,940
MA_45d_INTC,0.001353,940
MA_5d_INTC,0.099663,940
Volume_IVV,0.000046,940
Log_Return_IVV,0.000109,940
Variance_45d_IVV,0.009825,940
MA_45d_IVV,0.022105,940
Log_Return_IWB,0.000505,940
Beta_45d_IWB,0.000119,940
Variance_45d_IWB,0.060566,940
MA_45d_IWB,0.012383,940
Volume_IWD,0.000973,940
Beta_45d_IWD,0.003661,940
Variance_45d_MA_IWD,0.000174,940
MA_45d_IWD,0.002340,940
Log_Return_IWF,0.000055,940
Variance_45d_MA_IWF,0.007004,940
Variance_5d_MA_IWF,0.000200,940
MA_45d_IWF,0.000066,940
Volume_IWM,0.006935,940
Log_Return_IWM,0.000398,940
Variance_45d_IWM,0.040217,940
Variance_5d_MA_IWM,0.004943,940
MA_45d_IWM,0.000490,940
Close_IWN,0.007491,940
Volume_IWN,0.000260,940
Beta_45d_IWN,0.000275,940
Variance_45d_IWN,0.003045,940
MA_45d_IWN,0.000915,940
MA_5d_IWN,0.000369,940
Close_IWR,0.000061,940
Volume_IWR,0.000263,940
Log_Return_IWR,0.000025,940
Variance_5d_MA_IWR,0.000010,940
Close_IYR,0.001079,940
Volume_IYR,0.000329,940
Log_Return_IYR,0.000460,940
Beta_45d_IYR,0.003682,940
Variance_45d_IYR,0.000345,940
Variance_45d_MA_IYR,0.000478,940
MA_45d_IYR,0.019625,940
MA_5d_IYR,0.000083,940
Close_JNJ,0.000048,940
Volume_JNJ,0.000174,940
Log_Return_JNJ,0.010172,940
Beta_45d_JNJ,0.006009,940
MA_45d_JNJ,0.000116,940
MA_5d_JNJ,0.000421,940
Close_JPM,0.000299,940
Volume_JPM,0.001124,940
Beta_45d_JPM,0.001657,940
Variance_45d_JPM,0.208470,940
Variance_5d_MA_JPM,0.478115,940
MA_5d_JPM,0.004701,940
Close_KMB,0.000058,940
Volume_KMB,0.000866,940
Log_Return_KMB,0.000248,940
Beta_45d_KMB,0.002744,940
Variance_5d_MA_KMB,0.031670,940
MA_45d_KMB,0.001004,940
MA_5d_KMB,0.012456,940
Close_KO,0.030251,940
Volume_KO,0.047641,940
Log_Return_KO,0.000191,940
Beta_45d_KO,0.011012,940
Variance_5d_MA_KO,0.016892,940
MA_45d_KO,0.001752,940
MA_5d_KO,0.025528,940
Volume_KR,0.004914,940
Beta_45d_KR,0.016205,940
Variance_45d_KR,0.023919,940
Variance_45d_MA_KR,0.000195,940
Variance_5d_MA_KR,0.007694,940
MA_45d_KR,0.000903,940
MA_5d_KR,0.005240,940
Volume_LBTY.A,0.001354,940
Log_Return_LBTY.A,0.000166,940
Variance_5d_MA_LBTY.A,0.031784,940
MA_5d_LBTY.A,0.000190,940
Close_LBTY.K,0.000076,940
Volume_LBTY.K,0.000905,940
Log_Return_LBTY.K,0.000085,940
Beta_45d_LBTY.K,0.004985,940
Variance_45d_LBTY.K,0.549855,940
Variance_45d_MA_LBTY.K,1.570227,940
Variance_5d_MA_LBTY.K,0.706366,940
MA_5d_LBTY.K,0.001766,940
Volume_LLY,0.000125,940
Log_Return_LLY,0.000230,940
Beta_45d_LLY,0.004856,940
Variance_45d_LLY,0.000028,940
Variance_5d_MA_LLY,0.023886,940
MA_45d_LLY,0.000239,940
Close_LMT,0.009972,940
Volume_LMT,0.000247,940
Log_Return_LMT,0.000083,940
Beta_45d_LMT,0.011806,940
Variance_45d_MA_LMT,0.000070,940
Variance_5d_MA_LMT,0.009521,940
MA_45d_LMT,0.040855,940
MA_5d_LMT,0.010971,940
Volume_LOW,0.000056,940
Log_Return_LOW,0.000314,940
Beta_45d_LOW,0.003448,940
MA_45d_LOW,0.121898,940
MA_5d_LOW,0.000710,940
Volume_MA,0.000108,940
Adj_Close_MA,0.001747,940
Log_Return_MA,0.001735,940
Variance_45d_MA_MA,0.074151,940
MA_45d_MA,0.062604,940
MA_5d_MA,0.000110,940
Volume_MCD,0.000838,940
Log_Return_MCD,0.000042,940
Beta_45d_MCD,0.001295,940
Variance_45d_MCD,0.000099,940
MA_5d_MCD,0.000208,940
Volume_MCK,0.001956,940
Log_Return_MCK,0.000217,940
Variance_45d_MCK,0.000282,940
Variance_45d_MA_MCK,0.125643,940
Variance_5d_MA_MCK,0.000176,940
MA_45d_MCK,0.000182,940
MA_5d_MCK,0.073957,940
Log_Return_MDLZ,0.006240,940
Beta_45d_MDLZ,0.015801,940
Variance_45d_MA_MDLZ,0.000587,940
Variance_5d_MA_MDLZ,0.002585,940
MA_45d_MDLZ,0.024667,940
MA_5d_MDLZ,0.001025,940
Volume_MDT,0.003165,940
Adj_Close_MDT,0.029020,940
Log_Return_MDT,0.000266,940
Beta_45d_MDT,0.000003,940
Variance_45d_MDT,0.012856,940
