Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AGG,Predicted_Covariance,Future_Cov_45_AGG,Beta_Predicted
2015-03-09,6.169637882445961e-05,0.05606040065418242,6.727017890488826e-06,0.0635590165587435,1.1420821027279042e-06,3.4677579577510606e-06,0.01851133120758012
2015-03-10,6.235503984199744e-05,0.112531249831214,6.663545847557138e-06,0.0913765295358916,2.293832057891373e-06,4.405591471842269e-06,0.03678663446777928
2015-03-11,5.444096211022238e-05,0.21051760060675093,6.607493035378231e-06,0.098219109412362,3.992727438587761e-06,4.924770655028847e-06,0.07334050104595868
2015-03-12,5.592147518021881e-05,0.27553961516305,6.492555435629626e-06,0.1004695340199866,5.250264589412366e-06,4.712439800787514e-06,0.0938863750015942
2015-03-13,5.492993431033059e-05,0.3032899394937545,6.474841643033818e-06,0.0918993681668911,5.719750960422841e-06,4.22529820703647e-06,0.1041281230760026
2015-03-16,5.180242108504803e-05,0.29824297332235544,6.468844089795435e-06,0.0854804312699515,5.459571918524776e-06,3.6202875670993627e-06,0.10539221534764516
2015-03-17,4.4328352774430964e-05,0.2775085612141646,6.392106711350179e-06,0.0848953948680136,4.671315395426481e-06,3.5750332485975974e-06,0.10537985517298405
2015-03-18,4.5474183195893614e-05,0.21363004050627732,6.734448851345675e-06,0.0455435966937047,3.738486405544492e-06,1.7866794328870458e-06,0.08221118319904386
2015-03-19,4.735480412033358e-05,0.20431147643208147,6.764819430583897e-06,0.0379894398246606,3.656814150188211e-06,1.475929892799832e-06,0.07722160862276736
2015-03-20,4.727238943879107e-05,0.1889129788334204,6.740299505546912e-06,0.0118671773908951,3.3721366937637767e-06,4.891267712795023e-07,0.07133417061834932
2015-03-23,4.214338891653943e-05,0.17310220842083243,6.643282740376782e-06,0.0179171112668352,2.8964011075729642e-06,7.718212913726321e-07,0.06872729464896579
2015-03-24,4.0579048143930505e-05,0.1448344342278394,6.368299989273836e-06,0.0278010563807955,2.328276269300329e-06,1.1764367496143677e-06,0.05737631550750345
2015-03-25,4.538878688372793e-05,0.0965234102181231,6.244191351505156e-06,0.0137332236520161,1.6249688747507868e-06,5.226947834702991e-07,0.0358011082982556
2015-03-26,4.482812414945287e-05,0.030097627165337787,6.132736451027369e-06,0.0040790618094896,4.99039235280486e-07,1.5459812679182715e-07,0.01113228011988043
2015-03-27,4.127097464985472e-05,0.04694896010063789,5.951498346563865e-06,0.0058295246446264,7.358029056917443e-07,2.2093125399853138e-07,0.0178285807867233
2015-03-30,4.448158679973184e-05,0.002423183971292005,5.771335338344139e-06,-0.0053410507336208,3.882528729189603e-08,-1.865555820633542e-07,0.000872839529459639
2015-03-31,4.033676279738181e-05,-0.00871131790359226,5.6890568060491115e-06,-0.0072900169110091,-1.319637105649232e-07,-2.537582611216622e-07,-0.003271549361256346
2015-04-01,4.089332667296593e-05,-0.01646552942628666,5.5213150814145125e-06,0.0029872627781604,-2.474133821054839e-07,1.0322711965216157e-07,-0.006050214111561772
2015-04-02,3.9934667749693404e-05,-0.037017469685866354,5.271611758572609e-06,-0.004071046920315,-5.370979270247496e-07,-1.4361116614500028e-07,-0.013449415189609862
2015-04-06,4.040544414871132e-05,-0.05005799767628014,5.135903321688665e-06,-0.0090698782740126,-7.211105282110323e-07,-3.11009966829368e-07,-0.0178468655252743
2015-04-07,3.9048212368258995e-05,-0.02850807757411609,4.952566974916817e-06,-0.0200140987172057,-3.964456791698315e-07,-7.447252407324357e-07,-0.010152722880909374
2015-04-08,4.260866719246174e-05,-0.009172095587063193,5.150772100513488e-06,-0.0109845836331999,-1.358794293188978e-07,-4.085502609090876e-07,-0.003189009144668514
2015-04-09,4.3438780367631496e-05,-0.002049098756327814,5.245000617793395e-06,-0.0027825353489808,-3.092961207946539e-08,-1.0636683771133382e-07,-0.0007120276356219398
2015-04-10,4.44182460768234e-05,-0.009675321456160811,5.334915802338822e-06,-0.0089512892603713,-1.4893949972976507e-07,-3.3994193685940825e-07,-0.003353115282223601
2015-04-13,4.178436326730205e-05,-0.01230089767797391,5.408757104913841e-06,0.002363896150123,-1.8492364261504592e-07,9.02443791690613e-08,-0.0044256661620534045
2015-04-14,4.332630097805801e-05,-0.010883533317805403,5.18729193423242e-06,0.0012078607417372,-1.6316088878790942e-07,4.608477336238866e-08,-0.0037658624231627787
2015-04-15,4.612496504408112e-05,-0.006173632295139151,5.460670490006909e-06,-0.0019147794874825,-9.797872182513769e-08,-7.674937587488881e-08,-0.0021242015409984705
2015-04-16,4.464841202220792e-05,-0.06897748238593743,5.558955171189102e-06,-0.0203686899062087,-1.08669316005976e-06,-8.576680692298517e-07,-0.02433889831332061
2015-04-17,4.5712578418881624e-05,-0.016476380628930306,5.653431885361331e-06,-0.0249688244536451,-2.648718210598982e-07,-9.858295420366805e-07,-0.0057942874854438895
2015-04-20,4.590373651702765e-05,-0.0014958716784549799,5.723392369772294e-06,-0.0260160983801207,-2.4246280149792536e-08,-9.81774151501177e-07,-0.0005281983992914947
2015-04-21,4.609504093515933e-05,-0.0016817263863991207,5.758644964342125e-06,-0.0350366168326777,-2.7399497170523067e-08,-1.3649436191653766e-06,-0.000594413121556074
2015-04-22,4.222068466683766e-05,-0.0021635316657118574,5.952295318745697e-06,-0.0274366901216026,-3.4297947162511695e-08,-1.0597342588881208e-06,-0.000812349383558223
2015-04-23,4.361263560590805e-05,-0.013051165193485596,6.12920670762347e-06,-0.030738832689401,-2.133819046053383e-07,-1.1824708182859161e-06,-0.004892662450705736
2015-04-24,4.639326059468427e-05,-0.01752561934646877,6.405526367080207e-06,-0.091115109778642,-3.021191363436915e-07,-4.384828074710711e-06,-0.006512134143430054
2015-04-27,4.910573006793902e-05,-0.011224875670781143,6.585476160000416e-06,-0.0899490708362791,-2.0185579244123541e-07,-4.317379074496776e-06,-0.004110636216220853
2015-04-28,5.0444311088257714e-05,0.06868363620560916,6.958813933196997e-06,-0.0973882633175781,1.2868472211959458e-06,-4.803263721080587e-06,0.025510254643867948
2015-04-29,4.913153792114297e-05,0.12103251761806623,6.805782366219505e-06,-0.1014679988447941,2.2132031270648046e-06,-4.972866404911002e-06,0.04504648583598252
2015-04-30,4.542668510703855e-05,0.15501136515529718,6.7821945299806516e-06,-0.1087724331184408,2.7208474033765324e-06,-5.109714472503117e-06,0.05989535439280723
2015-05-01,4.878022801521319e-05,0.16954746956372255,6.874576288693727e-06,-0.0833096485069451,3.104818327710739e-06,-3.763785944620285e-06,0.06364911469340473
2015-05-04,4.829393954255659e-05,-0.06823696168533311,6.7544690357414536e-06,-0.0903219472576279,-1.2324281395146097e-06,-4.610575108930049e-06,-0.025519312592599635
2015-05-05,5.277402142673158e-05,0.03412205680134894,5.904154265554888e-06,-0.1026302889480072,6.023156453846456e-07,-4.97296218008645e-06,0.011413108743681134
2015-05-06,5.322524150746757e-05,0.0020992270151247495,6.4698728948629e-06,-0.1235823523717006,3.895525947160987e-08,-6.403038534249692e-06,0.0007318944615055321
2015-05-07,5.269238699488988e-05,-0.0016772174658647326,6.841010458252825e-06,-0.1281571412891614,-3.18436938504992e-08,-6.944107525873556e-06,-0.0006043319664677064
2015-05-08,5.643040317344212e-05,0.012819445637565284,7.219804938094567e-06,-0.1542840414423279,2.587548826886624e-07,-7.825452901450413e-06,0.0045853807192084775
2015-05-11,5.398388107191837e-05,-0.07327387924583147,7.313059698360734e-06,-0.1693427888254823,-1.4558974851952381e-06,-8.502403653825225e-06,-0.026969114785497978
2015-05-12,5.741020682240953e-05,-0.18493219241001244,7.297766461595739e-06,-0.1618276199720435,-3.785315252355385e-06,-8.317656932971563e-06,-0.06593453432531135
2015-05-13,5.1471771212579355e-05,0.022432221395605394,7.368388793759777e-06,-0.1617340019540978,4.3686082930149973e-07,-8.314137222409409e-06,0.00848738675607755
2015-05-14,5.235287050814727e-05,0.048790167449041855,7.480382992742519e-06,-0.1780984467986893,9.655271163118411e-07,-8.732788628649825e-06,0.018442677678229383
2015-05-15,5.268159822931167e-05,0.009563884084324655,7.928765038760204e-06,-0.1826509514091139,1.954638950471721e-07,-9.015528747730823e-06,0.0037102878731271557
2015-05-18,5.39883966380914e-05,-0.037957846057611884,8.191633034178025e-06,-0.1784979642232122,-7.982464934115994e-07,-8.779557899159665e-06,-0.014785519539737512
2015-05-19,6.135660406898609e-05,-0.12849285512525704,8.315905471921515e-06,-0.1835685557417771,-2.902447738384535e-06,-9.150835620997614e-06,-0.04730456944978861
2015-05-20,5.3321185549333e-05,-0.08452195521682115,8.183441155687418e-06,-0.174846350183289,-1.7655800598247406e-06,-9.114567460129434e-06,-0.03311216811170146
2015-05-21,5.865383122354139e-05,-0.003344477075937828,7.09861930075456e-06,-0.1817679247376865,-6.824382472544765e-08,-9.536820011020454e-06,-0.0011635015701763265
2015-05-22,6.017575865157953e-05,-0.07066571195301312,6.78492426918206e-06,-0.1752830064969633,-1.4278810443853735e-06,-9.83119380388536e-06,-0.023728509226661715
2015-05-26,6.405392468981855e-05,-0.34070827032866735,6.6609555578595545e-06,-0.1702340486694349,-7.037587639152401e-06,-9.303564075303301e-06,-0.10986973356015192
2015-05-27,6.0845759206284595e-05,-0.5141584125456173,6.677496615801595e-06,-0.1818797995759364,-1.0363798046090639e-05,-9.564084861425733e-06,-0.1703290119358095
2015-05-28,5.699588526579845e-05,-0.4859464827113644,6.562643807192475e-06,-0.1842255402964435,-9.398306655432396e-06,-9.6911007781656e-06,-0.16489447635743704
2015-05-29,4.887060238962118e-05,-0.5209511896189996,6.558263561568805e-06,-0.1839360265550015,-9.32642738586252e-06,-9.56537504107699e-06,-0.19083921478003318
2015-06-01,4.917888528914102e-05,-0.5283079109789299,6.831613891961938e-06,-0.1775450053226258,-9.68362829479574e-06,-9.225738766517007e-06,-0.19690621773678021
2015-06-02,4.8854439422305905e-05,-0.48802576730692354,7.1227299747322686e-06,-0.1806453847282489,-9.103701522383269e-06,-9.433692491397376e-06,-0.18634338311999363
2015-06-03,4.747360881828102e-05,-0.5054117611987122,7.442673902521097e-06,-0.1756604660912178,-9.500270321202206e-06,-9.392982788407222e-06,-0.2001168766749383
2015-06-04,5.237594349208515e-05,-0.5670087332099732,7.489222901072163e-06,-0.1743897892848315,-1.1229852604950534e-05,-9.07009226733706e-06,-0.2144085978450688
2015-06-05,5.228739876305494e-05,-0.4783623778993422,7.75060189190652e-06,-0.1732345121729751,-9.629932642730814e-06,-9.623918262770854e-06,-0.18417310615067545
2015-06-08,5.332621670101258e-05,-0.5764337915032601,7.830838057496742e-06,-0.1783884172302008,-1.177942089340146e-05,-1.009028945975084e-05,-0.22089361710105693
2015-06-10,6.046888204289757e-05,-0.6256263800876507,8.000609001923324e-06,-0.1748843661805762,-1.3760763972058326e-05,-9.328491304989928e-06,-0.22756769278942887
2015-06-11,6.04433089553095e-05,-0.5583563906427609,8.622495420067146e-06,-0.1833043277209625,-1.2746827047350824e-05,-9.790363785871255e-06,-0.2108889679877645
2015-06-12,5.456229538897762e-05,-0.4990986148778636,8.214760647329916e-06,-0.1856138678443352,-1.0566475193239948e-05,-9.805178058910817e-06,-0.19365891991733417
2015-06-15,5.413003698712835e-05,-0.5060111989166935,8.036203201063014e-06,-0.1818809228761566,-1.0553700015966609e-05,-9.565638148415134e-06,-0.1949693848994817
2015-06-16,5.57171076955177e-05,-0.4387737821894553,7.943302071452116e-06,-0.1932358264425722,-9.230718154345509e-06,-1.0303046098118486e-05,-0.16567116521534905
2015-06-17,5.529088534254242e-05,-0.43339758055318334,7.843291695314685e-06,-0.1744450838947455,-9.025316444979323e-06,-1.0973926213019604e-05,-0.16323335010942538
2015-06-18,5.9069211334298483e-05,-0.38153024968446436,7.71453694606962e-06,-0.1476932925141162,-8.144501255737686e-06,-1.1947723169773572e-05,-0.13788065003347333
2015-06-19,7.362578206085777e-05,-0.5777735841843498,7.81042587464124e-06,-0.0951401147324861,-1.385511069799441e-05,-1.099632879144961e-05,-0.1881828662484294
2015-06-22,7.166984086477395e-05,-0.934317619655847,8.008482090742742e-06,-0.0822441456064582,-2.238400857005586e-05,-9.566427907563705e-06,-0.3123211702435592
2015-06-23,6.490148664689747e-05,-1.2248034148885385,8.043078769054361e-06,-0.0902821372129582,-2.7983682970308993e-05,-1.3766884672611533e-05,-0.4311716790488453
2015-06-24,6.541192385415912e-05,-1.418780289007331,8.119887527374632e-06,-0.0767544088833323,-3.269780611509818e-05,-1.2826715196842249e-05,-0.49987531612738423
2015-06-25,6.78248141561185e-05,-1.408176372411537,8.109268419691576e-06,-0.0772532723733761,-3.30249521685863e-05,-1.2906675052052353e-05,-0.4869154833593762
2015-06-26,0.00016566404176246324,-1.1065207416640848,7.648180073185296e-06,-0.0756134154437309,-3.9386985021608264e-05,-1.2712030739741727e-05,-0.23775216759520537
2015-06-29,0.00011321519751351805,-1.124663289899764,7.815266794192965e-06,-0.0597483036824987,-3.3453902592735104e-05,-1.0646466071610807e-05,-0.29548950430211157
2015-06-30,9.863632582654189e-05,-0.8335076661946297,7.70834788009789e-06,-0.059820510358425,-2.2983104674501746e-05,-1.1195069252239906e-05,-0.23300852380611747
2015-07-01,9.159144509114607e-05,-0.7569368513669378,7.730870997044414e-06,-0.0548810820208739,-2.0141940935436926e-05,-1.0169390594879115e-05,-0.21991072327107547
2015-07-02,9.022727878005311e-05,-0.6007194178989007,7.779493221756554e-06,-0.0569298312148293,-1.5915352190609954e-05,-1.0794128151693505e-05,-0.17639180085888195
2015-07-06,0.00012155631322639308,-0.5180370056410751,7.272758424289106e-06,-0.0592448381914896,-1.540278045525864e-05,-1.2150681391885495e-05,-0.12671312617528688
2015-07-07,0.00011930739660927442,-0.4556587056683595,6.80923681840398e-06,-0.0602119813579368,-1.2987410751171882e-05,-1.2476235966143594e-05,-0.10885671065059765
2015-07-08,0.0001298837277048634,-0.4766366459043822,6.479724746996301e-06,-0.0581406835533094,-1.3827481335255475e-05,-1.177927173299208e-05,-0.10646045951711405
2015-07-09,0.00011798350937667922,-0.5071994863459359,6.178950154274041e-06,-0.0561375652983261,-1.3694519725763695e-05,-1.1401995203697263e-05,-0.1160714730229119
2015-07-10,0.00011271286576733742,-0.5311462412116631,5.8646806598730455e-06,-0.0506100939324283,-1.3655985375739641e-05,-1.0074669583093995e-05,-0.12115729009968045
2015-07-13,0.00014806804861756105,-0.506377881701502,5.464548700480946e-06,-0.0553558883266171,-1.4403981487036641e-05,-1.1066466997604355e-05,-0.09727947130741285
2015-07-14,0.00010463670696920354,-0.3874515643162476,5.112659632220613e-06,-0.0569203571466955,-8.961545022233893e-06,-1.1464493823481944e-05,-0.08564437167227976
2015-07-15,0.00010262698099813001,-0.36712053994250055,4.7331581714477965e-06,-0.0579228220992723,-8.091237871365494e-06,-1.166708003738032e-05,-0.07884123446555372
2015-07-16,0.00010839894309952811,-0.35464351329832444,4.533442402403457e-06,-0.0582656475439558,-7.861738530840637e-06,-1.2154469265020314e-05,-0.0725259703281633
2015-07-17,0.00010715359435071977,-0.34920967609146547,4.358211961952035e-06,-0.0600658601803252,-7.546469390543246e-06,-1.2586333511675575e-05,-0.07042665657899655
2015-07-20,0.0001540120033030066,-0.3346309379784389,4.301345891622883e-06,-0.0615735433660448,-8.612823740260719e-06,-1.3068784280479794e-05,-0.05592306804370085
2015-07-21,0.0001551765776028118,-0.325793446305771,4.1752156405528e-06,-0.0613162483451668,-8.292679555909616e-06,-1.3009164424820053e-05,-0.05344027870710916
2015-07-22,0.0001441265908220712,-0.32094245544709177,4.076097077691453e-06,-0.0615142513276779,-7.778959086329534e-06,-1.30547353338451e-05,-0.05397310129907189
2015-07-23,0.00014274322678016355,-0.3142195676514599,4.036182313585885e-06,-0.0608089691355553,-7.542170904118517e-06,-1.2890460802251286e-05,-0.052837329477874895
2015-07-24,0.00013841732875474627,-0.3136535916807376,3.998330464187118e-06,-0.0636508845105052,-7.378784722520762e-06,-1.4180061628256131e-05,-0.053308243909220406
